X,Y,id,vertex_index,vertex_part,vertex_part_index,distance,angle
126.612072072601,37.4179400784704,"2","69","0","69",0.00198055196295,269.80575951259357
126.612043369114,37.4179399811613,"2","70","0","70",0.00200925561459,269.80575951259357
126.612014665628,37.4179398838522,"2","71","0","71",0.00203795926623,269.80575951259357
126.611985962141,37.4179397865431,"2","72","0","72",0.00206666291786,269.80575951259357
126.611957258654,37.417939689234,"2","73","0","73",0.00209536656950,269.80575951259357
126.611928555168,37.4179395919249,"2","74","0","74",0.00212407022114,269.80575951259357
126.611899851681,37.4179394946158,"2","75","0","75",0.00215277387277,269.80575951259357
126.611871148194,37.4179393973067,"2","76","0","76",0.00218147752441,269.80575950550201
126.611842444707,37.4179392999976,"2","77","0","77",0.00221018117605,269.80575950550201
126.611813741221,37.4179392026885,"2","78","0","78",0.00223888482769,269.80575951259357
