timestamp,near_obj_id,v_lead(km/h),desired_follow_d(m),front_car_d(-10)(m),error,acc(m/s^2),target_v,cur_v
2023-04-27 15:13:33,269.106170775324,,,,,,,
2023-04-27 15:13:33,269.106170775324,,,,,,,
2023-04-27 15:13:33,269.106170775324,,,,,,,
2023-04-27 15:13:33,269.106170775324,,,,,,,
2023-04-27 15:13:33,269.106170775324,,,,,,,
2023-04-27 15:13:34,263.071370149722,,,,,,,
2023-04-27 15:13:34,263.071370149722,,,,,,,
2023-04-27 15:13:34,257.760788524046,,,,,,,
2023-04-27 15:13:34,257.760788524046,,,,,,,
2023-04-27 15:13:34,257.743944937438,,,,,,,
2023-04-27 15:13:34,257.722327689716,,,,,,,
2023-04-27 15:13:34,253.061443186713,,,,,,,
2023-04-27 15:13:34,253.061443186713,,,,,,,
2023-04-27 15:13:34,249.005221819801,,,,,,,
2023-04-27 15:13:34,245.471190217874,,,,,,,
2023-04-27 15:13:35,245.471190217874,,,,,,,
2023-04-27 15:13:35,245.471190217874,,,,,,,
2023-04-27 15:13:35,245.474813159021,,,,,,,
2023-04-27 15:13:35,242.469002128551,,,,,,,
2023-04-27 15:13:35,242.481520166541,,,,,,,
2023-04-27 15:13:35,239.973075976336,,,,,,,
2023-04-27 15:13:35,240.013233424856,,,,,,,
2023-04-27 15:13:35,240.013233424856,,,,,,,
2023-04-27 15:13:35,240.05019575247,,,,,,,
2023-04-27 15:13:35,228.61301124823,,,,,,,
2023-04-27 15:13:36,219.101224694665,,,,,,,
2023-04-27 15:13:36,214.836024962956,,,,,,,
2023-04-27 15:13:36,227.435662204494,,,,,,,
2023-04-27 15:13:36,245.987177472977,,,,,,,
2023-04-27 15:13:36,360.641329751884,,,,,,,
2023-04-27 15:13:36,493.955428240066,,,,,,,
2023-04-27 15:13:36,493.955428240066,,,,,,,
2023-04-27 15:13:36,1595.69699357468,,,,,,,
2023-04-27 15:13:36,2613.93188788285,,,,,,,
2023-04-27 15:13:36,2613.93188788285,,,,,,,
2023-04-27 15:13:37,1107.54129023775,,,,,,,
2023-04-27 15:13:37,1107.54129023775,,,,,,,
2023-04-27 15:13:37,656.879839119299,,,,,,,
2023-04-27 15:13:37,437.128612343292,,,,,,,
2023-04-27 15:13:37,229.505155973538,,,,,,,
2023-04-27 15:13:37,210.19422131301,,,,,,,
2023-04-27 15:13:37,210.19422131301,,,,,,,
2023-04-27 15:13:37,218.435732416772,,,,,,,
2023-04-27 15:13:37,286.277188444385,,,,,,,
2023-04-27 15:13:37,538.03013379079,,,,,,,
2023-04-27 15:13:38,549.061018173981,,,,,,,
2023-04-27 15:13:38,549.061018173981,,,,,,,
2023-04-27 15:13:38,1000,,,,,,,
2023-04-27 15:13:38,1000,,,,,,,
2023-04-27 15:13:38,1000,,,,,,,
2023-04-27 15:13:38,1000,,,,,,,
2023-04-27 15:13:38,1000,,,,,,,
2023-04-27 15:13:38,1000,,,,,,,
2023-04-27 15:13:38,1000,,,,,,,
2023-04-27 15:13:38,1000,,,,,,,
2023-04-27 15:13:39,1000,,,,,,,
2023-04-27 15:13:39,1000,,,,,,,
2023-04-27 15:13:39,1000,,,,,,,
2023-04-27 15:13:39,1000,,,,,,,
2023-04-27 15:13:39,1000,,,,,,,
