speed,throttle,accel
13.48778045285266,70,-3.266266735367811
13.16115377931588,70,-3.210161756846066
12.84574810148345,70,-3.16608184346018
12.52793741062384,70,-3.173221399114219
12.2111038216606,70,-3.193818995622255
11.88917361149939,70,-3.223268119810747
11.56645019769845,70,-3.253519761437742
11.23846965921184,70,-3.266258982789818
10.91319840114049,70,-3.27682042530828
10.58310557415019,70,-3.284338594843641
10.25633068217176,70,-3.277171209848628
9.927671332180463,70,-3.278280777693485
9.600674526633066,70,-3.262379081100226
9.275195515960418,70,-3.235832414352071
8.953508043762652,70,-3.302711933816482
8.614653129197121,70,-3.351381175436297
8.283231808675392,70,-3.30164734277393
7.954323660642335,70,-3.284382595633359
7.62635528954872,70,-3.31720039948864
7.290883580744607,70,-3.327721761464146
6.960810937255891,70,-3.332392630906407
6.624405054563326,70,-3.314321561298823
6.297946624996126,70,-3.307772760228325
5.962850502517661,70,-3.328295095455713
5.632287605904984,70,-3.322307172552255
5.29838906800721,70,-3.339931200511899
4.964301365802604,70,-3.335770973441998
4.63123487331881,70,-3.322557503277368
4.29978986514713,70,-3.344649422851962
3.962304988748418,70,-3.3470377901924
3.630382307108651,70,-3.33841437249768
3.294622114248882,70,-3.372282659452657
2.955925775218119,70,-3.379875586834751
2.618646996881932,70,-3.314534916316232
2.293018791954873,70,-3.211708374243819
1.976305322033168,70,-3.071487522437446
1.678721287467384,70,-2.907525587408869
1.394800204551394,70,-2.786584694722046
1.121404348522974,70,-2.667216442102281
0.8613569161309379,70,-2.561018016621898
0.6092007451985947,70,-2.504910369042782
0.3603748423223815,70,-2.488259028762132
