speed,throttle,accel
0.1009829171260978,30,1.796167195755584
0.2805996367016562,30,2.033596382304462
0.5077021935869902,30,2.247361553076699
0.730071947316996,30,2.213734411929089
0.950449075972808,30,2.272349888433308
1.184541925003658,30,2.319319728113224
1.414313021595453,30,2.243082944782315
1.633158513960121,30,2.179116675734347
1.850136356742322,30,2.122593300283164
2.057677174016753,30,2.042733642312935
2.258683085204909,30,1.99162847754389
2.456002869525531,30,1.976394687810341
2.653962022766978,30,1.98320801584253
2.852644472694037,30,1.975098630427583
3.048981748852494,30,1.926614479453952
3.237967368584828,30,1.896892070364575
3.428360162925409,30,1.884450677613214
3.614857504107471,30,1.837576749841237
3.795875512893657,30,1.822835834453624
3.979424670998196,30,1.82171573448026
4.160218659789709,30,1.796585574297618
4.338741785857719,30,1.801396241134507
4.52049790801661,30,1.775786218172186
4.693899029492156,30,1.73137143070333
4.866772194157276,30,1.723329093126815
5.038564848117519,30,1.695725378691249
5.205917269895526,30,1.689143144012424
5.376393476920004,30,1.667045441901709
5.539326358275868,30,1.626258592828753
5.701645195485755,30,1.619952986468349
5.863316955569537,30,1.570256455075905
6.015696486500936,30,1.598194679005447
6.182955891370627,30,1.622011272051949
6.340098740911325,30,1.438072373778385
6.470570366126304,30,1.46035806937062
6.632170354785449,30,1.610218074536798
6.792613981033663,30,1.546198184791199
6.941409991743689,30,1.445326892844747
7.081679359602613,30,1.443437961931728
7.230097584130035,30,1.503557491834004
7.382390857969414,30,1.541938370264195
7.538485258182874,30,1.526595522066381
7.68770996238269,30,1.472436867577298
7.832972631698333,30,1.443288270706606
7.976367616524011,30,1.46374549200631
8.125721730099595,30,1.47169932962854
8.270707482449719,30,1.434215234728518
8.412564777045299,30,1.409904017991535
8.552688286048026,30,1.389135691367009
8.6903919153187,30,1.390373374944236
8.830762961036873,30,1.371361228538346
8.96466416102637,30,1.351936007357972
9.101150162508468,30,1.361006924161652
9.2368655458587,30,1.35843873362222
9.372837909232912,30,1.329538392494998
9.5027732243577,30,1.331311151296299
9.639100139492172,30,1.341864637359862
9.771146151829672,30,1.294942911477319
9.898088721787635,30,1.311226912357988
10.03339153430127,30,1.333218586796177
10.16473243914687,30,1.304546752976021
10.29430088489647,30,1.291546474505036
10.42304173404788,30,1.308331342604987
10.55596715341747,30,1.324996743338378
10.68804108271555,30,1.346346876097479
10.82523652863697,30,1.345254702968708
10.9570920233093,30,1.357850988790599
11.09680672639509,30,1.352860924810741
11.22766420827144,30,1.318016136566245
11.36040995370834,30,1.320768128304293
11.4918178339323,30,1.329014683316405
11.62621289037162,30,1.294811421116178
11.75078011815554,30,1.279558646080812
11.88212461958778,30,1.291259494789738
12.00903201711349,30,1.278546251401913
12.13783386986816,30,1.298716891920275
12.26877539549754,30,1.291282832256755
12.39609043631951,30,1.27642826917751
12.52406104933304,30,1.286901625825809
12.65347076148467,30,1.30083259776077
12.7842275688852,30,1.288698950999727
12.91121055168462,30,1.282378941140898
13.04070335711338,30,1.289831827838785
13.16917691725238,30,1.252998311755569
13.29130301946449,30,1.221261022121123
