speed,throttle,accel
0.1051493500451622,40,1.844652701326894
0.2896146201778516,40,2.169380362544891
0.5390254225541404,40,2.548483617421331
0.7993113436621179,40,2.596324669433832
1.058290356440907,40,2.692914272536631
1.337894198169444,40,2.758821757804565
1.61005470800182,40,2.681774912669316
1.874249180703307,40,2.605101463183156
2.131075000638451,40,2.529275107658528
2.380104202235013,40,2.474098131971298
2.625894627032711,40,2.462371112963946
2.872578424827802,40,2.460558266549204
3.118006280342552,40,2.431877771339856
3.358953979095773,40,2.414471556366189
3.600900591615789,40,2.383695869959508
3.835693153087675,40,2.333353166734411
4.067571224962672,40,2.335479441059332
4.302789041299541,40,2.32519613288825
4.532610451540322,40,2.268672574288693
4.75652355615728,40,2.259881838065128
4.984586819153347,40,2.245962367616952
5.20571602968067,40,2.209393265081725
5.426465472169692,40,2.193385123477851
5.64439305437624,40,2.16158773719803
5.858783019609298,40,2.139801533851329
6.072353361146506,40,2.139743833939693
6.286731786397237,40,2.139632118140784
6.500279784774663,40,2.125833172947957
6.711898420986828,40,2.100588866167663
6.920397558008196,40,2.084708693598483
7.128840159706525,40,2.083941825848372
7.33718592317787,40,2.08516590673625
7.545873341053775,40,2.066739746894681
7.750533872556806,40,2.038333103930188
7.953539961839812,40,2.059333638060048
8.162400600168816,40,2.05208271218198
8.363956504276208,40,2.038925488550118
8.57018569787884,40,2.036290604470592
8.771214625170327,40,1.994320436197006
8.96904978511824,40,2.009479056540941
9.173110436478515,40,2.017874254375727
9.372624635993386,40,1.974666098581785
9.568043656194872,40,1.964901683477285
9.765604972688843,40,1.976870458595688
9.96341774791401,40,1.98495583759855
10.16259614020855,40,1.98793737883773
10.36100522368156,40,1.966028398999997
10.55580182000855,40,1.954020075290188
10.75180923873959,40,1.964784911526616
10.94875880231388,40,1.951330038580945
11.14207524645578,40,1.928058144545544
11.33437043122298,40,1.923322473876619
11.52673974123111,40,1.912091568397907
11.71678874490257,40,1.898883337272155
11.90651640868554,40,1.892891704114152
12.0953670857254,40,1.861873670430834
12.2788911427717,40,1.904813969165184
12.47632987955843,40,1.886623094173903
12.65621576160648,40,1.837776570605394
12.84388519367951,40,1.866605285402505
13.02953681868699,40,1.82658365394456
13.20920192446842,40,1.796651057814387
