speed,throttle,accel
13.48193294464378,40,-1.611361781756138
13.32079676646817,40,-1.657305817763035
13.15047178109118,40,-1.695399884378483
12.98171678959247,40,-1.685318870976218
12.81340800689593,40,-1.693421097416969
12.64303257010908,40,-1.700228368384682
12.473362333219,40,-1.697171015803862
12.30359836694831,40,-1.685916883605314
12.13617895649793,40,-1.727020989525254
11.95819416904325,40,-1.73187992285265
11.7898029719274,40,-1.672145179745721
11.62376513309411,40,-1.703508873021997
11.449101197323,40,-1.717117514304416
11.28034163023323,40,-1.685565674679577
11.11198806238709,40,-1.685468147496154
10.943248000734,40,-1.692147443585377
10.77355857367001,40,-1.693352027483908
10.60457759523721,40,-1.676493641652872
10.43825984533944,40,-1.696179320376032
10.26534173116201,40,-1.71497262111111
10.09526532111722,40,-1.67952787156743
9.929436156848523,40,-1.652313553841154
9.764802610348985,40,-1.669257022840265
9.59558475228047,40,-1.710658506083504
9.422670909132284,40,-1.695937091398863
9.256397334000697,40,-1.665508668751281
9.089569175382028,40,-1.685361736886613
8.919324986623375,40,-1.682256967841038
8.75311778181382,40,-1.715528390556376
8.5762193085121,40,-1.715120004284696
8.410093780956881,40,-1.669519698954618
8.242315368721176,40,-1.670587720415044
8.075976236873872,40,-1.69709635093112
7.902896098534952,40,-1.689894181722753
7.737997400529322,40,-1.657954416763934
7.571305215182165,40,-1.675160672505798
7.402965266028162,40,-1.677048302756026
7.23589555463096,40,-1.660960261332098
7.070773213761743,40,-1.728375646256728
6.890220425379614,40,-1.715525634422739
6.727668086877195,40,-1.667668540586678
6.556686717262279,40,-1.680959905704071
6.39147610573638,40,-1.664906891547528
6.223705338952773,40,-1.70397381282438
6.050681343171505,40,-1.693743956744154
5.884956547603942,40,-1.68931921977292
5.712817499216921,40,-1.689149460041004
5.547126655595742,40,-1.633737627238836
5.386069973769153,40,-1.675293256436881
5.212068004308366,40,-1.725135307292716
5.04104291231061,40,-1.678833326558302
4.876301338996705,40,-1.65995157861766
4.709052596587078,40,-1.659371683751409
4.544427002246423,40,-1.632246543845506
4.382603287817977,40,-1.649252749001837
4.214576452446056,40,-1.66228957945536
4.050145371926905,40,-1.660524899566731
3.88247147253271,40,-1.615871016725892
3.726971168581727,40,-1.694364795916192
3.543598513349471,40,-1.780554923325606
3.370860183916605,40,-1.70932003154266
3.201734507040939,40,-1.687248273887936
3.033410529139018,40,-1.702642557334184
2.861205995574102,40,-1.635540930441965
2.706302343050625,40,-1.628153600155728
2.535575275542957,40,-1.718835120514313
2.362535318947763,40,-1.732377212346612
2.189099833073634,40,-1.676632986803688
2.027208721587025,40,-1.608050688153707
1.867489695442893,40,-1.69301393093571
1.688605935399883,40,-1.660487395955327
1.535392216251827,40,-1.491233989267418
1.3903591375464,40,-1.399377829643593
1.255516650323109,40,-1.304754299134556
1.129408277719488,40,-1.236559140755235
1.008204822172062,40,-1.168568003625499
0.8956946769943886,40,-1.097472552955777
0.7887103115809064,40,-1.050913504933208
0.685511976007747,40,-0.992302829126544
0.5902497457555976,40,-0.9194390410349407
0.5016241678007589,40,-0.8674369751639494
0.4167623507228078,40,-0.8288146413469288
0.3358612395313731,40,-0.7948817482392112
0.2577860010749655,40,-0.7622776330831937
0.1834057129147344,40,-0.7026340509082387
0.1172591908933178,40,-0.6614652202141661
