timestamp,s,d,x/2,y/2,z/2
2023-08-09 17:54:48,18.5,2.492183360864529,1.3210210800170898,1.1354981660842896,0.7522636651992798
2023-08-09 17:54:48,36.5,3.13384303215333,0.7252731323242188,0.7653088569641113,0.8899878263473511
2023-08-09 17:54:48,19.5,2.6518670540507645,1.6098566055297852,1.2091102600097656,0.7630685567855835
2023-08-09 17:54:48,37.0,3.187263517408363,0.8463611602783203,0.8048648834228516,0.8265051245689392
2023-08-09 17:54:48,-18.5,3.3794362506337876,2.2246251106262207,0.9915060997009277,0.6564662456512451
2023-08-09 17:54:49,18.5,2.4244670931792753,0.9540195465087891,0.9225602746009827,0.7703869938850403
2023-08-09 17:54:49,36.0,3.2361206557551365,0.6729564666748047,0.8226199150085449,0.7604193687438965
2023-08-09 17:54:49,-17.5,3.394934959099614,1.9717202186584473,1.0495164394378662,0.5065611004829407
2023-08-09 17:54:49,18.0,2.4921513784758966,0.9405784606933594,0.921126663684845,0.7617347836494446
2023-08-09 17:54:49,35.5,3.169710920048516,0.7505283355712891,0.8033159971237183,0.8069642782211304
2023-08-09 17:54:49,-17.5,3.3632146203122475,2.185152053833008,1.0283026695251465,0.6298009157180786
2023-08-09 17:54:49,38.0,2.424267797230089,0.3187122344970703,0.14251494407653809,0.6325646638870239
2023-08-09 17:54:49,17.0,2.5226194072891595,0.9166631698608398,0.8785613775253296,0.7607641220092773
2023-08-09 17:54:49,37.5,2.3868472482036087,0.6651134490966797,0.128770112991333,0.6851142644882202
2023-08-09 17:54:49,-18.0,3.3510184148986824,2.2269716262817383,1.020864725112915,0.6177802085876465
2023-08-09 17:54:49,18.0,2.588153690172075,0.9387712478637695,0.8940374851226807,0.7378858923912048
2023-08-09 17:54:49,-16.5,3.374025829185782,2.204172134399414,1.0373789072036743,0.6277362108230591
2023-08-09 17:54:49,17.5,2.623940260440955,0.8340663909912109,0.9059317708015442,0.7477936744689941
2023-08-09 17:54:49,-16.5,3.374630659549849,2.30173397064209,1.0387163162231445,0.6171171069145203
2023-08-09 17:54:49,36.5,2.39357634461316,1.066549301147461,0.1913282871246338,0.6742547750473022
2023-08-09 17:54:49,34.5,3.138500011856136,1.1141300201416016,0.7889764308929443,0.879916250705719
2023-08-09 17:54:49,16.5,2.660223349723729,0.9088897705078125,0.9075513482093811,0.7868803143501282
2023-08-09 17:54:49,-16.5,3.318902973155128,2.1876935958862305,1.011922836303711,0.627710223197937
2023-08-09 17:54:49,33.0,3.143387094961486,0.7495651245117188,0.7713391780853271,0.9094988107681274
2023-08-09 17:54:49,17.5,2.715247541588927,0.9989395141601562,0.9093728065490723,0.7465694546699524
2023-08-09 17:54:49,25.0,2.8333199034972605,0.9403982162475586,0.2997770309448242,0.7181938886642456
2023-08-09 17:54:49,-15.5,3.324871480902913,2.193169116973877,1.0277457237243652,0.6165915131568909
2023-08-09 17:54:49,36.0,2.405457979946464,0.6571178436279297,0.16017019748687744,0.6507067680358887
2023-08-09 17:54:49,34.0,3.1658738846803613,1.1190338134765625,0.8058321475982666,0.8509547710418701
2023-08-09 17:54:49,17.0,2.7498777968141606,0.9406490325927734,0.9055501222610474,0.7644147276878357
2023-08-09 17:54:49,24.0,2.8142792330176256,0.9137706756591797,0.3042144775390625,0.6531578302383423
2023-08-09 17:54:49,-15.5,3.3422447729601523,2.3195319175720215,1.0332691669464111,0.5834940075874329
2023-08-09 17:54:49,34.0,3.108564354085468,1.7919349670410156,0.8503197431564331,0.8832844495773315
2023-08-09 17:54:49,17.0,2.757346930593369,1.7066144943237305,0.8964676856994629,0.7538233399391174
2023-08-09 17:54:49,24.0,2.771948164911853,0.8681621551513672,0.27098655700683594,0.7027587294578552
2023-08-09 17:54:49,-15.0,3.363151329435947,2.2473888397216797,1.039324402809143,0.5681643486022949
