timestamp,s,d,x/2,y/2,z/2
2023-09-14 19:42:51,25.0,3.504234139383196,0.7197856903076172,0.6703710556030273,0.7961111068725586
2023-09-14 19:42:51,-4.5,3.1301280536659855,2.3215646743774414,0.9931766986846924,0.5989716649055481
2023-09-14 19:42:51,4.0,2.8866465567079533,2.1222639083862305,0.90181565284729,0.6806766390800476
2023-09-14 19:42:51,12.5,3.1329338820864594,2.2160592079162598,0.9381088018417358,0.7436231374740601
2023-09-14 19:42:51,25.0,3.4793505589895677,0.7647113800048828,0.6175001859664917,0.7983214259147644
2023-09-14 19:42:51,-4.5,3.104875961268517,2.3166122436523438,0.9734797477722168,0.596502959728241
2023-09-14 19:42:51,4.0,2.889996902218043,2.1770992279052734,0.897320032119751,0.6804986596107483
2023-09-14 19:42:51,12.5,3.1308158966653394,2.1545495986938477,0.951019287109375,0.7422475814819336
2023-09-14 19:42:51,25.5,3.3858587746197113,0.834010124206543,0.7343640327453613,0.8031841516494751
2023-09-14 19:42:51,-4.5,3.1051238151605665,2.281261920928955,0.9910330772399902,0.5890592932701111
2023-09-14 19:42:51,4.0,2.884569102466267,2.177443027496338,0.9051096439361572,0.6814574003219604
2023-09-14 19:42:51,12.5,3.1254292013209444,2.1347012519836426,0.9393130540847778,0.7411675453186035
2023-09-14 19:42:52,25.5,3.371594794561919,0.8830947875976562,0.7327172756195068,0.8013995885848999
2023-09-14 19:42:52,-4.5,3.1037407913663815,2.330470561981201,0.9676612615585327,0.5836383700370789
2023-09-14 19:42:52,4.0,2.8897253918905803,2.1426053047180176,0.89867103099823,0.6810826063156128
2023-09-14 19:42:52,12.5,3.1266679062531346,2.0815420150756836,0.9456403255462646,0.7426710724830627
2023-09-14 19:42:52,25.0,3.444586914758993,0.7395620346069336,0.6673558950424194,0.8008871674537659
2023-09-14 19:42:52,-4.5,3.122238411552425,2.2918176651000977,0.9872934818267822,0.6015095114707947
2023-09-14 19:42:52,4.0,2.8699598937169335,2.148515224456787,0.8834899663925171,0.6855477094650269
2023-09-14 19:42:52,12.5,3.1267093303353826,2.138421058654785,0.9440133571624756,0.7417584657669067
2023-09-14 19:42:52,25.0,3.3912364149088035,0.8866214752197266,0.732811689376831,0.8024880886077881
2023-09-14 19:42:52,-4.5,3.10812923341533,2.3092594146728516,1.0246694087982178,0.593358039855957
2023-09-14 19:42:52,4.0,2.898905504715756,2.1702566146850586,0.9179906845092773,0.6828578114509583
2023-09-14 19:42:52,12.5,3.127746021500576,2.1203484535217285,0.9347476959228516,0.741958737373352
2023-09-14 19:42:52,25.0,3.4203243491152793,0.7605037689208984,0.7540539503097534,0.7962143421173096
2023-09-14 19:42:52,-4.5,3.1094419541081724,2.3206734657287598,0.9765819311141968,0.5948196053504944
2023-09-14 19:42:52,4.0,2.8983707232728855,2.11458158493042,0.9086732864379883,0.6826096773147583
2023-09-14 19:42:52,12.5,3.1325805245554297,2.1650466918945312,0.9388164281845093,0.7422348260879517
2023-09-14 19:42:52,25.0,3.404552516976904,0.784581184387207,0.7388546466827393,0.8083244562149048
2023-09-14 19:42:52,-4.5,3.1177404139411857,2.307621717453003,0.9809994697570801,0.5936889052391052
2023-09-14 19:42:52,4.0,2.8700566736934054,2.1111831665039062,0.8922122716903687,0.683002769947052
2023-09-14 19:42:52,12.5,3.1354320292091296,2.1834654808044434,0.9391293525695801,0.7425696849822998
2023-09-14 19:42:52,25.0,3.499240301567839,0.562952995300293,0.6229398250579834,0.8044854998588562
2023-09-14 19:42:52,-4.5,3.1155922761832144,2.2937705516815186,0.9777464866638184,0.6071376204490662
2023-09-14 19:42:52,4.0,2.872703002358539,2.1635828018188477,0.888836145401001,0.6809374690055847
2023-09-14 19:42:52,12.5,3.1265398668526974,2.117265224456787,0.9361953735351562,0.7424150109291077
2023-09-14 19:42:52,25.0,3.4758224152804753,0.7097387313842773,0.6112319231033325,0.8004392981529236
2023-09-14 19:42:52,-4.5,3.1083430701512147,2.3240528106689453,0.9981157779693604,0.5991098284721375
2023-09-14 19:42:52,4.0,2.8877041001820793,2.1170601844787598,0.8994369506835938,0.6810218691825867
2023-09-14 19:42:52,12.5,3.1276895902824573,2.14129638671875,0.9469242095947266,0.7424150109291077
2023-09-14 19:42:52,25.0,3.4817036914784296,0.7544679641723633,0.6370742321014404,0.7807101011276245
2023-09-14 19:42:52,-4.5,3.0935786926520867,2.3087949752807617,0.9857944250106812,0.5953347086906433
2023-09-14 19:42:52,4.0,2.860627605963492,2.138673782348633,0.8735675811767578,0.6810601353645325
2023-09-14 19:42:52,12.5,3.1422713889754363,2.1954550743103027,0.9392476081848145,0.741959273815155
2023-09-14 19:42:52,25.5,3.394916648570107,0.8339319229125977,0.7293916940689087,0.7779459953308105
2023-09-14 19:42:52,-4.5,3.1148507455270757,2.2864675521850586,0.9796395301818848,0.6069073677062988
2023-09-14 19:42:52,4.0,2.888599422198523,2.166844606399536,0.9078571796417236,0.6835389137268066
2023-09-14 19:42:52,12.5,3.128655344363531,2.1371607780456543,0.9388425350189209,0.7421589493751526
2023-09-14 19:42:52,25.5,3.3677195040788557,0.8790102005004883,0.7333886623382568,0.8004868626594543
2023-09-14 19:42:52,-4.5,3.1082882526937565,2.3205552101135254,0.9782669544219971,0.6002466678619385
2023-09-14 19:42:52,4.0,2.912059583882728,2.141836404800415,0.9244736433029175,0.6806171536445618
2023-09-14 19:42:52,12.5,3.139730922527411,2.1387948989868164,0.9601733684539795,0.7422147393226624
2023-09-14 19:42:53,25.0,3.519696784987109,0.5558576583862305,0.6743544340133667,0.7979817986488342
2023-09-14 19:42:53,-4.5,3.096045976750964,2.31587553024292,1.0019971132278442,0.5950959324836731
2023-09-14 19:42:53,4.0,2.8959499425799686,2.1209769248962402,0.905922532081604,0.680874228477478
2023-09-14 19:42:53,12.5,3.143092749057505,2.197539806365967,0.9402458667755127,0.740543782711029
2023-09-14 19:42:53,25.0,3.4995954565660163,0.5663480758666992,0.615331768989563,0.8054247498512268
2023-09-14 19:42:53,-4.5,3.2518704317725162,2.2829365730285645,1.1177009344100952,0.6037079095840454
2023-09-14 19:42:53,4.0,2.862448917117767,2.161391258239746,0.877129077911377,0.6805527806282043
2023-09-14 19:42:53,12.5,3.1252100228266793,2.1300125122070312,0.9331972599029541,0.741367757320404
2023-09-14 19:42:53,25.0,3.333650277463003,0.9894371032714844,0.7039141654968262,0.7943852543830872
2023-09-14 19:42:53,-4.5,3.1162226232346835,2.3161838054656982,0.982682466506958,0.5972943902015686
2023-09-14 19:42:53,4.0,2.8950468332314885,2.162029266357422,0.9050611257553101,0.6817635893821716
2023-09-14 19:42:53,12.5,3.1477915443661493,2.1656417846679688,0.9435116052627563,0.7412930130958557
2023-09-14 19:42:53,25.0,3.378358904844268,0.8219385147094727,0.7331695556640625,0.8019989132881165
2023-09-14 19:42:53,-4.5,3.1094122231024097,2.3215036392211914,0.9724863767623901,0.5982178449630737
2023-09-14 19:42:53,4.0,2.8656347077287094,2.1803362369537354,0.8677819967269897,0.6803364157676697
2023-09-14 19:42:53,12.5,3.120368059692402,2.1165995597839355,0.9386723041534424,0.7415351867675781
2023-09-14 19:42:53,25.5,3.3677071819134055,0.8916025161743164,0.7312304973602295,0.8005620837211609
2023-09-14 19:42:53,-4.5,3.1277776815200697,2.303098678588867,0.9925888776779175,0.5924199819564819
2023-09-14 19:42:53,4.0,2.8887626576168093,2.1400012969970703,0.8973696231842041,0.6809673309326172
2023-09-14 19:42:53,12.5,3.1239652269124885,2.156291961669922,0.9440815448760986,0.7423263788223267
2023-09-14 19:42:53,25.0,3.3754936991468774,0.8337411880493164,0.7333003282546997,0.801889955997467
2023-09-14 19:42:53,-4.5,3.1050177347406187,2.2926058769226074,0.9929966926574707,0.602093517780304
2023-09-14 19:42:53,4.0,2.894649833005572,2.12268328666687,0.90812087059021,0.684640109539032
2023-09-14 19:42:53,12.5,3.1280181967107294,2.143186569213867,0.9466397762298584,0.7410280108451843
2023-09-14 19:42:53,25.0,3.4707421288341687,0.5986127853393555,0.6346065998077393,0.7986343502998352
2023-09-14 19:42:53,-4.5,3.1146936727772423,2.3161025047302246,0.9828578233718872,0.5980797410011292
2023-09-14 19:42:53,4.0,2.888258601020274,2.101757526397705,0.899696946144104,0.6863430738449097
2023-09-14 19:42:53,12.5,3.1401474257892557,2.1942152976989746,0.9354296922683716,0.7424022555351257
2023-09-14 19:42:53,25.5,3.3760801556109774,1.0010089874267578,0.7410454750061035,0.8028845191001892
2023-09-14 19:42:53,-4.5,3.0878689264804824,2.2862637042999268,1.0020021200180054,0.6013398170471191
2023-09-14 19:42:53,4.0,2.904621385154708,2.1786513328552246,0.9227375984191895,0.6806113719940186
2023-09-14 19:42:53,12.5,3.121474826878778,2.121429920196533,0.9402437210083008,0.7421031594276428
2023-09-14 19:42:53,25.0,3.451509946307122,0.5845127105712891,0.6134493350982666,0.7991656064987183
2023-09-14 19:42:53,-4.5,3.102961028514483,2.3230175971984863,0.9673343896865845,0.5985257029533386
2023-09-14 19:42:53,4.0,2.8691487584713427,2.100496768951416,0.878473162651062,0.6802681088447571
2023-09-14 19:42:53,12.5,3.1401641532909395,2.197254180908203,0.9413055181503296,0.7430127263069153
2023-09-14 19:42:53,25.0,3.4712252550190836,0.798675537109375,0.6249243021011353,0.7990903854370117
