time,lat,lon,enu_x,enu_y,yaw,r_x,r_y,init_lat,init_lon,init_yaw,2wheel_x,2wheel_y,bicycle_x,bicycle_y,pulse_L,pulse_R,avg_tire_ang
1676537317.2865334,37.44976490299816,126.65518151991886,-0.033214978268890555,-0.021856363789898196,-568.5704464577964,0.039622380876366964,0.003316979530740956,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.3554182,37.44976490259311,126.65518151467627,-0.03350146365344204,-0.021872148506993733,-568.5708515888816,0.039881550759839596,0.003193877928979731,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.3836884,37.4497649023297,126.65518151194064,-0.03392092692584031,-0.02193055387095137,-568.5703954973364,0.040277893101287224,0.003044635268168866,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.3895986,37.4497649023297,126.65518151194064,-0.03392092692584031,-0.02193055387095137,-568.5703954973364,0.040277893101287224,0.003044635268168866,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.3955653,37.4497649023297,126.65518151194064,-0.03392092692584031,-0.02193055387095137,-568.5703954973364,0.040277893101287224,0.003044635268168866,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.4016135,37.449764902343354,126.65518151121289,-0.03392092692584031,-0.02193055387095137,-568.5709372515059,0.040277893101287224,0.003044635268168866,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.402636,37.449764902343354,126.65518151121289,-0.03392092692584031,-0.02193055387095137,-568.5709372515059,0.040277893101287224,0.003044635268168866,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.4397657,37.44976490203507,126.65518150912453,-0.033985323035148035,-0.02192903828965352,-568.5711945535036,0.040333728356723754,0.003012517047001121,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.440665,37.44976490203507,126.65518150912453,-0.033985323035148035,-0.02192903828965352,-568.5711945535036,0.040333728356723754,0.003012517047001121,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.4415443,37.44976490203507,126.65518150912453,-0.033985323035148035,-0.02192903828965352,-568.5711945535036,0.040333728356723754,0.003012517047001121,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.442551,37.44976490204297,126.65518150833209,-0.033985323035148035,-0.02192903828965352,-568.5710798726982,0.040333728356723754,0.003012517047001121,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.4433556,37.44976490204297,126.65518150833209,-0.033985323035148035,-0.02192903828965352,-568.5710798726982,0.040333728356723754,0.003012517047001121,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.454716,37.44976490171722,126.65518150618998,-0.03424022923840515,-0.021962376124598688,-568.5707184809914,0.04057355383649966,0.002919930206964086,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.475875,37.44976490171722,126.65518150618998,-0.0344297734700765,-0.021998529960660585,-568.5707184809914,0.040757317449327785,0.00286106552976095,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.4817493,37.44976490171722,126.65518150618998,-0.0344297734700765,-0.021998529960660585,-568.5707184809914,0.040757317449327785,0.00286106552976095,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.4825838,37.44976490171722,126.65518150618998,-0.0344297734700765,-0.021998529960660585,-568.5707184809914,0.040757317449327785,0.00286106552976095,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.4834757,37.44976490171722,126.65518150618998,-0.0344297734700765,-0.021998529960660585,-568.5707184809914,0.040757317449327785,0.00286106552976095,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.4842772,37.44976490171722,126.65518150618998,-0.0344297734700765,-0.021998529960660585,-568.5707184809914,0.040757317449327785,0.00286106552976095,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.5057764,37.44976490144689,126.65518150235233,-0.03469478612732174,-0.0220303360837974,-568.5713324624012,0.041005287248540655,0.0027623015856947895,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.5066125,37.44976490144689,126.65518150235233,-0.03469478612732174,-0.0220303360837974,-568.5713324624012,0.041005287248540655,0.0027623015856947895,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.507402,37.44976490144689,126.65518150235233,-0.03469478612732174,-0.0220303360837974,-568.5713324624012,0.041005287248540655,0.0027623015856947895,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.5081577,37.44976490144689,126.65518150235233,-0.03469478612732174,-0.0220303360837974,-568.5713324624012,0.041005287248540655,0.0027623015856947895,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.508943,37.44976490144689,126.65518150235233,-0.03469478612732174,-0.0220303360837974,-568.5713324624012,0.041005287248540655,0.0027623015856947895,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.5201476,37.44976490144689,126.65518150235233,-0.034769345182867464,-0.022028532262530882,-568.5713324624012,0.04106991093135861,0.0027250714076925767,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.5361168,37.44976490144689,126.65518150235233,-0.034769345182867464,-0.022028532262530882,-568.5713324624012,0.04106991093135861,0.0027250714076925767,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.5638242,37.4497649011761,126.65518149927054,-0.0350420371058527,-0.022058586829583317,-568.5720435518749,0.04132378811773407,0.0026210976797601294,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.5854092,37.44976490086799,126.65518149703463,-0.03523988049516824,-0.022092782806422948,-568.5721385909844,0.04151390494461031,0.00255654565681436,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.5866446,37.44976490087855,126.65518149612296,-0.03523988049516824,-0.022092782806422948,-568.5721688611754,0.04151390494461031,0.00255654565681436,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.6077673,37.44976490087855,126.65518149612296,-0.03532054986419739,-0.022091610898051308,-568.5721688611754,0.041584197496109705,0.002516949221716025,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.6237738,37.44976490051888,126.65518149386278,-0.035520540619292315,-0.022131529080102012,-568.5721550747757,0.041778936101997635,0.0024563964450786367,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.650324,37.44976490051888,126.65518149386278,-0.035520540619292315,-0.022131529080102012,-568.5721550747757,0.041778936101997635,0.0024563964450786367,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764
1676537317.6873107,37.44976490050637,126.65518149288904,-0.03560670122694504,-0.022132917415454267,-568.5717515648489,0.041855275695337105,0.0024164234007249576,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
1676537317.708792,37.44976490012667,126.65518149054746,-0.03560670122694504,-0.022132917415454267,-568.5715380390433,0.041855275695337105,0.0024164234007249576,37.44976509992701,126.65518189529445,-568.5606630732239,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882353
