time,lat,lon,enu_x,enu_y,yaw,r_x,r_y,init_lat,init_lon,init_yaw,2wheel_x,2wheel_y,bicycle_x,bicycle_y,pulse_L,pulse_R,avg_tire_ang
1676537215.9881346,37.44865375313029,126.65510890406786,-0.002502641458839666,-0.027585898457567634,64.46555118414962,0.02381339945695467,-0.014148039238221189,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.1292868,37.44865374810247,126.65510887272556,-0.005275994978417721,-0.028143914891195238,64.46532483165527,0.023121582075362766,-0.016891077844453657,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.1354427,37.448653747201554,126.65510886720055,-0.005275994978417721,-0.028143914891195238,64.46539804939133,0.023121582075362766,-0.016891077844453657,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.141307,37.448653747201554,126.65510886720055,-0.005764880064156698,-0.028243904275239217,64.46539804939133,0.02300109305865273,-0.017375318384714126,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.157513,37.448653747201554,126.65510886720055,-0.005764880064156698,-0.028243904275239217,64.46539804939133,0.02300109305865273,-0.017375318384714126,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.158571,37.44865374669523,126.65510886341733,-0.005764880064156698,-0.028243904275239217,64.46530491089605,0.02300109305865273,-0.017375318384714126,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.1645644,37.44865374669523,126.65510886341733,-0.006099643017944927,-0.028300099286859955,64.46530491089605,0.02290751442692188,-0.017701611434354256,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.1655216,37.44865374669523,126.65510886341733,-0.006099643017944927,-0.028300099286859955,64.46530491089605,0.02290751442692188,-0.017701611434354256,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.171618,37.44865374669523,126.65510886341733,-0.006099643017944927,-0.028300099286859955,64.46530491089605,0.02290751442692188,-0.017701611434354256,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.193322,37.448653745825276,126.65510885789077,-0.00658866613475952,-0.028396652815063886,64.4648139195017,0.022783865582127846,-0.01818449563969627,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.214656,37.44865374533008,126.65510885413094,-0.006921357183983594,-0.02845161229822725,64.46471910889268,0.02269006508536698,-0.018508386587131997,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.216252,37.44865374533008,126.65510885413094,-0.006921357183983594,-0.02845161229822725,64.46471910889268,0.02269006508536698,-0.018508386587131997,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.222535,37.44865374533008,126.65510885413094,-0.006921357183983594,-0.02845161229822725,64.46471910889268,0.02269006508536698,-0.018508386587131997,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.254205,37.44865374400854,126.65510884483182,-0.007744199605669189,-0.028598285064054693,64.4648958490308,0.02246776187211588,-0.019314093626035794,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.2550416,37.44865374400854,126.65510884483182,-0.007744199605669189,-0.028598285064054693,64.4648958490308,0.02246776187211588,-0.019314093626035794,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.2559545,37.44865374400854,126.65510884483182,-0.007744199605669189,-0.028598285064054693,64.4648958490308,0.02246776187211588,-0.019314093626035794,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.261958,37.44865374400854,126.65510884483182,-0.007744199605669189,-0.028598285064054693,64.4648958490308,0.02246776187211588,-0.019314093626035794,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.2628748,37.44865374400854,126.65510884483182,-0.007744199605669189,-0.028598285064054693,64.4648958490308,0.02246776187211588,-0.019314093626035794,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.263821,37.44865374400854,126.65510884483182,-0.007744199605669189,-0.028598285064054693,64.4648958490308,0.02246776187211588,-0.019314093626035794,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.2647123,37.44865374400854,126.65510884483182,-0.007744199605669189,-0.028598285064054693,64.4648958490308,0.02246776187211588,-0.019314093626035794,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.2709713,37.448653743170496,126.6551088393263,-0.00823136031901833,-0.028691296182657446,64.46469290104878,0.022341719257250335,-0.01979377048398543,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.2768483,37.448653743170496,126.6551088393263,-0.00823136031901833,-0.028691296182657446,64.46469290104878,0.022341719257250335,-0.01979377048398543,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.2982247,37.44865374270953,126.65510883557792,-0.008563038637029272,-0.028742456969697995,64.4649959775972,0.02224492751405031,-0.02011511032156782,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.334948,37.44865374141408,126.655108826269,-0.009386747560925873,-0.028886233462993315,64.46459827889319,0.022019637386214333,-0.020920350925133516,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.346313,37.44865374059857,126.65510882070723,-0.009386747560925873,-0.028886233462993315,64.46411098444524,0.022019637386214333,-0.020920350925133516,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.3474047,37.44865374059857,126.65510882070723,-0.009386747560925873,-0.028886233462993315,64.46411098444524,0.022019637386214333,-0.020920350925133516,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14117647058823532
1676537216.348338,37.44865374059857,126.65510882070723,-0.009386747560925873,-0.028886233462993315,64.46411098444524,0.022019637386214333,-0.020920350925133516,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177
1676537216.3492322,37.44865374059857,126.65510882070723,-0.009386747560925873,-0.028886233462993315,64.46411098444524,0.022019637386214333,-0.020920350925133516,37.44865400168309,126.65510893235079,64.46835028219692,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177
