margined_safety_distance (x), current_s (y), target_v (z), CS.vEgo (w)
29.960357666015625, 49.87649570520225, 11.933039246341846, 11.655654907226562
30.645588684082036, 49.253977875213124, 11.319769711976777, 11.845996856689453
31.51102294921875, 48.627110016814925, 10.650046747088144, 12.086395263671875
31.62306289672852, 48.09946290781228, 10.42154190030557, 12.117517471313477
30.559476470947267, 47.606363644606084, 10.802049040595806, 11.822076797485352
29.832785797119143, 47.04741523090144, 11.002478171375852, 11.620218276977539
28.60430145263672, 46.64894530949927, 11.570268206865062, 11.278972625732422
27.154772186279295, 46.01420994003284, 12.254519485153303, 10.876325607299805
26.501408386230473, 45.54092711175575, 12.514889809076749, 10.694835662841797
26.55407409667969, 44.974389615097074, 12.245563982256074, 10.709465026855469
26.945001983642577, 44.55033274776185, 11.810996799821995, 10.818056106567383
27.754199981689453, 43.99400218903275, 11.087273412873042, 11.04283332824707
28.687914276123045, 43.30246432106755, 10.302628377142321, 11.30219841003418
28.695796966552734, 42.99196676291112, 10.187814496657646, 11.304388046264648
28.24033813476563, 42.30371308623439, 10.18568747835349, 11.177871704101562
27.891989135742186, 41.892060987366555, 10.226000581822381, 11.081108093261719
26.831636810302733, 41.3171006656777, 10.615774089047662, 10.786565780639648
25.587987899780273, 40.85835258472755, 11.209715980181365, 10.441107749938965
24.96263580322266, 40.7785073414866, 11.599489141124026, 10.267398834228516
24.884488677978517, 39.93258137976948, 11.293424598683615, 10.245691299438477
24.93203201293945, 39.42917189554281, 11.048864072366822, 10.25889778137207
25.567213439941405, 38.9867443354972, 10.461113062032641, 10.43533706665039
26.64767417907715, 38.52221264819552, 9.656183997216804, 10.735465049743652
27.210733795166014, 38.00258057673697, 7.758904611202676, 10.891870498657227
27.0055778503418, 37.51304914920886, 7.717140131629443, 10.834882736206055
26.17719497680664, 36.94102232215356, 9.31335499113515, 10.604776382446289
25.262456130981448, 36.565327567586124, 9.67427577356156, 10.350682258605957
23.666928863525392, 36.15249167504283, 10.488707852735901, 9.907480239868164
22.128987121582036, 35.838760629264165, 11.450248527914946, 9.480274200439453
20.93617057800293, 35.470359163345954, 12.251239874712425, 9.14893627166748
20.456304931640624, 35.14961109622114, 12.513179186357622, 9.015640258789062
20.386734008789062, 34.76537106989159, 12.37161264565314, 8.996315002441406
21.041275405883788, 34.40742831973921, 11.617099908711218, 9.178132057189941
21.924826812744143, 34.16281359725765, 10.805721434215382, 9.423563003540039
22.679580688476562, 33.60548723906057, 10.020519982638982, 9.633216857910156
23.827947235107423, 33.20009619981333, 7.740703175904104, 9.952207565307617
24.369185256958012, 32.66343874163071, 7.446435486328591, 10.102551460266113
24.496183776855467, 32.37963163827628, 7.343464648570094, 10.137828826904297
23.690782928466795, 31.958839199460538, 7.49443811965906, 9.914106369018555
22.247776794433598, 31.196803285728407, 9.224923881705234, 9.51327133178711
19.59079513549805, 31.05643501326823, 11.088603221457001, 8.77522087097168
18.19559669494629, 30.591312115396917, 12.110868319048134, 8.387665748596191
17.791238021850585, 30.297997181711374, 12.346365261607007, 8.275343894958496
17.279560089111328, 30.00503890375636, 12.712170877708536, 8.133211135864258
17.349580764770508, 29.895087569890894, 12.565907114749466, 8.152661323547363
17.498857498168945, 29.556955008923914, 12.19558548137544, 8.194127082824707
17.498857498168945, 29.38405232797082, 12.088724669208085, 8.194127082824707
18.07763786315918, 29.003462162294664, 11.28989497131621, 8.354899406433105
18.73263931274414, 28.61712634950519, 10.489820815832458, 8.536844253540039
19.28048629760742, 28.27138128189782, 9.864409721840351, 8.689023971557617
19.28048629760742, 27.880401521892548, 9.66048685901, 8.689023971557617
19.54603271484375, 27.549529050295174, 9.29631589746041, 8.762786865234375
19.43057670593262, 27.05596182103002, 7.735793432696086, 8.73071575164795
19.397147369384765, 26.833112347447127, 7.685297406668851, 8.721429824829102
18.96248016357422, 26.554548359514826, 9.206472229633622, 8.600688934326172
18.86642532348633, 26.23718372094897, 7.7260098236752235, 8.574007034301758
18.50924606323242, 25.765462228871144, 7.733513147491391, 8.474790573120117
18.539060211181642, 25.598255269991963, 7.670968281035237, 8.483072280883789
19.242569732666016, 25.282577263614638, 7.2993765659684895, 8.678491592407227
19.609513092041016, 24.966659567771778, 7.0732844622080355, 8.780420303344727
19.350905227661134, 24.666968275119437, 7.081772714367004, 8.708584785461426
18.511786651611327, 24.379545291646593, 7.316524691506855, 8.475496292114258
17.600930786132814, 24.133100647342808, 7.61736736715109, 8.222480773925781
16.101181983947754, 23.890267876404973, 10.040896958799562, 7.805883884429932
15.933384704589844, 23.689647088502156, 10.07171437353899, 7.759273529052734
16.129190254211426, 23.557309565682914, 9.806123240069937, 7.813663959503174
17.193293380737305, 23.25496485553064, 7.514224218558406, 8.109248161315918
18.08650245666504, 23.0728685159533, 7.087200884759476, 8.357361793518066
19.010579681396486, 22.63089453176475, 6.6135386684947814, 8.614049911499023
19.11339797973633, 22.496427815854144, 6.53887804267443, 8.642610549926758
17.90665969848633, 22.152342825710527, 6.8727834671375145, 8.307405471801758
15.976485443115234, 21.95076932524952, 7.633012836760037, 7.771245956420898
14.474702453613283, 21.79581650222124, 10.26532590135851, 7.354084014892578
13.408570289611816, 21.66058621416528, 11.406680053218532, 7.057936191558838
13.285837554931643, 21.521000749489936, 11.453490622654481, 7.023843765258789
13.482393264770508, 21.328544840912592, 11.053988637470688, 7.078442573547363
14.011941146850585, 21.16141498919864, 10.310914296817641, 7.225539207458496
14.55883369445801, 21.19922380529178, 9.761522439660725, 7.377453804016113
15.148519706726074, 20.758053156918116, 7.612794105504513, 7.541255474090576
15.7486083984375, 20.456025363713856, 7.2161681943418925, 7.70794677734375
15.893521499633788, 20.34598892468952, 7.111909929201076, 7.748200416564941
15.355672073364257, 20.12162936523458, 7.2798416933656265, 7.598797798156738
14.741359519958497, 19.924935417647035, 7.509083990316218, 7.428155422210693
13.971774101257324, 19.725224828783468, 9.319295978512216, 7.214381694793701
13.548100090026857, 19.595283560669465, 9.663563655693775, 7.096694469451904
13.667150688171386, 19.47154280626149, 9.447377588555065, 7.129764080047607
14.209634971618652, 19.260457885728023, 7.530280251305671, 7.280454158782959
14.799236869812013, 19.01651972702947, 7.1387026842554855, 7.44423246383667
15.80468330383301, 18.845515695685716, 6.624447793292457, 7.723523139953613
16.399342346191407, 18.636743554387394, 6.313514393050692, 7.888706207275391
16.274867248535156, 18.38953763778192, 6.277416931081614, 7.854129791259766
15.588529014587404, 18.20984308289458, 6.489760137479629, 7.663480281829834
14.492493438720704, 18.06644334524485, 6.925594942798933, 7.359025955200195
13.095574951171876, 17.942206852563558, 7.611648806885205, 6.9709930419921875
13.0, 17.83272100663269, 7.620820216227303, 6.782184600830078
13.0, 17.740519146686356, 7.581419161775258, 6.762388229370117
13.0, 17.49820624408476, 7.47786734256527, 6.879888534545898
13.412341690063478, 17.455810303057746, 7.230412342641543, 7.05898380279541
14.414298248291015, 17.373736030769518, 6.696184586205844, 7.337305068969727
14.676002883911135, 17.10947108505122, 6.476738661125826, 7.410000801086426
14.187511253356934, 16.931506766458067, 6.630052497708934, 7.274308681488037
13.313351440429688, 16.79211425188501, 7.007216915482928, 7.031486511230469
13.0, 16.661571175432833, 7.120330920245868, 6.694361686706543
13.0, 16.67168074495685, 7.124651249926322, 6.545462608337402
13.0, 16.41018601157703, 7.012900004947448, 6.58990478515625
13.0, 16.2189166259962, 6.931162273294464, 6.7269511222839355
13.249720001220705, 16.093308150627603, 6.747862184886358, 7.013811111450195
13.99955062866211, 15.948172651397227, 6.328845498198681, 7.222097396850586
13.955595016479492, 15.799384111061366, 6.289547153707486, 7.209887504577637
13.121166229248047, 15.674548444310275, 6.636669315708554, 6.97810173034668
13.0, 15.58114242619087, 6.658608509454874, 6.684037208557129
13.0, 15.505791694309329, 6.626406706969798, 6.393332481384277
13.0, 15.33108833099141, 6.551749649289523, 6.26113748550415
13.0, 15.563059895988786, 6.650880297431105, 6.307639122009277
13.0, 15.018616619991414, 6.418212842853978, 6.411393642425537
13.0, 15.309549373386233, 6.5425430912045455, 6.549539089202881
13.0, 15.060436739850653, 6.436084690652062, 6.522821426391602
13.0, 14.965966234368924, 6.3957132858548915, 6.422069549560547
13.0, 14.88856904199586, 6.362637556309846, 6.328354835510254
13.0, 14.843471235247046, 6.343364985647223, 6.342221260070801
13.0, 14.822663115754198, 6.334472625193513, 6.394566535949707
13.0, 14.651654507504752, 6.261393203704013, 6.388936519622803
13.0, 14.682224088412184, 6.274457132152218, 6.29410982131958
13.0, 14.504817981129806, 6.198640754024377, 6.181120872497559
13.0, 14.42685819905411, 6.165324604660908, 6.139657020568848
13.0, 14.34193619415345, 6.129033730624226, 6.1810150146484375
13.0, 14.245733283238915, 6.087920206512356, 6.243809223175049
13.0, 14.159618025714453, 6.051119968567205, 6.164395332336426
13.0, 14.087669498767502, 6.020372728964622, 6.080413818359375
13.0, 14.028000974971137, 5.994872783241693, 5.911928176879883
13.0, 13.977614197015697, 5.973340539758132, 5.855914115905762
13.0, 13.921888438139971, 5.949525540955007, 5.89394998550415
13.0, 13.868145715833192, 5.926557998219312, 5.937719345092773
13.0, 13.81999551415986, 5.905981552195443, 5.933948516845703
13.0, 13.794881051880946, 5.895249437199015, 5.846508979797363
13.0, 13.589814703628866, 5.807612567351771, 5.727581977844238
13.0, 13.763563765352627, 5.8818671007416805, 5.666566848754883
13.0, 13.753201687113384, 5.877437178940558, 5.694910049438477
13.0, 13.733889828644823, 5.869184806913, 5.752706050872803
13.0, 13.535642833873732, 5.784464956116112, 5.7975029945373535
13.0, 13.692847822765913, 5.8516460428722645, 5.81648588180542
13.0, 13.677724532447018, 5.845182539002537, 5.769662380218506
13.0, 13.672835669724396, 5.843091052067502, 5.724993705749512
13.0, 13.675864418384743, 5.844385946219093, 5.5729570388793945
13.0, 13.679192544102593, 5.845811567029869, 5.544549465179443
13.0, 13.673040664252863, 5.843180885546326, 5.623779296875
13.0, 13.645490547814216, 5.831408441519557, 5.75966215133667
13.0, 13.609614556386036, 5.816077924730748, 5.971740245819092
13.0, 13.570795897224519, 5.799487638492443, 5.984570026397705
13.0, 13.601056616557791, 5.81241846613396, 5.9287896156311035
13.0, 13.519371084258145, 5.777509010366729, 5.833741188049316
13.0, 13.504732383491179, 5.771255907286065, 5.770579814910889
13.0, 13.480348929541762, 5.7608339746642185, 5.748733997344971
13.0, 13.45360392483397, 5.7494050315986875, 5.825637340545654
13.0, 13.424266160162905, 5.736868068852156, 5.872647285461426
13.0, 13.405749780378846, 5.728955083019893, 5.841890811920166
13.0, 13.387149381955638, 5.721005100577669, 5.772555351257324
13.0, 13.282874928091976, 5.676443359657824, 5.705639362335205
13.0, 13.553865014120465, 5.792251110818399, 5.682247638702393
13.0, 13.347348422058598, 5.703995596137153, 5.712099075317383
13.0, 13.180465751706993, 5.632678208843658, 5.731461524963379
13.0, 13.328086985551213, 5.695765298610038, 5.64542293548584
13.0, 13.324825430191192, 5.694373100306606, 5.571890830993652
13.0, 13.319094372389758, 5.691922843256857, 5.607156276702881
13.0, 13.310864176507318, 5.688403494233897, 5.628687858581543
13.0, 13.293455186560553, 5.680965380277175, 5.709723472595215
13.0, 13.277246076077944, 5.674038408003639, 5.7361226081848145
13.0, 13.274095898091737, 5.672692177709845, 5.662123680114746
13.0, 13.271256055687653, 5.671478569497635, 5.5788679122924805
13.0, 13.269886073764248, 5.670892566151347, 5.5834550857543945
13.0, 13.254272683337662, 5.664219095443445, 5.682884693145752
13.0, 13.231372845050648, 5.654434457511447, 5.732482433319092
13.0, 13.217421407930424, 5.648473380550464, 5.745743751525879
13.0, 13.210541310648205, 5.645529936236243, 5.648309230804443
13.0, 13.212506943619365, 5.646371027206076, 5.572216033935547
13.0, 13.206821841664881, 5.643943110969059, 5.531680583953857
13.0, 13.192264516573834, 5.637722029497167, 5.627064228057861
13.0, 13.161263334554592, 5.62447258327622, 5.769129276275635
13.0, 13.135788086568422, 5.613584652379667, 5.8439860343933105
13.0, 13.113024197365291, 5.603859166727557, 5.822787284851074
13.0, 13.101729190477743, 5.599030102545302, 5.700728893280029
13.0, 13.109863431366058, 5.6025062741966085, 5.624295234680176
13.0, 13.109699983817027, 5.602436424810018, 5.499812602996826
13.0, 13.10846151335412, 5.6019066296385125, 5.532628536224365
13.0, 13.110624773537028, 5.602832168457372, 5.580310821533203
13.0, 13.108429750349545, 5.601892521466781, 5.582536220550537
13.0, 13.12810402991113, 5.610302472603342, 5.504175662994385
13.0, 13.234436254793426, 5.655743607348722, 5.434361934661865
13.0, 13.136936954748535, 5.614077227887327, 5.4847517013549805
13.0, 13.124383548452995, 5.608713057695726, 5.626866340637207
13.0, 13.134655593625354, 5.613102286957463, 5.726162910461426
13.0, 13.089536307090873, 5.593818401186074, 5.764996528625488
13.0, 13.181840736577465, 5.633267958191856, 5.649762153625488
13.0, 13.09375074066204, 5.59562317648133, 5.53521728515625
13.0, 13.097785515093385, 5.597346906241115, 5.474553108215332
13.0, 13.093767479366596, 5.5956281952156175, 5.541862964630127
13.0, 13.07606092945272, 5.588061292099749, 5.696622848510742
13.0, 12.968256513712026, 5.541989963124797, 5.709720611572266
13.0, 13.060825565447244, 5.581549386943267, 5.627544403076172
13.0, 13.077429205472319, 5.588647624477136, 5.530707359313965
13.0, 13.078975895927915, 5.58930753754399, 5.448936462402344
13.0, 13.08230055581697, 5.590727266428365, 5.521843910217285
13.0, 13.063332170272126, 5.582620585586379, 5.690238952636719
13.0, 13.04055472953247, 5.572886636552337, 5.73429536819458
13.0, 13.037983800607956, 5.571788480344866, 5.662014007568359
13.0, 13.043338161071889, 5.5740772003808585, 5.534473896026611
13.0, 13.042995337973348, 5.573930694755248, 5.47025728225708
13.0, 13.035217530584413, 5.570607907318496, 5.553843975067139
13.0, 13.020161968065477, 5.564173373146878, 5.660041809082031
13.0, 12.877931522151808, 5.50339006422524, 5.715959548950195
13.0, 12.914684065170661, 5.519095754346436, 5.659940719604492
13.0, 12.919304866742763, 5.521072035463904, 5.481894016265869
13.0, 13.02539874461987, 5.566412374194014, 5.406076431274414
13.0, 13.02936259257432, 5.568105796103292, 5.4852705001831055
13.0, 13.164042473487932, 5.625659713208911, 5.568671226501465
13.0, 13.01915214657419, 5.563742355977178, 5.631289958953857
13.0, 13.009495748961678, 5.559612507520207, 5.659174919128418
13.0, 13.000867365114397, 5.5559288736799335, 5.598240375518799
13.0, 12.989135769794286, 5.550911663381731, 5.605097770690918
13.0, 12.98065628466974, 5.547291655696151, 5.651779651641846
13.0, 12.975754959561229, 5.545195484824819, 5.61918306350708
13.0, 12.981242950568747, 5.547541309629122, 5.521524429321289
13.0, 12.991973885246681, 5.552125062493804, 5.43839693069458
13.0, 12.99349856349316, 5.552777693440063, 5.473625183105469
13.0, 12.987131994145408, 5.550059583522198, 5.5600385665893555
13.0, 12.981138808752206, 5.547497333616956, 5.623037815093994
13.0, 13.124015901759194, 5.608553804170596, 5.5705366134643555
13.0, 12.997920132176011, 5.554665663683544, 5.479081153869629
13.0, 13.004190915055975, 5.557347604875449, 5.441047191619873
13.0, 13.005983548596303, 5.558113157668185, 5.5158610343933105
13.0, 12.994838404123726, 5.553351863786828, 5.574432373046875
13.0, 12.975233147436327, 5.544975132196131, 5.6669921875
13.0, 12.964936473989198, 5.540572727900546, 5.715241432189941
13.0, 12.965684358465642, 5.5408912799015635, 5.626514911651611
13.0, 12.97732499347619, 5.545866439617306, 5.491226673126221
13.0, 12.986735523856035, 5.549885917449919, 5.402499198913574
13.0, 12.802385468663008, 5.471105944668483, 5.467761993408203
13.0, 12.987156793922741, 5.550067005949889, 5.540658950805664
13.0, 12.986155388857782, 5.549640113577074, 5.57708215713501
13.0, 13.00154489455391, 5.556217356549462, 5.4887895584106445
13.0, 13.019292855853545, 5.563800365749378, 5.350652694702148
13.0, 13.02886474312155, 5.567891977854823, 5.378357887268066
13.0, 13.031493675608932, 5.569015453491066, 5.498148441314697
13.0, 13.01981540230631, 5.564023676199278, 5.623441219329834
13.0, 13.009344364268262, 5.559550464218607, 5.636519908905029
13.0, 13.011619315869106, 5.560521605450352, 5.59922981262207
13.0, 13.017583608327135, 5.563068857017139, 5.504780292510986
13.0, 13.029686915705158, 5.568241740639907, 5.461640357971191
13.0, 13.029343974070603, 5.5680967774447625, 5.511453628540039
13.0, 12.931400089038734, 5.526239354290057, 5.538539409637451
13.0, 13.017539714156403, 5.563053812565404, 5.617444038391113
13.0, 13.022732569093813, 5.565271920909183, 5.587670803070068
13.0, 13.033392262206526, 5.569827877799619, 5.476855278015137
13.0, 13.052562691811167, 5.578021436131387, 5.446794509887695
13.0, 13.062639860411691, 5.582324726671662, 5.391770362854004
13.0, 13.064847208545444, 5.583268570301866, 5.463898181915283
13.0, 13.061554282377045, 5.581862401417822, 5.541237831115723
13.0, 13.043773550748343, 5.574263795983714, 5.633415699005127
13.0, 12.741589778826151, 5.445123837105193, 5.6938347816467285
13.0, 13.011927257742053, 5.560653734859069, 5.720475673675537
13.0, 13.006406264192961, 5.558294335456445, 5.666255474090576
13.0, 13.015098161905595, 5.562007761498117, 5.54827880859375
13.0, 13.03489399578427, 5.570467519565927, 5.349037170410156
13.0, 12.854800886292718, 5.493507271768992, 5.4505109786987305
13.0, 13.044667078790706, 5.574646708962686, 5.4505109786987305
13.0, 13.036069382146746, 5.570973009164734, 5.5469183921813965
13.0, 13.030228057577343, 5.568473528879206, 5.643265724182129
13.0, 13.030956160048557, 5.568784683781434, 5.616753578186035
13.0, 13.03690658254454, 5.571327599378009, 5.532272815704346
13.0, 13.131896066255498, 5.611923001419273, 5.470398426055908
13.0, 13.037617143563972, 5.571633383341974, 5.594351768493652
13.0, 13.026845404897621, 5.567029012637264, 5.683996200561523
13.0, 13.012443969984876, 5.560875082425197, 5.683996200561523
13.0, 13.000524737606959, 5.555780862077037, 5.721624851226807
13.0, 13.003007310862754, 5.556841261079558, 5.632882595062256
13.0, 13.012480111445594, 5.560889997170602, 5.461195468902588
13.0, 13.012264534583768, 5.560796279332274, 5.461195468902588
13.0, 12.985465171585348, 5.549344090421089, 5.563968658447266
13.0, 12.9565507315726, 5.536987492125043, 5.8221940994262695
13.0, 12.898297902062291, 5.512094171887768, 5.8221940994262695
13.0, 12.848306755725208, 5.49072938278855, 5.7590460777282715
13.0, 12.78438604790611, 5.463412840985517, 5.581018447875977
13.0, 12.714410338398789, 5.433508691623413, 5.581018447875977
13.0, 12.627892251581402, 5.39653720886325, 5.466827869415283
13.0, 12.535154498387302, 5.356904653537727, 5.468960285186768
13.0, 12.418559843050316, 5.307077868248987, 5.497664928436279
13.0, 12.317544940977317, 5.263908094434751, 5.446639060974121
13.0, 12.239584146970525, 5.230592513455528, 5.376419544219971
13.0, 12.203238115490164, 5.215059023713745, 5.226479530334473
13.0, 12.182410972714864, 5.206160521340105, 5.226479530334473
13.0, 12.171810681377972, 5.2016294884472725, 5.06659460067749
13.0, 12.160716778657582, 5.196889990315903, 5.083308696746826
13.0, 12.148264969740678, 5.191567216597579, 5.174090385437012
13.0, 12.134700569526508, 5.18577145237069, 5.265104293823242
13.0, 12.031287118203696, 5.141575691540041, 5.227656841278076
13.0, 12.136562321886887, 5.186566578711632, 5.110950946807861
13.0, 12.242105603938473, 5.231670059373851, 4.993035316467285
13.0, 12.178730745999179, 5.204586781584497, 4.993035316467285
13.0, 12.237023262536653, 5.22949662201845, 4.952924728393555
13.0, 12.254343935850777, 5.2369011156034215, 5.2249908447265625
13.0, 12.258931240248577, 5.238858505146582, 5.3209967613220215
13.0, 12.25604718609876, 5.237628001604378, 5.3209967613220215
13.0, 12.254796099003089, 5.2370928494493665, 5.445329666137695
13.0, 12.267003287792688, 5.242310097238411, 5.309423923492432
13.0, 12.295090286377448, 5.254311587105242, 5.2132368087768555
13.0, 12.334422654484975, 5.271120792514946, 5.106154441833496
13.0, 12.364611224841754, 5.2840239066524, 5.106154441833496
13.0, 12.40530164124518, 5.301412474542927, 5.227596759796143
13.0, 12.42861113745561, 5.311374307091667, 5.348134994506836
13.0, 12.444769030381957, 5.318277870601546, 5.3873114585876465
13.0, 12.299872174464493, 5.25635713396844, 5.319536209106445
13.0, 12.497538401883629, 5.3408299048966015, 5.224479675292969
13.0, 12.534651965246747, 5.3566909174517106, 5.156773090362549
13.0, 12.55573604627425, 5.3657001885003615, 5.2614359855651855
13.0, 12.57208900210888, 5.372688120118256, 5.32021427154541
13.0, 12.584051875900236, 5.377800459832882, 5.385814189910889
13.0, 12.413972226829573, 5.305118359993232, 5.385814189910889
13.0, 12.62044309013007, 5.39335380531925, 5.255465507507324
13.0, 12.659394701846109, 5.409998767706849, 5.237847328186035
13.0, 12.68552542071957, 5.421164192706663, 5.237847328186035
13.0, 12.704024675043552, 5.4290708917067345, 5.368081092834473
13.0, 12.70886561504606, 5.431139669682877, 5.438022136688232
13.0, 12.704197011363371, 5.429145057477202, 5.438022136688232
13.0, 12.687823441849867, 5.422148838406156, 5.366372108459473
13.0, 12.662449216138535, 5.4113041159440405, 5.366372108459473
13.0, 12.631635888777302, 5.398137054429055, 5.366327285766602
13.0, 12.586353617131211, 5.378783084103843, 5.409109115600586
13.0, 12.541063686172993, 5.3594294368299265, 5.37056303024292
13.0, 12.489528689561581, 5.337406949933505, 5.4258012771606445
13.0, 12.435410737705455, 5.314278093036519, 5.395042896270752
13.0, 12.385781758905468, 5.293068118164563, 5.388282299041748
13.0, 12.34486623485743, 5.275583861050183, 5.340410232543945
13.0, 12.401325335389597, 5.299712692630209, 5.302228927612305
13.0, 12.281737841631672, 5.248605915227211, 5.232497215270996
13.0, 12.260535191663893, 5.239544454020574, 5.241011619567871
13.0, 12.244456246401583, 5.232675106653255, 5.233480453491211
13.0, 12.23330989358047, 5.227910709504195, 5.274535179138184
13.0, 12.223654481781068, 5.223784464751966, 5.262979984283447
13.0, 12.225943793505396, 5.224763301461159, 5.242793560028076
13.0, 12.23085770945868, 5.226863265944297, 5.155329704284668
13.0, 12.169322118511104, 5.2005659998397835, 5.129426002502441
13.0, 12.253988568711918, 5.236748749831697, 5.151339530944824
13.0, 12.264760477887862, 5.241350131721862, 5.230667591094971
13.0, 12.263512758529023, 5.24081841778139, 5.230667591094971
13.0, 12.274782791488823, 5.24563367157642, 5.261439323425293
13.0, 12.361155846999756, 5.282546241326123, 5.261439323425293
13.0, 12.299199556173356, 5.256068687656594, 5.223202705383301
13.0, 12.31682228366099, 5.263599768497734, 5.217710494995117
13.0, 12.33937915499184, 5.273239458019974, 5.236214637756348
13.0, 12.357975131790374, 5.2811859537565695, 5.296187877655029
13.0, 12.37738830620177, 5.289483191026169, 5.315343856811523
13.0, 12.399879575118593, 5.2990948462427045, 5.308672904968262
13.0, 12.429094479861375, 5.311578837547596, 5.286684036254883
13.0, 12.45667636099307, 5.323365966236355, 5.286684036254883
13.0, 12.495571604481002, 5.3399888836846765, 5.269631385803223
13.0, 12.520886988219418, 5.35080589492931, 5.269631385803223
13.0, 12.552482739603695, 5.364309374658861, 5.385167121887207
13.0, 12.572146659812416, 5.372712247783084, 5.415808200836182
13.0, 12.610613774800003, 5.38915067186246, 5.3783674240112305
13.0, 12.636786216455508, 5.400337534986772, 5.298111915588379
13.0, 12.682716923297878, 5.419963980247752, 5.298111915588379
13.0, 12.706474557028447, 5.430118367776125, 5.335619926452637
13.0, 12.727041888970232, 5.438906790158219, 5.448760032653809
13.0, 12.728741299519438, 5.439633033982666, 5.609320640563965
13.0, 12.717460437106539, 5.434813189217785, 5.638250350952148
13.0, 12.624732687756747, 5.395186452872539, 5.638250350952148
13.0, 12.722002546287365, 5.43675322490913, 5.395419597625732
13.0, 12.72933720640482, 5.43988873262103, 5.347887992858887
13.0, 12.815374501303708, 5.476656292082504, 5.384352207183838
13.0, 12.71900504533568, 5.435473278330498, 5.436130523681641
13.0, 12.70860849498532, 5.431029789304561, 5.437709808349609
13.0, 12.869969937432797, 5.499987152749059, 5.403253078460693
13.0, 12.70643164343524, 5.430100028630232, 5.403253078460693
13.0, 12.79340650428534, 5.467268258273359, 5.37833309173584
13.0, 12.711363110998027, 5.432208529913776, 5.463335990905762
13.0, 12.705284638400073, 5.429609855444786, 5.533573627471924
13.0, 12.70091485816117, 5.4277429452658374, 5.480256080627441
13.0, 12.701207024059238, 5.427866249597964, 5.4206156730651855
13.0, 12.706007019456026, 5.4299185653566395, 5.405673027038574
13.0, 12.706468202910301, 5.430115652340502, 5.444333076477051
13.0, 12.813127942026174, 5.475695701720587, 5.519258975982666
13.0, 12.699895531342577, 5.427306817801459, 5.48512077331543
13.0, 12.712465599143803, 5.43267760647171, 5.386475563049316
13.0, 12.726065219024054, 5.438490447148873, 5.353908061981201
13.0, 12.7294761322186, 5.439948102638243, 5.353908061981201
13.0, 12.726835135020655, 5.438817915083366, 5.5616888999938965
13.0, 12.729970929524974, 5.440160073332851, 5.507662296295166
13.0, 12.744434405052028, 5.446340008741883, 5.400006294250488
13.0, 12.76868661058338, 5.4567052409119325, 5.330145835876465
13.0, 12.784574182624802, 5.463493761477268, 5.4185872077941895
13.0, 12.793310634944106, 5.46722676707013, 5.511445999145508
13.0, 12.969480267934873, 5.542512935014903, 5.569273948669434
13.0, 12.941734840857976, 5.53065591489657, 5.469908237457275
13.0, 12.817853479989779, 5.477716729575674, 5.382473468780518
13.0, 12.838300404339742, 5.4864536874767005, 5.382140636444092
13.0, 12.846192322633149, 5.48982630245364, 5.4866838455200195
13.0, 12.846310346205039, 5.4898783105485185, 5.567473411560059
13.0, 12.851739562641141, 5.492196918067751, 5.494413375854492
13.0, 12.84510814195467, 5.489364024345978, 5.427929878234863
13.0, 12.874766479768837, 5.50203695716617, 5.433633327484131
13.0, 12.953850195523986, 5.535834472767022, 5.500424385070801
13.0, 12.78462318893102, 5.4635157464278015, 5.576456069946289
13.0, 12.86979074120085, 5.4999100486504116, 5.576772212982178
13.0, 12.867983397377696, 5.499138728446249, 5.541501045227051
13.0, 12.866366490947456, 5.498448791471981, 5.498382568359375
13.0, 12.86669044395754, 5.498586708582898, 5.464419841766357
13.0, 12.856951224135825, 5.494425172025246, 5.529616832733154
13.0, 12.838877553293027, 5.486700332352054, 5.608665466308594
13.0, 12.822442123136852, 5.479677688746569, 5.575261116027832
13.0, 12.86064628185676, 5.4960026845541705, 5.4760823249816895
13.0, 12.803464276476726, 5.471565408309069, 5.511209011077881
13.0, 12.696702555521458, 5.425941780501441, 5.57419490814209
13.0, 12.775198677429207, 5.459486614285986, 5.561916351318359
13.0, 12.784509582747777, 5.463466675726266, 5.42280387878418
13.0, 12.806706913447362, 5.472951150472059, 5.3156633377075195
13.0, 12.985746244772125, 5.549465265643871, 5.323278427124023
13.0, 12.911984552632424, 5.51794264274155, 5.397845268249512
13.0, 12.750299187813475, 5.4488468460427555, 5.556906700134277
13.0, 12.828914318938226, 5.482442016640268, 5.608701705932617
13.0, 12.821488923047689, 5.47926981562078, 5.5071187019348145
13.0, 12.812142602441886, 5.475274616428156, 5.411890983581543
13.0, 12.786398001373856, 5.4642736923870645, 5.428009510040283
13.0, 12.75374530644866, 5.450318507029342, 5.5118408203125
13.0, 12.82819312745844, 5.482136429238289, 5.6050004959106445
13.0, 12.711292177126984, 5.43217614407136, 5.571366310119629
13.0, 12.71756610424548, 5.434858864431764, 5.477374076843262
13.0, 12.737577961075377, 5.443409385074947, 5.360680103302002
13.0, 12.746634531527198, 5.44728127280709, 5.457114219665527
13.0, 12.914957819326625, 5.519213796008264, 5.532547950744629
13.0, 12.751304759429493, 5.449275538217732, 5.520390033721924
13.0, 12.760261313034441, 5.453104165325272, 5.401867389678955
13.0, 12.7769561081734, 5.460237653065555, 5.37213659286499
13.0, 12.780028613817844, 5.461550689665746, 5.482860565185547
13.0, 12.78043922691718, 5.461727207090815, 5.5259785652160645
