timestamp,data,timestamps
1700544212.9462996,-0.16821738694844235
1700544212.9652803,-0.16689590854742944
1700544212.9864101,-0.16631403810816575
1700544213.0063152,-0.1655727855903467
1700544213.0254648,-0.1647416461090887
1700544213.0454087,-0.16349406042523584
1700544213.0654738,-0.16332276238567311
1700544213.0867014,-0.16294200827988392
1700544213.105615,-0.16311501331697154
1700544213.1254873,-0.1636625042083683
1700544213.145725,-0.1645117352828873
1700544213.1655657,-0.16523316082134407
1700544213.1863995,-0.16639101469348624
1700544213.2052608,-0.16750518846871348
1700544213.225427,-0.16742681273368393
1700544213.245518,-0.16739818816148297
1700544213.2653527,-0.16707532581334017
1700544213.2870378,-0.16784441169601663
1700544213.3060102,-0.16712509734113284
1700544213.325517,-0.16716598257489929
1700544213.3454509,-0.16684970503386956
1700544213.3653665,-0.16548365962659783
1700544213.3864524,-0.16466752126463005
1700544213.4062922,-0.16387425131141992
1700544213.4254398,-0.16318620867038428
1700544213.4454236,-0.1630461770753488
1700544213.466259,-0.16284952159128172
1700544213.4867496,-0.1628613025030088
1700544213.50606,-0.1631788369991724
1700544213.5263271,-0.16322039939900498
1700544213.5454905,-0.16406757529649976
1700544213.565549,-0.1647434662137541
1700544213.5862503,-0.16539492911802892
1700544213.605267,-0.1657634817898368
1700544213.6254609,-0.16647143998385674
1700544213.645402,-0.16725663160868615
1700544213.6655755,-0.16824243657186164
1700544213.686875,-0.1684527548134955
1700544213.7062001,-0.16877273555989902
1700544213.7258782,-0.16895029240647683
1700544213.7457669,-0.1680823825677868
1700544213.7654474,-0.16787748835160246
1700544213.7906427,-0.16667363059354937
1700544213.8528287,-0.1661215299158795
1700544213.863987,-0.16549896260762184
1700544213.8722942,-0.16563098337113422
1700544213.8819103,-0.16482760322643666
1700544213.891063,-0.16483343738544232
1700544213.9073284,-0.16435812691612542
1700544213.9253473,-0.16385172697829983
1700544213.9454267,-0.16433442668455459
1700544213.9653525,-0.16513634538484007
1700544213.9865694,-0.16534731573479008
1700544214.0063548,-0.1658830186477929
1700544214.0254328,-0.16683319044464356
1700544214.0453556,-0.16785686157247684
1700544214.0654538,-0.16867968292909427
1700544214.0867336,-0.16921289109912532
1700544214.1054907,-0.16905677480119935
1700544214.1264021,-0.168559981921304
1700544214.1455276,-0.16862230543369094
1700544214.1662805,-0.16797599036442618
1700544214.1862016,-0.1680900285639959
1700544214.2052994,-0.1685673405140087
1700544214.22545,-0.16865723146022937
1700544214.2453525,-0.16785578863956002
1700544214.2655375,-0.1684102608357324
1700544214.2869189,-0.16877773798865772
1700544214.3060071,-0.16832164271260966
1700544214.3253317,-0.1689337026894568
1700544214.3455074,-0.16930463854692337
1700544214.3653646,-0.1697122945624752
1700544214.3864233,-0.170962963756987
1700544214.4063287,-0.17151958401375897
1700544214.4254415,-0.17206099361036525
1700544214.4454768,-0.17220917963787194
1700544214.4654994,-0.17236382171339476
1700544214.4867697,-0.17175551522044794
1700544214.5061128,-0.17115029092408698
1700544214.5263393,-0.17102771738169953
1700544214.5463324,-0.16983105952575903
1700544214.5654962,-0.17005681260753922
1700544214.586583,-0.16965030104557913
1700544214.6053417,-0.1688496289529087
1700544214.6256814,-0.16870001098280535
1700544214.645535,-0.1682880915987227
1700544214.6665144,-0.16825771109544044
1700544214.686663,-0.1677222199127009
1700544214.706385,-0.16861491079606403
1700544214.7259648,-0.16796936892031777
1700544214.745844,-0.16966306872204692
1700544214.765323,-0.17079834714926692
1700544214.7911065,-0.17135347199411294
1700544214.8563452,-0.172714231095506
1700544214.8659785,-0.17242978359515176
1700544214.8741047,-0.17283364317534394
1700544214.8822231,-0.1726206251608601
1700544214.8923628,-0.17283362833526758
1700544214.908475,-0.1727361977601189
1700544214.9253078,-0.17235779511427096
1700544214.9454463,-0.1719951059538272
1700544214.9653873,-0.1721217668445824
1700544214.9868002,-0.1722400539236952
1700544215.0062919,-0.17198768372131262
1700544215.025431,-0.17106163136769875
1700544215.0455272,-0.17070727041538916
1700544215.0663898,-0.17047828886393634
1700544215.0865898,-0.1707695712164684
1700544215.1054814,-0.17129598875719615
1700544215.1263928,-0.1724797421324926
1700544215.145511,-0.1723980719243234
1700544215.1662288,-0.17271571940802052
1700544215.1863556,-0.1728523136192084
1700544215.2054722,-0.17322008154239518
1700544215.2254803,-0.17309118384951258
1700544215.2453504,-0.17342034321468103
1700544215.2654138,-0.1739423152762341
1700544215.286992,-0.17364198914229312
1700544215.3069298,-0.17373637294240885
1700544215.325307,-0.17324859651273983
1700544215.3454926,-0.17251807841193492
1700544215.3653839,-0.17237538670789807
1700544215.3862188,-0.17235902204611592
1700544215.4061782,-0.17237663381922042
1700544215.4254982,-0.17229438487851204
1700544215.4455006,-0.17222909151334634
1700544215.4655092,-0.17231018173407542
1700544215.486798,-0.1720192940967371
1700544215.5061753,-0.17218329394486823
1700544215.5263734,-0.17156348956361053
1700544215.545499,-0.17125401304732948
1700544215.565508,-0.17147697185805497
1700544215.5865443,-0.17097983346374407
1700544215.6054876,-0.171872472242514
1700544215.625483,-0.17222913538426593
1700544215.6454499,-0.17263324755157677
1700544215.665473,-0.17258966424650357
1700544215.6866102,-0.17326690101084502
1700544215.705499,-0.17323898862472026
1700544215.7254727,-0.1731063417938105
1700544215.745459,-0.1735472976127869
1700544215.766306,-0.17349382378207304
1700544215.7909942,-0.1736078237160802
1700544215.851648,-0.17369159649369015
1700544215.8654742,-0.17420821214999843
1700544215.8739944,-0.1733975428862245
1700544215.8848343,-0.1735608657885473
1700544215.8931696,-0.1735509623476118
1700544215.9083,-0.17434703148129402
1700544215.9257126,-0.17430986926755035
1700544215.9457126,-0.17530264747215418
1700544215.9654355,-0.17500375321204992
1700544215.986419,-0.17490884742889376
1700544216.0063374,-0.17371505549788152
1700544216.0256572,-0.1739670542839194
1700544216.045554,-0.17328741838940842
1700544216.066359,-0.17305992146338994
1700544216.086655,-0.17318071564020904
1700544216.105485,-0.17352362801152305
1700544216.1263406,-0.1735192098421648
1700544216.1455233,-0.17205886029375012
1700544216.165519,-0.1717794162080247
1700544216.1866271,-0.17055546299483088
1700544216.2053833,-0.17010018515660114
1700544216.2255409,-0.17003125619498372
1700544216.245557,-0.17093015413593415
1700544216.265483,-0.17194259372514428
1700544216.2870052,-0.17322299782779813
1700544216.306107,-0.17340004963855632
1700544216.3255024,-0.17432709220525347
1700544216.345555,-0.173962380714494
1700544216.3655214,-0.17425820306832926
1700544216.3866706,-0.17416860623327493
1700544216.4063432,-0.17348980758626903
1700544216.4254737,-0.174088180657493
1700544216.4453807,-0.17372981035606994
1700544216.465711,-0.17375144804095102
1700544216.4866009,-0.17375963227544783
1700544216.5061374,-0.17370830404905177
1700544216.5262291,-0.17319029857900076
1700544216.546341,-0.1731133996644746
1700544216.565461,-0.17208512020313305
1700544216.586427,-0.17221427634656952
1700544216.606622,-0.1720841565027274
1700544216.6257198,-0.17240177182800265
1700544216.6456044,-0.17223452256930893
1700544216.6655014,-0.17201974747121046
1700544216.6868362,-0.17273514108694535
1700544216.7055047,-0.17335353947802354
1700544216.7255552,-0.17308312519563457
1700544216.7454245,-0.17407416070766993
1700544216.7664557,-0.17407008340699523
1700544216.790814,-0.1741331624391294
1700544216.8511848,-0.17492609869485035
1700544216.8620012,-0.17409960527359472
1700544216.8702295,-0.1746261699008623
1700544216.8798416,-0.1745272207215969
1700544216.8895524,-0.1744553357914974
1700544216.9051268,-0.1735010558459564
1700544216.9255805,-0.17382486175932516
1700544216.945531,-0.17387061540011914
1700544216.9654207,-0.17381040921719842
1700544216.9864469,-0.174104133952922
1700544217.0064068,-0.1731575346388286
1700544217.025476,-0.17331115241794595
1700544217.0455275,-0.17367021756495574
1700544217.065454,-0.1736490298982907
1700544217.0865254,-0.17296131651129282
1700544217.1056325,-0.1737827214706935
1700544217.1264102,-0.17464521073721379
1700544217.1456165,-0.1754507130859148
1700544217.165549,-0.17588268660029763
1700544217.1864347,-0.17574267831411902
1700544217.2053804,-0.1754943400723132
1700544217.2257314,-0.17598222631664986
1700544217.24542,-0.17565240711787683
1700544217.2655308,-0.1755156506273831
1700544217.287102,-0.1751544543505686
1700544217.3070397,-0.17530060453759444
1700544217.3254762,-0.1749589730028352
1700544217.3454795,-0.17488695757015818
1700544217.3663998,-0.17508793494002384
1700544217.386388,-0.17468462716440702
1700544217.4055638,-0.17455412912557924
1700544217.4254258,-0.1747360843986288
1700544217.4461014,-0.17434513025086676
1700544217.4655483,-0.17464490892323287
1700544217.486659,-0.17472965996897116
1700544217.5061667,-0.17474373368187773
1700544217.5262449,-0.17532200235371978
1700544217.5454712,-0.1759958358207278
1700544217.5655088,-0.17649180503799705
1700544217.5864577,-0.1769383188470043
1700544217.6063526,-0.1774033104551314
1700544217.6254845,-0.17719135462786242
1700544217.6455748,-0.17716160328544917
1700544217.6655052,-0.1770716353481006
1700544217.6867297,-0.1767281086630934
1700544217.7055395,-0.17688153135575757
1700544217.7255254,-0.17695777724216938
1700544217.7455049,-0.17689520146348217
1700544217.7655518,-0.17651190801969197
1700544217.7910445,-0.17647906506489108
1700544217.8562016,-0.17622375869586915
1700544217.8671572,-0.1782181240934756
1700544217.875234,-0.18185105328649379
1700544217.8852048,-0.18485206629566203
1700544217.8936813,-0.1918190976127209
1700544217.9087183,-0.201658456545418
1700544217.925507,-0.2107860525395377
1700544217.9455118,-0.22702400931657346
1700544217.9654758,-0.23649696832079015
1700544217.9865375,-0.24565010138701512
1700544218.0064056,-0.25321255258426995
1700544218.0255897,-0.2532019006780053
1700544218.0457084,-0.25148179337241894
1700544218.0655363,-0.24824758279060452
1700544218.0870562,-0.24173899305051688
