timestamp,data,timestamps
1700545211.4252014,"[-0.5104515080753484, 0.353476686681663]"
1700545211.4364207,"[-0.34471200898232274, 0.10663448746952942]"
1700545211.4490175,"[-0.7306009944518148, 0.5105170624612573]"
1700545211.45513,"[-0.06659191223258179, 0.3024115414280693]"
1700545211.465548,"[-0.12099898420740061, -0.002242627783472539]"
1700545211.4735851,"[-0.4049840982524399, -0.44499408598597695]"
1700545211.4870138,"[-0.7844894615220579, -0.6056353420204232]"
1700545211.494364,"[0.6124271323774754, -1.200942994042054]"
1700545211.5066981,"[0.7490551814547713, -0.9332002607695732]"
1700545211.5161552,"[0.18121407253510413, -0.1345379877345479]"
1700545211.5279906,"[0.23564235326883534, -0.27148395111749596]"
1700545211.5351546,"[0.7034151758163263, -1.5650833826651962]"
1700545211.545255,"[-0.2703053325564567, 0.2763171953494347]"
1700545211.5536544,"[0.5883471912619614, -0.7579902909414634]"
1700545211.5679014,"[0.5636379929766354, -0.4364124442717956]"
1700545211.5751595,"[1.0021227026294122, -0.6725742331677426]"
1700545211.5854976,"[0.7790177220178779, -0.44490570886655567]"
1700545211.5936325,"[0.7909069667456372, -0.47780135293856824]"
1700545211.6063857,"[0.8048120172478601, -0.027610735156839226]"
1700545211.616363,"[1.4095152939635858, -0.05561058858172786]"
1700545211.6252582,"[0.643665107431195, -0.3989060836482338]"
1700545211.6336374,"[-0.11849829065681602, -0.31817620046319767]"
1700545211.6479638,"[0.01960419894823183, 0.29831054451378347]"
1700545211.6547577,"[0.1124266043545426, 0.10734367196823245]"
1700545211.6651826,"[-0.18851509877921135, 0.06469623931304568]"
1700545211.6736505,"[0.06754843946741308, 0.3608356107615809]"
1700545211.687986,"[-0.092485898181366, 0.21846125747012574]"
1700545211.6952012,"[-2.650126767687917, 0.5726509150403377]"
1700545211.7059717,"[-0.1893976662043463, -0.17800176335369858]"
1700545211.7154279,"[-0.2522271370268174, -0.1624158543676491]"
1700545211.7276378,"[-1.0171438874379404, 0.32894065303523706]"
1700545211.735086,"[-0.8198137846764474, 1.0440743534151382]"
1700545211.7452676,"[-0.7469621595754798, -0.09706423073509168]"
1700545211.7535665,"[-0.5619969458161762, -0.5596989407434073]"
1700545211.7680957,"[-0.3620333318686855, 0.4432374685422155]"
1700545211.7747345,"[-0.6628050158519682, 0.18749462811481574]"
1700545211.785279,"[-1.0798178874902962, 0.7833945349792588]"
1700545211.793615,"[-0.24831393231651322, -0.46903181586948356]"
1700545211.8181362,"[0.1114010074145669, 0.046047524830781374]"
1700545211.8574548,"[-0.16560932518777374, 0.24358029159518427]"
1700545211.8736124,"[0.0814677228561396, 0.47153998872715436]"
1700545211.877713,"[0.9177100667335222, -0.37722865627313834]"
1700545211.8848057,"[-0.3744164122275873, 0.25364031216217314]"
1700545211.8876486,"[2.8908908833216262, 2.148685647555441]"
1700545211.89307,"[0.9685661348420398, 0.5182171633352916]"
1700545211.8957794,"[2.951168022307955, -0.015105267889441424]"
1700545211.9036868,"[0.37857651596655273, 0.28595606552828623]"
1700545211.9064004,"[2.2880629861389994, -0.3239646251740025]"
1700545211.9117749,"[1.2384298498269326, -0.24453845958090933]"
1700545211.9198577,"[1.0654509334682096, -0.10901705090531857]"
1700545211.9283607,"[0.7603712498267331, -0.2753668780758164]"
1700545211.9351463,"[1.2379330885538162, -2.074795456946072]"
1700545211.9452753,"[0.5823213033503063, -0.2713354364399454]"
1700545211.9563744,"[0.036463731628355034, 0.09448724309401325]"
1700545211.9680476,"[-0.14552809137113668, -0.45275632775702934]"
1700545211.9752443,"[0.7792182660410989, -1.3430219050771162]"
1700545211.9853032,"[-0.13007369895383472, -0.4180716229873713]"
1700545211.993774,"[0.008203444102382926, -0.048105754153064416]"
1700545212.006665,"[-0.017515982005802046, 0.04444595891137055]"
1700545212.0162234,"[-0.27411978090988365, -0.707455230240823]"
1700545212.025516,"[-0.6367107901426302, -0.8400940311382331]"
1700545212.0339468,"[-0.2491255352593826, -0.2327996306156514]"
1700545212.0482495,"[-0.3220320953644481, 0.2700809298048137]"
1700545212.0552592,"[-1.431792619634115, 0.23980985536336077]"
1700545212.065831,"[-0.6146852205816957, -0.17984631170732426]"
1700545212.0729966,"[-0.5311728516881596, 0.10720785234540567]"
1700545212.0879893,"[0.09037076382904302, 0.023755006163946678]"
1700545212.0952575,"[-0.0019724598618422757, 0.6065341670861721]"
1700545212.1065838,"[-0.7495965323618662, 0.773133685964176]"
1700545212.1160889,"[-1.2874282182508354, 0.472703498088706]"
1700545212.126981,"[0.12509476922649293, -0.6771687984908041]"
1700545212.1357586,"[-0.671957696004595, 0.0574747036535366]"
1700545212.145301,"[-0.6034289647352479, 0.6857062960402798]"
1700545212.1536927,"[0.17587796768687916, 0.8195635050981105]"
1700545212.1681323,"[0.41178114658529, -0.5068437532858119]"
1700545212.1751537,"[0.08152474361811492, -0.17705883656180793]"
1700545212.1852572,"[-0.25500258431231393, 0.4116267922477434]"
1700545212.1963935,"[0.3167542446807546, -0.013016817468851149]"
1700545212.2064397,"[0.7027415675238776, 0.16446642917612483]"
1700545212.2164104,"[0.6834139599190711, 0.03653785682152103]"
1700545212.2255523,"[0.2303037521989282, 0.1733650220269851]"
1700545212.2337308,"[0.28645396212379015, -0.38845249805169885]"
1700545212.2471898,"[0.36902520171991626, 0.19375994599850277]"
1700545212.2548614,"[0.5474973544539955, -0.3458716407092967]"
1700545212.2652464,"[0.0820579531214808, 0.17404973022301778]"
1700545212.2738142,"[0.25095715998340035, 0.8615027002038966]"
1700545212.288116,"[-0.02810386497904284, 0.29509497332121765]"
1700545212.2951753,"[0.3174521626386726, 0.947925423600082]"
1700545212.307007,"[0.046157648462922474, 0.6681310794006127]"
1700545212.320372,"[0.1263777120377195, -0.02309464233386162]"
1700545212.328626,"[1.1015415904259436, -0.26396688954288056]"
1700545212.3351545,"[0.7641140349014585, 0.060040991181072666]"
1700545212.345568,"[-0.1568957773913892, -0.19477671375290304]"
1700545212.3536139,"[-0.8619632519725882, 0.7417398919435376]"
1700545212.3671694,"[0.26414088268153657, -0.30841634905900767]"
1700545212.3744648,"[0.17497958477215625, -0.7978760044753869]"
1700545212.3853045,"[0.13631545932351763, 0.230836707625075]"
1700545212.3936741,"[-0.4098515150161354, -0.3754341411450394]"
1700545212.4063997,"[-0.1472144231671545, -0.47736950615303403]"
1700545212.416344,"[-0.0446498537366819, -0.2534210860095396]"
1700545212.4252613,"[-0.5715130485147352, -0.5498054184376345]"
1700545212.4364142,"[-0.6046223826939391, -0.2565212849708569]"
1700545212.448176,"[-0.6079099540739075, 0.24836558771020434]"
1700545212.4552722,"[0.4822548901951283, -1.9405212908948295]"
1700545212.4655085,"[-0.5157883406243295, -0.4748934098562319]"
1700545212.4735582,"[-1.497531512621728, -0.263256532901164]"
1700545212.487018,"[0.06691648913444821, -0.004657994262572618]"
1700545212.495094,"[-0.8682861505868323, -0.25638674784116283]"
1700545212.5068116,"[-0.16142635520868157, -0.19996429749066433]"
1700545212.5162807,"[0.6000070639623329, -0.2624819210460267]"
1700545212.5281239,"[-0.3674222779957422, 0.14797543676675967]"
1700545212.5351095,"[-0.1810652879125733, -0.5335934584525786]"
1700545212.5452456,"[0.2912774411916778, -0.04509131292476757]"
1700545212.5564065,"[-0.1081798586680755, 0.8532851422170238]"
1700545212.5680795,"[0.21758378653176313, 0.24025064285170256]"
1700545212.57512,"[0.6365111612363679, 0.007074750171805434]"
1700545212.5854645,"[0.5801070065620287, -0.025398062760916523]"
1700545212.5936396,"[0.2532302940175573, 0.6399625480638963]"
1700545212.606189,"[0.21761499157201736, 0.9565739777410529]"
1700545212.6157138,"[0.19898057638070726, -0.1295484439542423]"
1700545212.6252704,"[0.29448283073361453, 0.7386066995780839]"
1700545212.6336184,"[0.12780522940372666, 0.21664352290249872]"
1700545212.6480079,"[0.36634549225403473, -0.06379849956925557]"
1700545212.6550553,"[0.9118493721420445, -0.61504261076558]"
1700545212.6651912,"[0.03863033075918525, -0.3546270442751941]"
1700545212.6736012,"[-0.29286513260623653, -0.24016990211496445]"
1700545212.6879263,"[0.48848852612885335, -0.16548230013099874]"
1700545212.6951303,"[0.5399465681050208, -0.5850978813286807]"
1700545212.7060156,"[0.00022134718751911105, -0.1633256052420342]"
1700545212.7154257,"[0.04390114643874599, 0.26231435702134404]"
1700545212.7276635,"[0.0803193668465753, -0.17482744596072497]"
1700545212.7350953,"[-0.3201642958798878, -0.06343469914768914]"
1700545212.7452643,"[-0.7638005582841522, 0.07346448681084101]"
1700545212.75364,"[-0.2564766015542266, 0.6080360668371755]"
1700545212.768169,"[0.29802208521693735, 0.3464266378873996]"
1700545212.775198,"[0.6522967237193685, -0.8693380451420615]"
1700545212.7852082,"[-0.657150983109912, 0.4431454926753882]"
1700545212.7936764,"[-0.39984628662102517, -0.21919244863074783]"
1700545212.8160374,"[-0.03847066185178002, 0.39295300730641636]"
1700545212.859343,"[-0.003888973502589009, 0.1768469867347602]"
1700545212.874372,"[-0.5455612176616174, -0.050437228568567465]"
1700545212.8770812,"[-1.6885818164984023, -0.624959713279383]"
1700545212.8838918,"[-0.8569913091262997, 0.34687768162549215]"
1700545212.8866072,"[-3.2488249819739172, 1.2442848061707112]"
1700545212.8921688,"[0.021153644709565874, 0.6161371244858361]"
1700545212.8947709,"[-0.11029488221776618, 0.15737978005084094]"
1700545212.9015832,"[-0.4823497755982526, -1.2200190929932733]"
1700545212.9054809,"[-1.0851739773720075, 1.4026984891140712]"
1700545212.910997,"[1.2199446680903068, -1.685936793497198]"
1700545212.9193308,"[0.18893583773064007, -0.9357283333848454]"
1700545212.9285343,"[0.5370228466167256, -0.39021757116235506]"
1700545212.9351666,"[-0.16827002321429094, 0.32061046122960346]"
1700545212.9455013,"[-0.2381796709115703, 0.6017128896671247]"
1700545212.9538624,"[0.3036260829991146, -0.47921784159727904]"
1700545212.9672225,"[0.21143077578357447, -0.21592082895993914]"
1700545212.9745471,"[0.21994215964421174, -0.3387599240660197]"
1700545212.985305,"[0.2711946547988612, 0.6472615906063941]"
1700545212.9935803,"[0.8097070786750824, 0.35223786076354524]"
1700545213.0065193,"[0.14928964025252042, -0.5418060979385434]"
1700545213.015983,"[1.0740390686684085, 0.4019419989533747]"
1700545213.0251799,"[0.37156988094703003, -0.27470273279394153]"
1700545213.0336723,"[-0.23798544128619234, -0.056002808228562094]"
1700545213.0482087,"[0.06463062974783529, 0.5425086106058598]"
1700545213.055141,"[4.656292846819023, -0.49359874707600665]"
1700545213.065297,"[2.163015146798057, -0.6897800642669725]"
1700545213.0728366,"[3.0573681897181264, 0.4516874203926703]"
1700545213.087964,"[2.552231439838622, -0.29482472933426274]"
1700545213.0951214,"[5.435776762922165, -1.4655187015346824]"
1700545213.1062722,"[1.6883634032980974, 0.23841683507729006]"
1700545213.115748,"[1.4426353106974805, -0.07071515610289554]"
1700545213.127941,"[1.461296923074256, -0.15386708000322552]"
1700545213.1347501,"[7.014237087364527, -2.0751370093378667]"
1700545213.145226,"[6.378110743215895, -1.0553833825318881]"
1700545213.1536899,"[8.893076969713556, -0.9332499579348065]"
1700545213.1681268,"[7.596370235930377, 1.8974643888141864]"
1700545213.1751542,"[22.154369785083905, -1.4161227682029984]"
1700545213.1853049,"[7.430574129918088, -0.8338174680968878]"
1700545213.196454,"[4.809443735375721, 0.4441657181075013]"
1700545213.206166,"[7.69638209900871, 1.8020053351169862]"
1700545213.2164962,"[6.660864308433125, -0.10972140512539451]"
1700545213.2252688,"[7.848993290641578, -0.5463253716418727]"
1700545213.2336159,"[8.531812430631398, 0.5379957567928451]"
1700545213.2480817,"[6.576532763925009, 0.4436340424531092]"
1700545213.2548037,"[17.082074082067404, 0.8756744025217701]"
1700545213.2652948,"[5.4978527888724065, -0.005498378950702428]"
1700545213.2737021,"[5.9121984989098335, 0.22194622941016035]"
1700545213.288003,"[4.8727975935470225, 0.9544257290293575]"
1700545213.295141,"[12.292780220485712, 0.4828780400100297]"
1700545213.3062627,"[3.6524598627326905, 0.5881096441954149]"
1700545213.3194814,"[1.7410321941331088, 0.430353663489433]"
1700545213.3279405,"[-0.5012100738823139, -0.7619360331502335]"
1700545213.3351772,"[6.418338844522322, 0.5861196295950878]"
1700545213.345522,"[2.515083977290012, 0.47955372008917124]"
1700545213.35369,"[2.836385476241325, -0.19123807994819472]"
1700545213.3671403,"[1.0890435033415689, -0.8777581896617956]"
1700545213.3749003,"[3.259553449325464, 0.1304723964524501]"
1700545213.385299,"[0.8846522860892888, -0.26854830345297914]"
1700545213.3937104,"[0.054125782992514464, -1.2556253266665012]"
1700545213.4064386,"[0.14171060123012108, -0.40711575560262275]"
1700545213.4162915,"[3.088669380327977, -1.040040291147868]"
1700545213.4252799,"[0.4114121664574108, -1.6142988551539879]"
1700545213.4363627,"[0.17800880778092854, 0.2922553008082911]"
1700545213.448145,"[-1.406669481824325, -0.4745765679590927]"
1700545213.4552197,"[0.6098194468962357, -0.8430057347445792]"
1700545213.4655473,"[0.19156861864991417, -1.420307044180192]"
1700545213.4736733,"[-0.444046046919113, -1.5693662546221954]"
1700545213.4870853,"[-1.3726974469700117, 0.17618306591367988]"
1700545213.4951274,"[1.4970801697324363, 0.5332878568974062]"
1700545213.5066633,"[-1.4631144840403671, 0.16865345792498496]"
1700545213.5161207,"[-1.6068768202548054, -0.8976796002631511]"
1700545213.528132,"[-1.6805921309415943, -0.16077208072317772]"
1700545213.5351222,"[3.343822987741882, 0.4602867143595035]"
1700545213.5453737,"[-0.2868924253364883, -0.3845987766131693]"
1700545213.5565493,"[-0.5182811030201296, -0.8531959954237214]"
1700545213.568085,"[-1.961620967809953, 0.9710755324998973]"
1700545213.575372,"[2.2959444715000386, -0.2532992641604372]"
1700545213.5856059,"[0.16415760583277592, 0.29700788997576505]"
1700545213.5936468,"[-0.2324002074635094, 0.525770118507618]"
1700545213.6068883,"[-0.7992860680941647, 0.44970471325342154]"
1700545213.6163406,"[2.7721213053790756, 0.0600377956218269]"
1700545213.625445,"[3.1073159593878072, 0.2520340680243634]"
1700545213.6337836,"[3.3030412563007374, 0.7751136253010767]"
1700545213.6482577,"[0.5421780636129405, 1.038065303624746]"
1700545213.655241,"[5.670334890996322, 1.5648424675115717]"
1700545213.66559,"[1.6868004423799405, 0.7933679332178258]"
1700545213.676552,"[1.4983843870443485, 0.4707731930016561]"
1700545213.688212,"[2.656631124438123, -1.1415005763226618]"
1700545213.6951425,"[12.492297869755278, 0.8468694507655765]"
1700545213.7061143,"[1.8354125240720809, 1.162016260589645]"
1700545213.7155023,"[-0.47685659300292393, 0.9390173497489182]"
1700545213.727105,"[1.2961609284930582, -1.96709856704111]"
1700545213.735128,"[6.727363928206083, -1.5515364954055393]"
1700545213.7453113,"[-1.409549403104519, 2.108927978625028]"
1700545213.7536004,"[-1.867908105321035, 1.6321268113501834]"
1700545213.7681456,"[-2.0276482730904464, -0.5599282925099112]"
1700545213.7751107,"[-2.9696392294664316, -3.3297395012257303]"
1700545213.785257,"[-4.040053961786622, 1.7880645380106988]"
1700545213.7936602,"[-2.792381144807975, 0.9926370004455645]"
1700545213.818337,"[-0.505226206891978, -0.8256926065671054]"
1700545213.857639,"[-0.21106736424100436, -0.6821737406553148]"
1700545213.8756464,"[-1.3554485685624442, -0.14940822416975122]"
1700545213.8782973,"[-2.9098314288852842, -2.1066008681915105]"
1700545213.8878477,"[-2.120618018774439, 0.06934569126150707]"
1700545213.890522,"[-2.451642774947149, -9.515035808035904]"
1700545213.8960328,"[-2.350775646031339, -2.7884652990233425]"
1700545213.8987098,"[1.941004708934692, 0.4565222721951688]"
1700545213.9055545,"[0.008233691180141943, 4.4259432286967355]"
1700545213.9082446,"[-3.7799310501736523, 5.35237972792024]"
1700545213.9137173,"[-1.8300667095435525, -4.165476905185649]"
1700545213.9219162,"[-1.852058132284268, 1.401920723211886]"
1700545213.928722,"[-6.602982740080838, 4.515497041089378]"
1700545213.9354525,"[-1.4753157530291046, 4.786913734807313]"
1700545213.9455311,"[-1.80046591477207, -0.9268546936313214]"
1700545213.9536326,"[-2.0756723707093427, -0.5875584553179999]"
1700545213.96721,"[-3.0277064388870114, 2.012889975100129]"
1700545213.9752376,"[-1.3116277927249274, -1.927522344497529]"
1700545213.985353,"[-2.8434254410422573, 1.2765831610967455]"
1700545213.9936953,"[-3.8333973823865026, -0.2927484701785672]"
1700545214.0065782,"[-2.3344129616989955, -1.5278343942007875]"
1700545214.0162156,"[1.176774534979163, 0.29846055984771047]"
1700545214.0252628,"[-0.9125196342815575, -1.0445973062743759]"
1700545214.0337913,"[-2.3688668140782814, -1.645275146859311]"
1700545214.0481198,"[-1.334876622463932, 0.2036157920453113]"
1700545214.0552728,"[2.2575141165616475, -2.6732213365411477]"
1700545214.0653512,"[-2.744695455266787, 0.3208265250804055]"
1700545214.0737114,"[-2.8974337911880834, -0.9012209228296426]"
1700545214.087927,"[-0.5150230263985334, -0.0652494980772636]"
1700545214.0951355,"[3.601889700760904, -2.113136616483333]"
1700545214.106703,"[-1.4321973455073662, -1.2500314340043746]"
1700545214.1161695,"[-1.737056813723593, -0.022435634491575863]"
1700545214.1280425,"[0.07120121993658902, 1.334433368954028]"
1700545214.1348436,"[3.2236279605873532, -3.1806043818659395]"
1700545214.1452818,"[-1.445527702517419, -2.3726193534121855]"
1700545214.1536963,"[-0.036813325087241375, -0.6053517080226744]"
1700545214.1680925,"[1.685700331878334, 2.2442882409994684]"
1700545214.1751828,"[-1.8383409181719859, -0.17102365856924767]"
1700545214.185394,"[-4.020584201520694, 1.3283122652401707]"
1700545214.1964078,"[-2.1016231447898575, -2.572232859763349]"
1700545214.2063866,"[-3.680312861439216, 1.9882163934249848]"
1700545214.2164118,"[-2.519606860515053, 1.7952815515677292]"
1700545214.2253377,"[-1.0987857136864396, -0.028969188444171918]"
1700545214.2336733,"[-1.9141965009172792, -0.8580999797474526]"
1700545214.24803,"[-1.289289952190502, -0.14464105712942768]"
1700545214.2549329,"[6.32119002464217, 4.767846713138204]"
1700545214.2653284,"[1.4823984863340953, 2.7694830820708902]"
1700545214.273776,"[-1.2117152698190048, -1.5360112049182235]"
1700545214.288172,"[-1.3528085929230391, -3.5249165746980538]"
1700545214.2951295,"[2.8768163193336704, 3.6282356342304074]"
1700545214.3062646,"[1.2402312599105614, 2.862402595142261]"
1700545214.319571,"[-0.3257697959116482, -1.150126914308122]"
1700545214.3287413,"[-3.609378321178433, -1.3937471660562917]"
1700545214.3351984,"[-2.102057582829264, 4.396781821880072]"
1700545214.3453739,"[-0.7005563077239872, -0.329586016701308]"
1700545214.3536773,"[-1.3691443239833438, 2.426978844393269]"
1700545214.368003,"[0.5917713573760701, 2.078094605048356]"
1700545214.3749232,"[2.5024777829458014, 1.248601710465624]"
1700545214.3852158,"[-2.587977139026881, -1.7265663706918803]"
1700545214.3937135,"[-0.6529578370473864, 0.6477969315079164]"
1700545214.4063516,"[-2.6998296482473756, 1.2691269674771732]"
1700545214.4163666,"[-1.0355219010994932, -0.3234152576397517]"
1700545214.4253526,"[-0.2113943503940768, -3.468344403004139]"
1700545214.4363728,"[0.5667140712213588, 0.24192727417105978]"
1700545214.448156,"[-0.26353191879728854, 5.0302353325144775]"
1700545214.4551952,"[3.589220791442061, -1.4843203753592646]"
