timestamp,data,timestamps
1700542094.821568,"[0.41034528569580375, 1.0230459197156652]"
1700542094.8269804,"[-0.3223418101255074, -1.1153523197165838]"
1700542094.8297014,"[-1.328033017209766, -3.542548670249847]"
1700542094.8351638,"[0.5806569996803899, 0.10699864530657573]"
1700542094.8378098,"[-0.6851208605931359, -0.019937489285597042]"
1700542094.8433194,"[-1.1908715411878303, 0.4841536566687766]"
1700542094.8477533,"[1.212985587498013, -1.7118488489675412]"
1700542094.8562076,"[0.004649549994428192, -0.12029257727677303]"
1700542094.8642838,"[-0.7344435854110771, 1.1873223140484739]"
1700542094.8703632,"[0.2285989262987414, 0.44348470680747]"
1700542094.8773625,"[-0.3382790719541359, -0.49600076950199196]"
1700542094.8914127,"[-0.14821683018968485, 0.015722082906503378]"
1700542094.898607,"[-0.0843457468768421, -0.03010361558898865]"
1700542094.9089017,"[0.3918505660627756, -0.24481368547995538]"
1700542094.91712,"[-0.041520238510282664, 0.5328579422393195]"
1700542094.931642,"[0.042400730229908194, -0.09622290490111267]"
1700542094.9388254,"[-0.2799814237755688, 0.6628096487807003]"
1700542094.9496434,"[-0.04315166469513385, 0.08955859535104138]"
1700542094.9592764,"[0.49403536895243366, -0.278998322551814]"
1700542094.971718,"[-0.13425587295595195, 0.2382821692494363]"
1700542094.9785943,"[0.2922539964733948, -0.3309242661633708]"
1700542094.9888263,"[0.5564486814387791, -0.3294135875385119]"
1700542094.9971905,"[0.6256148272597492, 0.4127508185288475]"
1700542095.0113385,"[-0.31887882608685686, 0.26033790016679326]"
1700542095.0185816,"[0.194946879658509, 0.061151660786473064]"
1700542095.0290475,"[0.3805743234061038, 1.048240472318624]"
1700542095.037127,"[-0.06984594117024866, 0.012834475435203736]"
1700542095.049996,"[-0.03627490547709286, -0.22130770119446258]"
1700542095.0598996,"[0.19555065473990457, -0.19225487852634657]"
1700542095.0688574,"[-0.14111824864878697, -0.00845934220006926]"
1700542095.077141,"[-0.024565583461825555, -0.16636033053747507]"
1700542095.0914998,"[-0.1715226039278391, -0.18622119950545785]"
1700542095.098621,"[-0.5965105036420146, 0.7907391919467716]"
1700542095.108868,"[0.27526670782106355, -0.5786684825983325]"
1700542095.1171894,"[-0.2221197923850257, 0.1436796007740353]"
1700542095.132122,"[-0.20661144476941415, 0.274139390131608]"
1700542095.1385877,"[-0.23968702380966736, -0.11113539846269141]"
1700542095.1495633,"[-0.10564456406795249, -0.45756453519617846]"
1700542095.158995,"[0.11375229857108758, 0.013052073410612675]"
1700542095.171576,"[0.2314569566182663, -0.5131303291610145]"
1700542095.178618,"[-0.6831883558753917, -0.47986991812299473]"
1700542095.1887417,"[-0.3366728883481534, 0.09660743477728886]"
1700542095.1971207,"[0.38703102623281793, -0.3105384916944433]"
1700542095.2115064,"[-0.03329906172954095, -0.24515611672662438]"
1700542095.2186005,"[0.3999321622047399, 0.2256461777020833]"
1700542095.228841,"[0.3826158230181221, 0.335479198825697]"
1700542095.2371588,"[-0.5363874496764176, -0.2845758906653007]"
1700542095.2516184,"[-0.6658703678218448, -0.09634087419566478]"
1700542095.2610745,"[0.43169552729766464, 0.07531775768309232]"
1700542095.2690644,"[0.17439635238427878, 0.02429159131380029]"
1700542095.277192,"[0.5512880043347683, -0.29753696570908567]"
1700542095.2915475,"[0.13370666220738023, 0.3561955343708763]"
1700542095.2986484,"[-0.5398716623777372, 0.5946781378477719]"
1700542095.3087995,"[-0.13150352574792973, -0.19106596234248216]"
1700542095.317127,"[0.3087642909844307, -0.0209042894489071]"
1700542095.331553,"[-0.005244550724327405, 0.5291440325478542]"
1700542095.33866,"[0.521549979914391, -1.0996629177097543]"
1700542095.350213,"[0.12744423418917433, -0.2718312486098712]"
1700542095.3598309,"[0.13137006158362444, 0.12326151335878022]"
1700542095.3723454,"[-0.04295234640874569, 0.5199226444103053]"
1700542095.3787024,"[-0.47480899782496694, 0.4574675417974955]"
1700542095.3888404,"[0.7310707949291679, 0.16889775509075977]"
1700542095.3971617,"[-0.16840479672296807, -0.9356946769196138]"
1700542095.411525,"[-0.09756833468089737, 0.32171103552071145]"
1700542095.4185982,"[0.07550000994277899, 0.03283486770899644]"
1700542095.4288137,"[-0.07461894304725893, -0.470581526990184]"
1700542095.4371016,"[0.2653872437631991, -0.3056277122011032]"
1700542095.4497728,"[-0.08418870507886635, 0.6412270746995534]"
1700542095.4599588,"[-0.14783592271382254, -0.41653088023778684]"
1700542095.4688334,"[-0.24965417854004862, -0.3191398448640025]"
1700542095.477147,"[-0.3186032710936045, 0.6955775096549478]"
1700542095.4921448,"[0.07033464060649049, 0.12133617913458404]"
1700542095.4986925,"[-0.47023671839664394, -0.5556774728560825]"
1700542095.5090904,"[-0.36124782137822764, 0.6690629742278786]"
1700542095.5171952,"[0.6014789749099252, -0.24125992719007894]"
1700542095.5317023,"[-0.3330705599592002, 0.15205778303427095]"
1700542095.5387118,"[-1.011874742984011, 0.25238852385352545]"
1700542095.5505075,"[0.3296297901078036, -0.21737848165158963]"
1700542095.5598774,"[0.1978066200476169, -0.5409332780819492]"
1700542095.5721936,"[0.4284669847190867, -0.20773112272637467]"
1700542095.5786169,"[1.0374813438277395, 0.25344133153030984]"
1700542095.5889919,"[-0.7669847342444277, 0.04271872757817102]"
