timestamp,data,timestamps
1700546537.108311,"[-0.002091031785324426, 0.0018271315372161414]"
1700546537.129171,"[-0.0018483272874048895, 0.0017125999854577304]"
1700546537.1482952,"[-0.002053669070547109, 0.0016560864851098967]"
1700546537.1678433,"[-0.001668021908190721, 0.0014393408334757703]"
1700546537.1888218,"[-0.0015022256185893022, 0.0012483695714734422]"
1700546537.2078497,"[-0.0013688751122743323, 0.0012147356583742284]"
1700546537.2308364,"[-0.0013899929231258122, 0.0011870079771013192]"
1700546537.2477114,"[-0.0014719390884674235, 0.0012348664655126805]"
1700546537.2682824,"[-0.0013174662991210712, 0.0012794636872550452]"
1700546537.3096874,"[-0.0014926910786169532, 0.0013849167984422695]"
1700546537.3096967,"[-0.00152448498519292, 0.0013277467382984054]"
1700546537.3576694,"[-0.0017589663462323952, 0.0016506587883858069]"
1700546537.3576787,"[-0.001710428170972524, 0.001753650269153008]"
1700546537.4056702,"[-0.0017072727522783172, 0.0016938255549895065]"
1700546537.4056766,"[-0.0015013937025322847, 0.0016051389081890167]"
1700546537.4496715,"[-0.001424815642255523, 0.0016296481019328708]"
1700546537.449681,"[-0.0015936968116472322, 0.001648153052315901]"
1700546537.4496887,"[-0.0014655600123727982, 0.0014742119709594621]"
1700546537.4936786,"[-0.0011864140525701607, 0.001584892305780876]"
1700546537.493685,"[-0.0013826594500842163, 0.0013749981495261674]"
1700546537.5098865,"[-0.001287936722910529, 0.0015623796948966778]"
1700546537.528676,"[-0.0013707752808387959, 0.001535193367914938]"
1700546537.5696669,"[-0.0013211123206107666, 0.001703165908839858]"
1700546537.5696745,"[-0.0014111565069189278, 0.001716224386983975]"
1700546537.6176698,"[-0.0014338920386913361, 0.0016712494279970016]"
1700546537.6176794,"[-0.0012829755654636557, 0.0016773977389875456]"
1700546537.6657128,"[-0.0013782142898863972, 0.0016069928989650524]"
1700546537.6657221,"[-0.0013801702041036726, 0.0016700736143758776]"
1700546537.7136843,"[-0.0014074472007859853, 0.001662517791081797]"
1700546537.7136893,"[-0.0013249634864256016, 0.0013770030269797714]"
1700546537.713692,"[-0.0012673146563904108, 0.0013861009059518636]"
1700546537.761728,"[-0.0012114948552191804, 0.001145081118908591]"
1700546537.7617342,"[-0.0011588649028897462, 0.0012539690743086085]"
1700546537.7679992,"[-0.0011793188190099971, 0.001002983839149749]"
