timestamp,data,timestamps
1700200280.228347,"[-0.006913596605499747, -0.004263310415379964]"
1700200280.2411823,"[-0.0046213479136686065, -0.0024489729463628945]"
1700200280.2476826,"[0.0019935982752164166, -0.002438157766175664]"
1700200280.257945,"[-0.0050522233335938286, 0.0008433554123044231]"
1700200280.2661598,"[-0.009263200482201368, 0.0026836776779781673]"
1700200280.280484,"[-0.0006419401442886458, -0.004225235494706352]"
1700200280.287642,"[3.870343320356098e-05, -0.006183804868060569]"
1700200280.2977812,"[-0.0044650426911459545, -0.003001257299933172]"
1700200280.3064868,"[-0.0030053181429535317, -0.00156232068210778]"
1700200280.3295064,"[-0.005037235144352506, -0.0007174190531217487]"
1700200280.3715196,"[-0.005244899786808115, 0.0003136308403108689]"
1700200280.3866796,"[-0.002419913131271739, -0.0001526613187663897]"
1700200280.3893886,"[-0.003753169478454546, -0.0015335220251203058]"
1700200280.3961802,"[-0.0014093052713657823, -0.0022434501077860207]"
1700200280.3989508,"[-0.001175208832493844, -0.0007482988614109479]"
1700200280.4045281,"[-0.0070157189840368344, 0.005619992600424678]"
1700200280.4072368,"[0.002594643622008646, 0.002172808239183089]"
1700200280.4139264,"[0.0014193002953176704, 0.003003405434256078]"
1700200280.4171946,"[0.0012409219884255732, -6.601647657833719e-05]"
1700200280.4227242,"[0.0012053444285830307, 0.0011059941660563738]"
1700200280.4333458,"[4.9083247370218186e-05, 0.0016607709681748498]"
1700200280.4405262,"[-0.004051115424569813, 0.00803232609680713]"
1700200280.4477062,"[-0.008456756906073441, 0.006514788394970753]"
1700200280.4579387,"[-0.003627687558095185, -0.0008110522114947007]"
1700200280.4660554,"[-0.0021454146888411707, -0.004126687562773701]"
1700200280.4811842,"[-0.004337067337557577, 0.003590233317568624]"
1700200280.487581,"[-0.008177413532984327, 0.0036796109476024]"
1700200280.4978788,"[-0.006951647687227727, 0.0015045517534687392]"
1700200280.5060458,"[-0.006754812000982612, 0.002492219313777763]"
1700200280.5189705,"[-0.007796318954218382, 0.0014926001382632205]"
1700200280.5298471,"[-0.008679345863409064, 0.003974631353028976]"
1700200280.5377674,"[-0.000865866543944158, 0.006139356106489321]"
1700200280.5461795,"[0.004259822102850926, 0.0018084494349951995]"
1700200280.5605173,"[0.004037477144086848, 0.00031038499593931683]"
1700200280.5675874,"[0.002496990508985732, 0.0032606100176653286]"
1700200280.5778065,"[-0.0030898335815616566, 0.0011957233154536021]"
1700200280.5861874,"[0.0006534090912744577, -0.0014776979264313204]"
1700200280.60112,"[0.0020929132959662017, -0.001744998625535026]"
1700200280.6075501,"[-0.0026945913631327063, -0.010778492366469099]"
1700200280.6187687,"[-0.0008519261502773568, -0.008166151761137988]"
1700200280.6282806,"[0.002652943034489165, -0.0034434331279953206]"
1700200280.6404166,"[-0.0007367744838923498, 4.201051565153603e-05]"
1700200280.6476283,"[0.0036634347428761587, -0.009914041433559433]"
1700200280.6577969,"[-0.005129207318651232, -0.006185754060607235]"
1700200280.6662836,"[-0.008165126584488296, -0.0035373870963975873]"
1700200280.6804812,"[-0.009192210350313142, -0.007888238893111677]"
1700200280.6876512,"[-0.004737653735744211, -0.0026994771926190757]"
1700200280.6977668,"[-0.003597979048060934, -0.002876886747867406]"
1700200280.7061515,"[-0.008193452684743866, -0.004485655341425487]"
1700200280.7206457,"[-0.0029647576962592704, -0.004350752287457735]"
1700200280.7302816,"[-0.0006195272501634598, -0.000522671577520186]"
1700200280.7379758,"[0.0026720262892889228, -0.004959652146077095]"
1700200280.7461772,"[0.004732494591543049, -0.0009463385146627729]"
1700200280.7606235,"[0.004140877251713838, 0.0013119322670129626]"
1700200280.7678175,"[0.003448551251654974, -0.0044632585301652705]"
1700200280.7782416,"[0.0020723800284594756, -0.005365549858557118]"
1700200280.7864285,"[0.003258829355588327, -0.001002000688710785]"
1700200280.8004267,"[0.002947582343603765, 0.001189497162961092]"
1700200280.8075557,"[0.001208591243382016, -0.0013299291050526808]"
1700200280.8195753,"[0.001283213400596006, -0.0018805646276801164]"
1700200280.8290534,"[0.0010372772433096373, 0.002970767125481856]"
1700200280.8411932,"[-0.004355086640123749, 0.00013353204527028712]"
1700200280.8475332,"[-0.004516915975617578, 0.0030242766362281264]"
1700200280.8580573,"[-0.0006164563134522392, -0.0004950831588137068]"
1700200280.8659706,"[-0.0009409446329722439, 0.0001148673099802753]"
1700200280.8805861,"[-0.0026395979210914076, -0.003899155092138841]"
1700200280.8876133,"[-0.0019952540777376064, -0.003150537970285457]"
1700200280.89778,"[0.0006293441075163522, -0.001378500153166002]"
1700200280.9064937,"[0.00408353276287193, -0.00023274323051891707]"
1700200280.9190612,"[-0.0010191186834952735, 0.0017918835134120184]"
