timestamp,data,timestamps
1700547625.0064487,"[393.55319637955813, 1178.3551940695722, 62.707486592741866]"
1700547625.0566003,"[393.76512138576106, 1178.7649746864415, 62.659328362073865]"
1700547625.1064425,"[393.9076329006989, 1179.0392999659205, 62.64683513502231]"
1700547625.1565175,"[394.12299321846024, 1179.452608642376, 62.583952260972765]"
1700547625.2064466,"[394.26721711956503, 1179.7294241107688, 62.551972368314466]"
1700547625.256803,"[394.41212502128457, 1180.0071777502703, 62.511317948880745]"
1700547625.306724,"[394.63097521457547, 1180.4253576608144, 62.47035329625281]"
1700547625.3565013,"[394.8517190919007, 1180.8455169988065, 62.44679610203622]"
1700547625.4114192,"[394.999777983385, 1181.1268498389509, 62.43901272196623]"
1700547625.4564583,"[395.222804831003, 1181.5507314890215, 62.43022211013805]"
1700547625.5066733,"[395.3720930825792, 1181.8346610376489, 62.42086165986091]"
1700547625.556611,"[395.59690859822024, 1182.262625107972, 62.399750690832846]"
1700547625.6064913,"[395.7473272947418, 1182.5492476830268, 62.38670655371668]"
1700547625.6570354,"[395.9739966286353, 1182.9809605021485, 62.378220464618096]"
1700547625.7066352,"[396.12587636852606, 1183.2701015017838, 62.37923567496702]"
1700547625.757612,"[396.354793059658, 1183.7056080908471, 62.37950433631802]"
1700547625.8066363,"[396.50798280472407, 1183.9972320656188, 62.37701589783179]"
1700547625.856724,"[396.66167601793956, 1184.2898407413882, 62.375278905842464]"
1700547625.9064653,"[396.7387013460701, 1184.436569283675, 62.37018059367265]"
1700547625.9574797,"[397.0489066597743, 1185.0256717378832, 62.37598895151146]"
1700547626.0063848,"[397.2832447424198, 1185.4699798695972, 62.38633977777496]"
1700547626.05647,"[397.5184892544605, 1185.9166550066489, 62.38499558081838]"
1700547626.1067848,"[397.6757588305709, 1186.2158360934664, 62.379820410237116]"
1700547626.1566741,"[397.91250089233574, 1186.6665856178565, 62.37236050558762]"
1700547626.2097774,"[398.07091039442344, 1186.9682992734904, 62.37085547492772]"
1700547626.2565234,"[398.22992294273377, 1187.2709825885986, 62.37537421652912]"
1700547626.3066792,"[398.46940466085124, 1187.7267795697394, 62.38048393017547]"
1700547626.3566036,"[398.71004402644337, 1188.184796583635, 62.37992423499433]"
1700547626.4093356,"[398.87112980471414, 1188.4912479810428, 62.38039713506929]"
1700547626.4580655,"[399.1138257407203, 1188.9527824131019, 62.375909246969016]"
1700547626.506675,"[399.2763773614596, 1189.261647409657, 62.37291757925192]"
1700547626.5565128,"[399.4394464544075, 1189.5714566577908, 62.3737092865625]"
1700547626.6065068,"[399.68488025302815, 1190.0381914965637, 62.36241109067211]"
1700547626.6568582,"[399.93126867761555, 1190.50705489468, 62.35065353936193]"
1700547626.7064393,"[400.09613753291586, 1190.8208254056844, 62.33961648920679]"
1700547626.7565265,"[400.34463769209253, 1191.2932524178696, 62.32278694468246]"
1700547626.8064106,"[400.51112169876535, 1191.6093050241702, 62.31215452774201]"
