timestamp,data,timestamps
1700199873.8671663,0
1700199873.9669893,0
1700199874.0669785,0
1700199874.1670842,0
1700199874.2672172,0
1700199874.3668847,0
1700199874.4673588,0
1700199874.5671377,0
1700199874.6670365,0
1700199874.7674532,0
1700199874.8670878,0
1700199874.9671233,0
1700199875.0669672,0
1700199875.1669645,0
1700199875.2668626,0
1700199875.3669152,0
1700199875.466847,0
1700199875.5669155,0
1700199875.6669588,0
1700199875.76691,0
1700199875.866864,0
1700199875.9670763,0
1700199876.0673559,0
1700199876.166871,0
1700199876.2670121,0
1700199876.3670526,0
1700199876.4669602,0
1700199876.5667038,0
1700199876.66671,0
1700199876.7667117,0
1700199876.8667634,0
1700199876.9669266,0
1700199877.0668366,0
1700199877.1669164,0
1700199877.2669218,0
1700199877.3668091,0
1700199877.4669065,0
1700199877.5669353,0
1700199877.6667802,0
1700199877.7669368,0
1700199877.8668416,0
1700199877.9668784,0
1700199878.066593,0
1700199878.1666996,0
1700199878.2667341,0
1700199878.3666773,0
1700199878.4667313,0
1700199878.5667422,0
1700199878.6668859,0
1700199878.7667544,0
1700199878.8667166,0
1700199878.9667869,0
1700199879.0667431,0
1700199879.1667361,0
1700199879.2667565,0
1700199879.3671582,0
1700199879.4671953,0
1700199879.5666242,0
1700199879.6666565,0
1700199879.7665932,0
1700199879.8669062,0
1700199879.9665184,0
1700199880.0668917,0
1700199880.166817,0
1700199880.2670903,0
1700199880.3666725,0
1700199880.466722,0
1700199880.566683,0
1700199880.6667106,0
1700199880.7670064,0
1700199880.866928,0
1700199880.966803,0
1700199881.0665991,0
1700199881.16698,0
1700199881.266879,0
1700199881.3666112,0
1700199881.4667542,0
1700199881.5670056,0
1700199881.6665616,0
1700199881.766675,0
1700199881.8666291,0
1700199881.9668634,0
1700199882.0668418,0
1700199882.1666288,0
1700199882.2666376,0
1700199882.3667712,0
1700199882.4667904,0
1700199882.5666728,0
1700199882.6665506,0
1700199882.7664921,0
1700199882.8667421,0
1700199882.9663634,0
1700199883.0667596,0
1700199883.1665127,0
1700199883.2666204,0
1700199883.3667655,0
1700199883.4666367,0
1700199883.566655,0
1700199883.6667092,0
1700199883.7670236,0
1700199883.8665597,0
1700199883.966421,0
1700199884.0665228,0
1700199884.1665862,0
1700199884.266348,0
1700199884.3665042,0
1700199884.466356,0
1700199884.5665526,0
1700199884.666715,0
1700199884.7665472,0
