timestamp,data,timestamps
1700546537.042146,"[-0.0015518932493182186, 0.010624490043328456]"
1700546537.0504148,"[-0.0034495820403659242, 0.0014512686235701898]"
1700546537.0584416,"[-0.0008329468518485914, 0.006696592544936485]"
1700546537.0724437,"[-0.0006034116816185245, 0.008705740995084671]"
1700546537.0788171,"[0.0036414666459811712, 0.002993066469114061]"
1700546537.0897222,"[0.005407999286031473, 0.0005081972142367405]"
1700546537.098496,"[-0.0011655416508807553, -0.003291712259680677]"
1700546537.1095815,"[-0.005262984023409189, -0.004901694537273445]"
1700546537.1189768,"[0.005428997586127076, -0.004591569523845672]"
1700546537.1304507,"[0.002504316877004012, -0.004443985509306073]"
1700546537.1398983,"[-0.006805825045647288, -3.5361882848656196e-05]"
1700546537.1533995,"[-0.0059344167757807865, -0.003722428592812903]"
1700546537.159077,"[0.0066258771213491266, -0.008184419238881427]"
1700546537.1697092,"[0.008334269175343086, -0.005785547494914069]"
1700546537.1774185,"[0.012958495254062992, -0.008460820649072122]"
1700546537.1927702,"[0.00599946626476769, -0.007238216664912369]"
1700546537.1988754,"[0.0055835007949607725, -0.0055599889887993316]"
1700546537.209715,"[0.005693702926413262, -0.0013328954778802295]"
1700546537.218409,"[0.0023004902353611803, -0.0016511438216939439]"
1700546537.2321184,"[0.00037475264867416577, -0.0004236604407503343]"
1700546537.2415745,"[-0.0006252517179875915, 0.002680054175324296]"
1700546537.2489505,"[-0.004698294683508372, 0.0014318854170174004]"
1700546537.2584603,"[-0.00016515978718442735, 0.004952102977345852]"
1700546537.273385,"[0.003638446143236379, 0.0017579585814460907]"
1700546537.2791789,"[2.2105167872642632e-05, 0.0020032688212226406]"
1700546537.2897217,"[-0.007442018559526902, 0.006691561901658207]"
1700546537.297517,"[-0.004502709747778568, 0.0016106877307863513]"
1700546537.3126147,"[-0.004168508155328843, 0.0011206332388247037]"
1700546537.3188243,"[-0.0050490048790256025, 0.008690992317422942]"
1700546537.3302002,"[-0.012483570961628944, 0.011824572342176416]"
1700546537.3401003,"[-0.01000240308164335, 0.008712350591142374]"
1700546537.3495438,"[-0.0013215486350505673, 0.008036911280097186]"
1700546537.3589833,"[-0.0010885637515123945, 0.0034473775772109207]"
1700546537.369095,"[-0.0012808827712384786, 0.0019739051757153517]"
1700546537.378482,"[0.003302520707103864, 0.0024976254092798807]"
1700546537.3934605,"[0.006314911620364284, -0.0028281149763449876]"
1700546537.3991032,"[0.001996348247587827, -0.0033486728346286895]"
1700546537.4097192,"[0.005999971332739525, 0.003324541686030687]"
1700546537.4175632,"[0.0023530105506282314, 0.007816782790426535]"
1700546537.4314907,"[-0.0061860988346664186, 0.0016097172788157746]"
1700546537.4421492,"[0.0009730234909348662, -0.004895601090899514]"
1700546537.4503405,"[0.003035005787392966, -0.00602984089382558]"
1700546537.4585268,"[0.006673759395057274, -0.00247773529498869]"
1700546537.4695833,"[0.0103969939979505, 0.0034722456736602423]"
1700546537.4788892,"[-0.0005369950335251631, -0.0014981140588663394]"
1700546537.4889965,"[-0.0026928515419085953, -0.005268611898144305]"
1700546537.498608,"[0.0008194947974741843, 0.0019009250368140858]"
1700546537.5136213,"[0.0017305425367388693, 0.0056226439793959845]"
1700546537.5192347,"[-0.001478786526026081, 0.004766463016068533]"
1700546537.5299416,"[-0.0029586139972360534, 0.0006414028622011565]"
1700546537.5396237,"[-0.0050880172711998016, 0.004010145841641282]"
1700546537.5524924,"[0.0016952271457330134, 0.006958008860664621]"
1700546537.5588336,"[-0.0028033960313155384, 0.005741653897236496]"
1700546537.5697112,"[-0.002258543259838949, 0.0029628749842601832]"
1700546537.578497,"[-0.00040546983747051274, 0.0005066929926544843]"
1700546537.5895348,"[-0.0026511098158284773, 0.00019957442826215347]"
1700546537.598986,"[0.0016463115194449258, 0.003292390933675974]"
1700546537.6092162,"[0.0029968800021443146, -0.0007268112198911136]"
1700546537.6185873,"[-0.0020246567396683887, -0.0006135921839253274]"
1700546537.6322007,"[-0.002628521235413948, -0.0023039493024796707]"
1700546537.6422992,"[-0.0035616765613960683, -0.0032239725193786402]"
1700546537.6503057,"[-0.0005295609549377737, 0.00562274725452997]"
1700546537.6576543,"[-0.0030422238760291665, 0.004934448598846039]"
1700546537.6725948,"[-0.001101059410499363, 0.001582538171125827]"
1700546537.678976,"[0.002630365325797531, -0.006329010462341729]"
1700546537.6900089,"[-0.00011057890729965282, -0.006651638528369323]"
1700546537.6986685,"[0.0005012562664492486, 0.0014391267463684148]"
1700546537.7097013,"[0.0015178188247781258, -0.0025018637350628084]"
1700546537.7189715,"[0.0021593387919195315, -0.002395661328265332]"
1700546537.7307584,"[0.0009873140099741675, -0.010870930692785353]"
1700546537.7402515,"[0.004119799329600403, -0.005511171724282174]"
1700546537.7495298,"[0.0006033766550211517, 0.0020702648631687505]"
1700546537.7591052,"[-0.0016006123214629881, -0.0011969909804805132]"
1700546537.7692053,"[-0.0005425586015635807, -0.00874664959874652]"
1700546537.777501,"[-0.0032544173099521537, -0.010124391794865]"
1700546537.7924178,"[-0.006339252507902914, -0.005373169287552098]"
1700546537.799023,"[0.00018063575292042995, -0.007023436057452305]"
1700546537.8097224,"[-0.0016369131778947972, -0.009175580830394655]"
1700546537.8185258,"[-0.0086098144585525, -0.003312920025944869]"
1700546537.8399892,"[0.0005385369129258257, -0.007579132109586313]"
1700546537.8861036,"[0.006149584607382844, -0.006812331958217859]"
1700546537.9009988,"[0.0014543580864943232, 0.0023243526675611878]"
