timestamp,data,timestamps
1700544537.1544042,"[0.003212307907349354, -0.005785427001058282]"
1700544537.1638696,"[0.009160994744775034, -0.005043810841269903]"
1700544537.173274,"[0.005788838471987448, -0.0032006842311406197]"
1700544537.180749,"[0.0008168136687861571, -0.0024178957082774464]"
1700544537.1941218,"[0.0017315419741667402, -0.0004918297651678909]"
1700544537.2034853,"[0.003581681938561325, 0.00863457707108312]"
1700544537.2132342,"[-0.0031465225538226285, 0.008837054516925057]"
1700544537.2207537,"[-0.002799897710937999, 0.0007707860143299905]"
1700544537.2349958,"[0.0015983037492592431, 0.0014752164682506216]"
1700544537.2436895,"[-0.00367224087312354, 9.754203342932953e-05]"
1700544537.253368,"[-0.004396056618815258, -0.0022236870446929414]"
1700544537.2636063,"[0.002071155376565202, -0.002331348885420051]"
1700544537.2750807,"[-0.0015783750204799174, 0.004109334011156688]"
1700544537.2837768,"[-0.006897534308503408, 0.004805206361986192]"
1700544537.2932935,"[-0.003437415221221609, 0.002468977326958714]"
1700544537.3028634,"[0.000887777623254317, 0.0014015605496960025]"
1700544537.3155909,"[0.001964704275630983, -0.00325921507946087]"
1700544537.3222523,"[0.008043196792706429, -0.0016943404507962683]"
1700544537.3332968,"[0.009698928577043941, -0.005091794624387541]"
1700544537.340837,"[0.0016843141910807013, -0.005477118056724689]"
1700544537.3551574,"[0.0008471199932176427, 0.0019768366411667274]"
1700544537.3638105,"[-0.0027051392527055506, 0.0026583105912092032]"
1700544537.3733582,"[1.691782971064453e-05, -9.61827531160739e-05]"
1700544537.3808281,"[0.007344921673455795, 0.0005480167238493286]"
1700544537.3943117,"[-0.001617800261670267, 0.0027849765724134922]"
1700544537.4037735,"[0.00030036541625410803, -0.0038097285925239414]"
1700544537.412712,"[0.003146291170065283, 0.00325093414787094]"
1700544537.420759,"[0.002322545519536861, 0.003049736783209802]"
1700544537.4351628,"[0.005080174943024561, 0.004448477651044483]"
1700544537.442411,"[0.0047709808625654776, 0.004360863071415801]"
1700544537.4532392,"[0.006105518775370838, 0.004597211539670446]"
1700544537.4607277,"[0.0035504804035590624, 0.006482492128867296]"
1700544537.4751492,"[0.007214487142037844, -0.0012439619941268208]"
1700544537.4827597,"[0.01030373268006953, -0.004061239782159366]"
1700544537.4948,"[0.008030307844978348, -0.0008002996243405873]"
1700544537.5042653,"[0.004494692310701858, 0.0010464595719339854]"
1700544537.5157151,"[0.0066207284963849655, 0.0011860127043861017]"
1700544537.5238585,"[0.0015886526743884397, -0.0008890405756394457]"
1700544537.532572,"[-0.004136427035143049, 0.003096778273871682]"
1700544537.5408638,"[-0.002782654897025399, -0.002314039365239752]"
1700544537.5549555,"[-0.0009560896996531194, -0.0035324848611530805]"
1700544537.5624332,"[0.0007602574635055092, -0.00030689541210545264]"
1700544537.5732841,"[-0.004816018455646651, 0.002087557359229079]"
