timestamp,data,timestamps
1700541747.8011665,"[377.0988737160242, 1146.989900274843, 60.54406118007672]"
1700541747.8539712,"[377.0987754964218, 1146.9898382724898, 60.54365396102797]"
1700541747.9013162,"[377.0986986413849, 1146.989680545094, 60.54385957586914]"
1700541747.952821,"[377.09870359386525, 1146.9895059118512, 60.54490049754718]"
1700541748.0023024,"[377.0987151109623, 1146.989385272596, 60.54466243236051]"
1700541748.0512393,"[377.0987250411685, 1146.9892212383784, 60.54463618394297]"
1700541748.101464,"[377.0987282242779, 1146.9891279334759, 60.544717162054354]"
1700541748.1515617,"[377.09873779343627, 1146.9890055262674, 60.54424171443076]"
1700541748.2032037,"[377.0987355874886, 1146.9889167248296, 60.54424414798234]"
1700541748.253346,"[377.09873596583583, 1146.9887752804616, 60.545032450907286]"
1700541748.3085089,"[377.09874982790814, 1146.9886868473236, 60.5449074339803]"
1700541748.3499105,"[377.09879750694887, 1146.988576415072, 60.54495309267202]"
1700541748.4032867,"[377.0988410662741, 1146.988511661069, 60.54489877177231]"
1700541748.4529552,"[377.0989203802511, 1146.9884000884565, 60.54528903612862]"
1700541748.4999053,"[377.09898351966626, 1146.988313783679, 60.54524921915329]"
1700541748.5501733,"[377.0990365532617, 1146.988218226815, 60.545227054940895]"
1700541748.6081238,"[377.0991043102787, 1146.9881002426569, 60.545247901134644]"
1700541748.6497712,"[377.0991381994945, 1146.9880475522532, 60.54568412772805]"
1700541748.699908,"[377.0991897603402, 1146.9880024414315, 60.544479846567306]"
1700541748.7498746,"[377.09929471052254, 1146.9879730096525, 60.54521579485939]"
1700541748.8001022,"[377.09929471052254, 1146.9879730096525, 60.54521579485939]"
1700541748.8525913,"[377.09926365053377, 1146.9879355238018, 60.54534691379701]"
1700541748.900713,"[377.09910593093673, 1146.9878166782305, 60.545212660332226]"
1700541748.949763,"[377.0990508359168, 1146.9877112724266, 60.54494637184446]"
1700541749.0002053,"[377.09900670991675, 1146.9876795641283, 60.54459485382496]"
1700541749.0508647,"[377.09896424337296, 1146.9876977094973, 60.544316513419034]"
1700541749.0997872,"[377.09887862116716, 1146.9877629944835, 60.54465935478001]"
1700541749.1513562,"[377.0987876311629, 1146.9877984588718, 60.54512544854968]"
1700541749.1997495,"[377.0987020857414, 1146.9877935273819, 60.54526015012681]"
1700541749.2499137,"[377.09857881823336, 1146.9877865136637, 60.54514542395755]"
1700541749.2998354,"[377.09853960669386, 1146.987781358991, 60.54429087874057]"
1700541749.3502202,"[377.0985617601089, 1146.9877725960976, 60.54407664371059]"
1700541749.4028056,"[377.0985937744272, 1146.9877713165902, 60.544710997535134]"
1700541749.4498093,"[377.0986163804609, 1146.9877833848907, 60.54555129086599]"
1700541749.4999208,"[377.0985718109256, 1146.9878236382629, 60.545339100645876]"
1700541749.5544956,"[377.09858079307793, 1146.9880549973186, 60.542746616064946]"
1700541749.601497,"[377.0992552814602, 1146.989783838116, 60.531391443856215]"
1700541749.650531,"[377.10188713884514, 1146.994666790668, 60.52283717027195]"
1700541749.7000515,"[377.10523832471586, 1147.00045245673, 60.52290693859524]"
1700541749.7522414,"[377.1127732022502, 1147.013518429896, 60.524928655652914]"
1700541749.800896,"[377.1127732022502, 1147.013518429896, 60.524928655652914]"
1700541749.849739,"[377.13196490460757, 1147.0476391149257, 60.51253921871475]"
1700541749.9075267,"[377.14198025936645, 1147.0656019278292, 60.50640105287579]"
1700541749.9532692,"[377.15970211006413, 1147.0970905438678, 60.502339526924715]"
1700541749.9998126,"[377.1733791747724, 1147.1210859518949, 60.5052979262872]"
1700541750.053189,"[377.19653632994203, 1147.161586143813, 60.510799917556355]"
1700541750.101726,"[377.21362195515405, 1147.191662314231, 60.51000400272157]"
1700541750.1768317,"[377.2319864242154, 1147.2242472415028, 60.503884371855875]"
1700541750.2002168,"[377.26203681012277, 1147.2777104958723, 60.49231038055599]"
1700541750.2538564,"[377.29525664285575, 1147.3364257646017, 60.492733070284054]"
1700541750.300317,"[377.31917212436736, 1147.3783921218032, 60.50170684194417]"
1700541750.3527536,"[377.35747482740567, 1147.4454788446599, 60.518752443813696]"
1700541750.399828,"[377.3845025637577, 1147.4929402404425, 60.526250669213226]"
1700541750.4533787,"[377.427175445719, 1147.5680593642167, 60.5296489818932]"
1700541750.5005734,"[377.45705392985076, 1147.620625943931, 60.53119031153026]"
1700541750.550148,"[377.504072087806, 1147.7030440961698, 60.53791021386309]"
1700541750.599814,"[377.5368596949709, 1147.760265777864, 60.54946070747202]"
1700541750.6497662,"[377.5880177611762, 1147.8495546461286, 60.57063384874733]"
1700541750.701572,"[377.6233546836851, 1147.9114187468062, 60.582716262927775]"
1700541750.7510476,"[377.67807864437606, 1148.007835659694, 60.592012392185055]"
1700541750.7999156,"[377.67807864437606, 1148.007835659694, 60.592012392185055]"
1700541750.8500547,"[377.75435006060025, 1148.1427911245137, 60.60036527145118]"
1700541750.8997197,"[377.81423036717763, 1148.2485106026152, 60.61373873224503]"
1700541750.9499707,"[377.8765081144049, 1148.3579334872472, 60.63438439926817]"
1700541750.999916,"[377.9192827351652, 1148.4329359169412, 60.6475735636871]"
1700541751.050698,"[377.98518906653874, 1148.5485255352871, 60.662380415661474]"
1700541751.099954,"[378.03024690184526, 1148.627672086247, 60.66942593354163]"
1700541751.1503198,"[378.0761922130052, 1148.7084869059438, 60.676528878678994]"
1700541751.1998541,"[378.146828028041, 1148.8328780958075, 60.687448999026934]"
1700541751.2497873,"[378.2195647503162, 1148.9611241183882, 60.6981359705107]"
1700541751.2998216,"[378.26919477746105, 1149.0487718110237, 60.70482288058096]"
1700541751.3532214,"[378.31971821649006, 1149.1381208895348, 60.709865971649045]"
1700541751.4027176,"[378.3972155439863, 1149.2752846206947, 60.715391107829646]"
1700541751.450269,"[378.4768969548735, 1149.4162494737195, 60.71886323855931]"
1700541751.500038,"[378.53127488310736, 1149.5122896327503, 60.725248136916036]"
1700541751.5501883,"[378.61480429893027, 1149.6594812129679, 60.740962632404994]"
1700541751.6014683,"[378.6717747968287, 1149.759698702493, 60.753011976116056]"
1700541751.6497378,"[378.75903073824253, 1149.9131973019728, 60.769710881662704]"
1700541751.7017922,"[378.8183178677119, 1150.0177072209099, 60.77816356862603]"
1700541751.75024,"[378.90891507624195, 1150.177743695012, 60.78746502869747]"
1700541751.799908,"[378.90891507624195, 1150.177743695012, 60.78746502869747]"
