timestamp,data,timestamps
1700545699.0742927,"[-0.012329230027095215, 0.023588902377268246]"
1700545699.0822577,"[-0.008876959857781355, 0.019123503577112583]"
1700545699.0966487,"[-0.0015608245707643372, 0.014473059050966755]"
1700545699.1037762,"[0.0021643034337560196, 0.010779190359067726]"
1700545699.1154494,"[-8.09657245886086e-05, 0.012224188825472172]"
1700545699.1249673,"[-0.0027804929397382363, 0.010773129054197377]"
1700545699.1366673,"[-0.0015131194375718286, 0.0029107704143902296]"
1700545699.1438422,"[-0.0009050031541716288, -0.0009963684679288494]"
1700545699.153921,"[0.004240910716262793, 0.00459136953356431]"
1700545699.1623795,"[0.007917706650191406, 0.0018730730319118784]"
1700545699.177634,"[0.01362176377041411, -0.005137390787087876]"
1700545699.1838036,"[0.016472272636438808, -0.008115370497004339]"
1700545699.1942444,"[0.02103340113310338, -0.01550141016120974]"
1700545699.2022836,"[0.024409466984268612, -0.01509522856549372]"
1700545699.2149963,"[0.030080611602014282, -0.011859328736421312]"
1700545699.225174,"[0.022813053667036884, -0.010280853331719143]"
1700545699.234273,"[0.021572922219041002, -0.012092588942008752]"
1700545699.2426095,"[0.02302567302161535, -0.015319305379251469]"
1700545699.2568266,"[0.023531448599281773, -0.016603647162146323]"
1700545699.2638574,"[0.020762752634175787, -0.019446886508976687]"
1700545699.2739966,"[0.013785691653027435, -0.01285575695798365]"
1700545699.2824159,"[0.007186901752635599, -0.00784751779385088]"
1700545699.2972598,"[0.0033670707555662665, -0.017966693006458204]"
1700545699.3037694,"[0.0037158890641779342, -0.015717851944773438]"
1700545699.3150353,"[-0.001971127585514784, -0.010309988196196407]"
1700545699.3252463,"[-0.009442551648699001, -0.014531176257105517]"
1700545699.33752,"[-0.017680463126443058, -0.011376578894370432]"
1700545699.344081,"[-0.026865511736630345, -0.014325659979226307]"
1700545699.354125,"[-0.02715369658946159, -0.01492047028055637]"
1700545699.3624256,"[-0.028403706233695092, -0.006736734981698159]"
1700545699.376752,"[-0.032541209646560314, 0.004164627781565588]"
1700545699.3837483,"[-0.03625626674139088, 0.006633346848155995]"
1700545699.393957,"[-0.04004416102635837, 0.006963894392461179]"
1700545699.4024024,"[-0.03399883582234824, 0.009684850032876158]"
1700545699.4160848,"[-0.03174390104137597, 0.02080308280793433]"
1700545699.4260035,"[-0.03088745963324625, 0.03306838609050244]"
1700545699.434254,"[-0.030457415757390575, 0.03266560479924577]"
1700545699.4422812,"[-0.026742913344827614, 0.03272338351976159]"
1700545699.4565024,"[-0.008311881558128544, 0.033731704220644275]"
1700545699.4637656,"[0.0040271669615793764, 0.027896646839778782]"
1700545699.4738798,"[0.007232277221735847, 0.02768688191169025]"
1700545699.4823575,"[0.014469402084973186, 0.03176510707586077]"
1700545699.4966488,"[0.02003409238063095, 0.026630724526716186]"
1700545699.5037758,"[0.02157515927982516, 0.022683776904718275]"
1700545699.5146728,"[0.02776062943886813, 0.02254503031298365]"
1700545699.5242393,"[0.03153213518747253, 0.022721370371384865]"
1700545699.5373127,"[0.038208242477260866, 0.009992769784318501]"
1700545699.5438085,"[0.035470664774713126, -0.0009063674022329288]"
1700545699.55428,"[0.02801392550425114, -0.0038616662338691655]"
1700545699.5623717,"[0.02524364006625459, -0.009173519267364887]"
1700545699.5767128,"[0.027838462821921428, -0.00838138008918905]"
1700545699.5839357,"[0.021799978795001312, -0.014345610496623392]"
1700545699.594031,"[0.021965344595264655, -0.017180149111139634]"
1700545699.6023724,"[0.013517040675303162, -0.015792027229758934]"
1700545699.615265,"[0.007755239183226136, -0.026132356956723113]"
1700545699.6250076,"[0.008988798185687133, -0.028890521857726434]"
1700545699.6340368,"[0.0032047439507700425, -0.0256726729411771]"
1700545699.642674,"[-0.007715710139393155, -0.02594706472544956]"
1700545699.657577,"[-0.012004995704440935, -0.028714064070932944]"
1700545699.6638782,"[-0.017728006995369482, -0.02405678213059252]"
1700545699.6742904,"[-0.022728051042950278, -0.025551109024940996]"
1700545699.6822698,"[-0.020131542924019967, -0.019915463685409845]"
1700545699.6965258,"[-0.022234283891637334, -0.010500195896222827]"
1700545699.7037795,"[-0.0169422107637415, -0.010136879120602375]"
1700545699.7146928,"[-0.021304111881217187, -0.009321078764415002]"
