timestamp,data,timestamps
1700545857.2283678,"[0.5453351889861537, -0.5957796508208921]"
1700545857.2369585,"[0.3088214732782202, -0.22569556165475774]"
1700545857.2452095,"[-0.5433248262446888, -0.5875604638900513]"
1700545857.2604597,"[-0.35885686322749144, 0.46267220547642723]"
1700545857.2675514,"[-0.4687852244170639, 0.911680050274356]"
1700545857.2772102,"[-0.5173326126426903, 0.3508345012645714]"
1700545857.2850287,"[0.03531450986914901, -0.1826030371605474]"
1700545857.2996466,"[-0.7696424421132106, 0.12324752553561039]"
1700545857.306702,"[-1.3572433715074836, 0.4340904372681674]"
1700545857.3178926,"[-0.006434370123752901, 0.030502285697178194]"
1700545857.3276703,"[-0.9411512225659772, 0.4444850140614232]"
1700545857.3396027,"[-0.012343676019552224, 0.01813332889298999]"
1700545857.3467267,"[0.13703125351881215, 0.3318725123095434]"
1700545857.3569741,"[-0.544022227111956, 0.5578435443046861]"
1700545857.3652036,"[-0.2699971346508051, -0.3963278227250461]"
1700545857.3804388,"[-0.047447328258779634, 0.19848935813601357]"
1700545857.3866932,"[-0.2831657949936989, -0.32249825485724753]"
1700545857.3972986,"[0.5958485864520549, -0.04277598561169614]"
1700545857.405305,"[-0.06561629486805251, -0.4497913920086921]"
1700545857.418098,"[-0.4012538476113399, -0.06579620246639879]"
1700545857.4290023,"[0.840461944965051, 0.0318358048423099]"
1700545857.437103,"[0.1839566263041561, -0.3565182589204642]"
1700545857.4453127,"[0.6758169907451846, 0.27163251968062546]"
1700545857.4595025,"[0.7576388615685448, 0.10021438967953523]"
1700545857.466693,"[0.46977193885416385, -0.7279574864383237]"
1700545857.4767435,"[-0.4267392677724226, 0.39607384237709276]"
1700545857.4851098,"[0.6698781957579729, -0.07888481092905784]"
1700545857.5004582,"[0.4371744863952008, -0.19090361782376575]"
1700545857.5065956,"[0.6097063323894367, 0.5536655435261788]"
1700545857.5177205,"[-0.03909490155304766, 0.11216945275266478]"
1700545857.5273087,"[0.23076825734385537, -0.64976764872152]"
1700545857.539372,"[0.006702210441255279, 0.2882686302572348]"
1700545857.5466993,"[0.6193657459675633, 0.5677971012702677]"
1700545857.5570116,"[0.19975432178428598, 0.1738567630239216]"
1700545857.565281,"[-0.26810096803387534, -0.5087823595904755]"
1700545857.5795407,"[-0.33795427665957734, -0.43645079905923845]"
1700545857.5866947,"[0.6823291263842365, -0.033768815622372245]"
1700545857.5968068,"[-0.17366679737405868, -0.14622930321140035]"
1700545857.6053116,"[-0.2472799095910933, 0.23873835507174962]"
1700545857.618989,"[-0.513054948322703, -0.31477880517856]"
1700545857.6289935,"[-0.709884601699088, -0.42327436673954694]"
1700545857.6371272,"[-0.38119250966699875, 0.5582833302553705]"
1700545857.6451635,"[0.33628238317342074, -0.08988420599295498]"
1700545857.6594145,"[-0.7967210930180662, -0.3653885230023064]"
1700545857.6667101,"[-1.2725410783013447, -0.14609992682414671]"
1700545857.6767683,"[0.012181488629438894, -0.6564383957487547]"
1700545857.6853564,"[-0.43597095142714554, -0.2952479265016295]"
1700545857.6994855,"[-0.1843645546701795, 0.03646391785463583]"
1700545857.7066433,"[-0.056210079086166424, -1.4385165857061606]"
1700545857.7175095,"[0.1622248459766953, 0.07103536069722995]"
1700545857.7270274,"[0.10533194500805641, 0.11481955504908607]"
1700545857.7401319,"[0.6230017914219308, -0.07948770468471118]"
1700545857.746606,"[0.07580220291025949, 0.35960417082677393]"
1700545857.756862,"[-0.28913742461767616, -0.16770148868308365]"
1700545857.7651012,"[0.14775306706230792, 0.2944536489803609]"
1700545857.7802675,"[0.4098169177841437, 0.2138560656102657]"
1700545857.7866385,"[-0.21683361648078908, 3.6234751222304498]"
1700545857.796987,"[0.25267439270826825, 0.8273295875406267]"
1700545857.8053083,"[0.6457909980347779, 0.8713462981438819]"
1700545857.829892,"[0.06271679480520996, 0.6609865774457978]"
1700545857.8706033,"[0.034596340092415884, 0.21927474307892636]"
1700545857.8897932,"[0.10079203380706425, 0.258243957469382]"
1700545857.8926127,"[-0.43620357542885885, 5.610410699622212]"
1700545857.8981194,"[0.5585741340224241, 0.05299877878802985]"
1700545857.9009712,"[1.639097623956113, -2.9023711069526583]"
1700545857.906653,"[0.8617225413220437, 0.585210871285757]"
1700545857.9093175,"[-1.3277772669355543, -1.2720128858736859]"
1700545857.9161208,"[0.18192717799155453, -2.199110874608851]"
1700545857.9188876,"[1.2703318529032, -11.471375441688949]"
1700545857.924296,"[-0.058751975483755624, -1.6671448060415819]"
1700545857.933869,"[-0.013102574462678639, 1.0370505678623638]"
1700545857.9392536,"[1.2936950792780977, -2.8920073786464857]"
1700545857.9466753,"[-0.5320924669152692, -5.0822888645932345]"
1700545857.9567528,"[0.335701404475407, 0.07342299446146712]"
1700545857.9653215,"[0.191214723119131, 2.3626658217773424]"
1700545857.9805644,"[-0.31745470485274446, 1.4294454793842737]"
1700545857.986591,"[-1.6166265911675366, -1.342864456925328]"
1700545857.9968696,"[-0.29503909829486225, -0.38723555839866564]"
1700545858.0050597,"[-0.4743602771538651, 2.0257807593910897]"
1700545858.0189617,"[-0.5777984877324699, 2.55679020097662]"
1700545858.0288825,"[-0.5451077564062582, 2.8199261594250786]"
1700545858.0368788,"[-0.14848584725938807, -1.275264610440056]"
1700545858.0453322,"[-0.7119683107566696, -1.776134480964065]"
