timestamp,data,timestamps
1700547624.9148793,"[7.567595434832512, -0.06673612962496814]"
1700547624.9245949,"[7.584270310685175, -0.06417922225486619]"
1700547624.9340754,"[7.597876997877079, -0.06257337650181097]"
1700547624.942709,"[7.614325505215794, -0.06327767046209903]"
1700547624.953084,"[7.629438263183101, -0.06133915890910876]"
1700547624.96747,"[7.645410123231739, -0.06278069119538625]"
1700547624.9876747,"[7.6596406189720145, -0.06064823327828522]"
1700547625.007577,"[7.674800818616076, -0.0659796621019697]"
1700547625.027456,"[7.691202976016148, -0.06670147225805233]"
1700547625.069671,"[7.706898274947357, -0.0681349488922796]"
1700547625.069679,"[7.722533720394366, -0.07656133093933726]"
1700547625.1136696,"[7.737655294454649, -0.08148440670298365]"
1700547625.113678,"[7.753239752119301, -0.0816859345418824]"
1700547625.1577103,"[7.767648350721118, -0.0835147658575412]"
1700547625.157719,"[7.785413559964143, -0.0761795445763018]"
1700547625.2016704,"[7.79815457069448, -0.07216299745382232]"
1700547625.2016807,"[7.8127079185173685, -0.07376716525333098]"
1700547625.2456741,"[7.824275228731362, -0.07065780430310024]"
1700547625.2456832,"[7.838919008899465, -0.07586156311683885]"
1700547625.2896683,"[7.8532741213528885, -0.07649036565157953]"
1700547625.2896755,"[7.868048388911284, -0.08019820187549527]"
1700547625.289684,"[7.878986567990853, -0.08434612703657163]"
1700547625.3336706,"[7.8967158028936435, -0.08637706937190037]"
1700547625.3336763,"[7.910588678218636, -0.08896545517600399]"
1700547625.3485155,"[7.923717680476933, -0.08947744457297403]"
1700547625.367422,"[7.94088412350184, -0.09228511408349985]"
1700547625.409702,"[7.954757487264948, -0.09147940822598914]"
1700547625.4097133,"[7.967081132228167, -0.08981714495887494]"
1700547625.4537134,"[7.984182793700487, -0.091094317281314]"
1700547625.4537182,"[8.000405809295863, -0.08856853524580999]"
1700547625.4976687,"[8.011712523079892, -0.08991608642246544]"
1700547625.4976785,"[8.029732452200637, -0.0828642980531516]"
1700547625.541744,"[8.043773107870575, -0.08529226844846326]"
1700547625.5417523,"[8.05804672977552, -0.07926051593624014]"
1700547625.5856888,"[8.073361892374917, -0.07977580289621425]"
1700547625.5856965,"[8.087443011386878, -0.07653219258363662]"
1700547625.6296952,"[8.099222542315326, -0.07708918992351528]"
1700547625.6297002,"[8.116339043985029, -0.07848083868482532]"
1700547625.6297038,"[8.129395845961913, -0.07720557917826261]"
1700547625.67367,"[8.142226719914339, -0.08061519085923594]"
1700547625.6736753,"[8.160411544149095, -0.07791981084492032]"
1700547625.6873765,"[8.171565138367924, -0.08023806874360104]"
1700547625.7075133,"[8.184496464057938, -0.08220187536526041]"
1700547625.7496803,"[8.202630320590329, -0.08045721636528763]"
1700547625.7496872,"[8.214975746228104, -0.08121876331145671]"
1700547625.7936769,"[8.22777545823894, -0.07914838603226251]"
1700547625.7936819,"[8.244989158759866, -0.0803353317516574]"
1700547625.8376722,"[8.25856352644079, -0.07755999196205136]"
1700547625.8376808,"[8.271956533904982, -0.08226822739689177]"
1700547625.8856795,"[8.286683354007826, -0.07742746860815193]"
1700547625.9180105,"[8.299108137274569, -0.08545301877789056]"
1700547625.9616768,"[8.316743754251123, -0.08188686800550214]"
1700547625.9616876,"[8.327500128492385, -0.08848334359752402]"
1700547625.961693,"[8.343025451083381, -0.08668189638294528]"
1700547625.961702,"[8.355658156674313, -0.09076732402148799]"
1700547626.0056992,"[8.371415445208326, -0.09009709777182345]"
