timestamp,data,timestamps
1700542094.9553225,"[378.86236196108825, 1150.3615276461985, 62.89396797510611]"
1700542095.005262,"[378.8623801311981, 1150.3615138399364, 62.89415003794081]"
1700542095.0551536,"[378.86239985285283, 1150.3615092585883, 62.89416508008233]"
1700542095.1051633,"[378.86241693106797, 1150.3615394763988, 62.89334102023548]"
1700542095.1557403,"[378.8624231515333, 1150.3615884204355, 62.89400027151212]"
1700542095.2051733,"[378.86242410961256, 1150.3616224344255, 62.89350127531877]"
1700542095.2550578,"[378.86243684637316, 1150.3616469593135, 62.89372133355239]"
1700542095.3054955,"[378.86247288377587, 1150.3616597250139, 62.89373949145688]"
1700542095.355275,"[378.8625245068267, 1150.3616543463172, 62.89425370358852]"
1700542095.405265,"[378.86256200959383, 1150.3616565949947, 62.8936082333702]"
1700542095.4558532,"[378.8626253382809, 1150.3616778917308, 62.89374329795963]"
1700542095.5050347,"[378.8626734041911, 1150.361697577908, 62.894098626167725]"
1700542095.555156,"[378.86273235647013, 1150.3617206468587, 62.89406837629602]"
1700542095.6051471,"[378.86274670844057, 1150.3617287071324, 62.89425073573443]"
1700542095.6550982,"[378.862809879194, 1150.361739749208, 62.8935684383317]"
1700542095.7050493,"[378.86285510866014, 1150.361734762679, 62.8942608146576]"
1700542095.7553444,"[378.8629132229395, 1150.3617237906678, 62.89446534527852]"
1700542095.8052733,"[378.8629455563842, 1150.361715984241, 62.894438941766964]"
1700542095.855082,"[378.8629317174409, 1150.3617478627966, 62.894433752499125]"
1700542095.9051836,"[378.8628774717159, 1150.3617834036245, 62.894348380677656]"
1700542095.9551644,"[378.86282428241003, 1150.3618198907998, 62.89484808698216]"
1700542096.0051312,"[378.8627879544317, 1150.3618450130652, 62.89485163111351]"
1700542096.055018,"[378.86273390523934, 1150.3618806235409, 62.89452333249242]"
1700542096.105303,"[378.86271180758297, 1150.3619032356216, 62.89426425198205]"
1700542096.1550865,"[378.8627050217989, 1150.3619354091184, 62.89444430692013]"
1700542096.2051919,"[378.8627122977793, 1150.3619559624854, 62.89454759613827]"
1700542096.2552114,"[378.86271473708575, 1150.3619824905377, 62.89363328869628]"
1700542096.3053157,"[378.86272722803676, 1150.3619978590264, 62.894000745969905]"
1700542096.3552024,"[378.8627336262213, 1150.362009681446, 62.893792731320424]"
1700542096.4054284,"[378.86272099193275, 1150.3620142694467, 62.893461174140164]"
1700542096.45553,"[378.86269375545027, 1150.3620374646282, 62.893427101246296]"
1700542096.505767,"[378.8626968205491, 1150.3620596713536, 62.893177943870974]"
1700542096.555408,"[378.86271607863614, 1150.362080513141, 62.89346035455203]"
1700542096.605262,"[378.8627700170374, 1150.3620914236071, 62.89360067420846]"
1700542096.6554928,"[378.8628130118346, 1150.3620764199825, 62.89420547776112]"
1700542096.7053828,"[378.86283152194784, 1150.3620485475476, 62.89422217129215]"
1700542096.755076,"[378.8628378310596, 1150.3620149066805, 62.894918495132245]"
1700542096.805075,"[378.86284510390993, 1150.361998323663, 62.89473923734258]"
1700542096.8557136,"[378.8627824871405, 1150.3620178757901, 62.89423006402994]"
1700542096.9050124,"[378.8627347842711, 1150.362061968199, 62.89424562192242]"
1700542096.955182,"[378.8627182468689, 1150.3621044725376, 62.89433241699503]"
1700542097.0051746,"[378.8627143718561, 1150.3621242970307, 62.894087737923655]"
1700542097.0608919,"[378.8627111632621, 1150.3621281443334, 62.89414118973649]"
1700542097.105233,"[378.8627176548223, 1150.362110513681, 62.89398744224496]"
1700542097.1553726,"[378.8627052889831, 1150.3620742000066, 62.893548065081475]"
1700542097.2052732,"[378.8626943649477, 1150.3620477529375, 62.893153673560654]"
1700542097.2556033,"[378.8626586375964, 1150.362021148081, 62.89278989337637]"
1700542097.3054132,"[378.8626382730069, 1150.362022443089, 62.89234906731639]"
1700542097.3556843,"[378.86261469505257, 1150.3620320669252, 62.89285721702788]"
1700542097.4052827,"[378.8625866676889, 1150.362024025699, 62.89269285158531]"
1700542097.4552226,"[378.8625461801553, 1150.3619702930278, 62.892494975055016]"
1700542097.5051763,"[378.8625427576919, 1150.3619183497822, 62.89225761979603]"
1700542097.5551636,"[378.8625687784646, 1150.3618528520642, 62.8921825576921]"
1700542097.6053212,"[378.86259471220393, 1150.3618177657731, 62.89289214384015]"
1700542097.6551478,"[378.8626209936923, 1150.361786358554, 62.8921975589586]"
1700542097.711088,"[378.86265731818935, 1150.3617446428786, 62.89159132501503]"
1700542097.7551239,"[378.86268206404844, 1150.361710494493, 62.89087646061293]"
1700542097.8052022,"[378.86269586673836, 1150.3616895794462, 62.89123526365735]"
1700542097.8565621,"[378.86257593783205, 1150.3617018249774, 62.8916399090721]"
1700542097.9051363,"[378.86245851834167, 1150.3617465673078, 62.89136636115205]"
1700542097.9551284,"[378.8623759011405, 1150.3618020575727, 62.89071373564842]"
1700542098.0053968,"[378.8623323165494, 1150.3618368198076, 62.89046983705147]"
1700542098.0551748,"[378.86229259025583, 1150.3618682517085, 62.89161372589179]"
1700542098.1053104,"[378.8622822113664, 1150.3618799172514, 62.89139400350051]"
1700542098.1552098,"[378.8622735067902, 1150.361884864629, 62.89046109102138]"
1700542098.2052739,"[378.8622644942349, 1150.3618903259958, 62.890080249529674]"
1700542098.2552402,"[378.86224692787675, 1150.3619078324623, 62.8906219658636]"
1700542098.3054123,"[378.8622308399623, 1150.3619099696316, 62.890840621584566]"
1700542098.3552089,"[378.8622125521556, 1150.3619094913447, 62.89117210077812]"
1700542098.4056194,"[378.86221319758897, 1150.361914890894, 62.89058840742358]"
1700542098.4551198,"[378.86223573192217, 1150.3619166231365, 62.891542029695785]"
1700542098.5051155,"[378.8622752533312, 1150.361910385824, 62.892892226232206]"
1700542098.5551498,"[378.86235736991506, 1150.3618903645477, 62.89265949031712]"
1700542098.6052434,"[378.8624024426128, 1150.3618646656319, 62.892269988717715]"
1700542098.6561706,"[378.86243881744457, 1150.3618050586244, 62.89114776255933]"
1700542098.7056804,"[378.8624628339282, 1150.361769212303, 62.89089878748182]"
1700542098.7553308,"[378.8625197948853, 1150.361757512665, 62.89206710588219]"
1700542098.8057647,"[378.8625197948853, 1150.361757512665, 62.89206710588219]"
1700542098.8555214,"[378.8625297009065, 1150.3617716941098, 62.892948074527986]"
1700542098.9212537,"[378.86257443200617, 1150.361740558683, 62.89099683865575]"
1700542098.95555,"[378.86268062071565, 1150.3616734520915, 62.8909026952086]"
1700542099.0051663,"[378.86276056474964, 1150.3616248632143, 62.89179639117232]"
1700542099.0552623,"[378.8628179168328, 1150.3615858907815, 62.89250428123093]"
1700542099.1054163,"[378.8628511157964, 1150.3615596709922, 62.891962745409245]"
1700542099.1554492,"[378.8628762573909, 1150.361573809199, 62.89053959416982]"
1700542099.2051878,"[378.86290529977487, 1150.3615848560323, 62.89090916204379]"
1700542099.255294,"[378.86297995639575, 1150.3615853643078, 62.89218698546219]"
1700542099.3056524,"[378.8630414753281, 1150.3615801539631, 62.89164253486767]"
1700542099.3556678,"[378.8631512579703, 1150.3615600785256, 62.89068249811858]"
1700542099.405321,"[378.8632173702006, 1150.3615346494962, 62.88980990355608]"
1700542099.4557977,"[378.86329395122794, 1150.361502858536, 62.888878376040466]"
1700542099.505099,"[378.86341590316795, 1150.3614836882298, 62.88970850103959]"
1700542099.5552597,"[378.8635171016956, 1150.361515861885, 62.89017327735634]"
1700542099.6054778,"[378.8635661880327, 1150.3615461580112, 62.889579299248396]"
1700542099.6551173,"[378.8636502210811, 1150.3615811883255, 62.88879219732752]"
1700542099.70541,"[378.86372846274423, 1150.3615827419849, 62.88840823068624]"
1700542099.7557635,"[378.86383214229573, 1150.3615721488532, 62.888921751798335]"
1700542099.805213,"[378.8638939551379, 1150.3615654661978, 62.88943502568509]"
1700542099.855591,"[378.86387415998314, 1150.3615945630036, 62.89042904841537]"
1700542099.9053588,"[378.86380143401107, 1150.3616463687213, 62.88961320351062]"
1700542099.9552124,"[378.8637724399455, 1150.3616992152145, 62.889126423120345]"
1700542100.005272,"[378.8637586666219, 1150.3617242152154, 62.890087260737204]"
1700542100.0552552,"[378.86372900343406, 1150.3617600578202, 62.89054180142883]"
1700542100.1051795,"[378.8637082151189, 1150.3617931761032, 62.890454828172224]"
1700542100.1671004,"[378.86369238579056, 1150.3618505644622, 62.889851743316775]"
1700542100.2051885,"[378.8637067841332, 1150.3618846228246, 62.8891891937898]"
1700542100.2557404,"[378.86377792515054, 1150.3619302344073, 62.88930350060001]"
1700542100.3057296,"[378.8638363270149, 1150.361960479669, 62.88933928204675]"
1700542100.355306,"[378.8638987316774, 1150.36203232048, 62.89005467366199]"
1700542100.4060175,"[378.8639051467821, 1150.362105162156, 62.88917297177907]"
1700542100.455364,"[378.86388951739696, 1150.362186012268, 62.888327678285954]"
1700542100.5053246,"[378.86387842389627, 1150.3623153736553, 62.88734860557609]"
1700542100.5553837,"[378.8639156893106, 1150.3624288856927, 62.887499529490455]"
1700542100.605164,"[378.8639487461607, 1150.362494887412, 62.88781597137334]"
1700542100.6551502,"[378.86400673156237, 1150.3625951138865, 62.88715086991452]"
1700542100.7053938,"[378.8640674970861, 1150.3626657379186, 62.88703921204976]"
1700542100.755438,"[378.8641329293956, 1150.3627459723948, 62.88784551096956]"
1700542100.8054354,"[378.86417299533844, 1150.3627880466458, 62.88747322069506]"
1700542100.8554268,"[378.86408556828616, 1150.3628166995272, 62.88825700831033]"
1700542100.9053218,"[378.86396725022064, 1150.362801448367, 62.88824680463367]"
1700542100.9553227,"[378.86388902059974, 1150.3627834158174, 62.887390120912514]"
1700542101.0053194,"[378.86385439314387, 1150.3627624962014, 62.88760929073984]"
1700542101.05526,"[378.8638154466902, 1150.3627220491808, 62.88766372450583]"
1700542101.1057203,"[378.8638053779555, 1150.3627051673711, 62.88786039457044]"
1700542101.1555974,"[378.8637938164887, 1150.3627009774082, 62.88741546653715]"
