timestamp,data,timestamps
1700198434.2672973,"[0.001279134089946474, 0.0026538327298236217]"
1700198434.2867162,"[0.0011548738166983112, 0.0025890439627378387]"
1700198434.306578,"[0.0013365193680503684, 0.0025171152092472253]"
1700198434.3267715,"[0.0013836575843659679, 0.002433327440941982]"
1700198434.3464983,"[0.0013638391059279202, 0.0024394549684259277]"
1700198434.3677554,"[0.001349087918222309, 0.002590010593362619]"
1700198434.3870652,"[0.001307773895291166, 0.002556377132365113]"
1700198434.4067967,"[0.001406699272872268, 0.0026301769852111767]"
1700198434.4265223,"[0.0012836728082588017, 0.0027543083260515443]"
1700198434.4693081,"[0.0013622111697761314, 0.0026673297379910164]"
1700198434.5172973,"[0.0013728833850047422, 0.0027067183797293507]"
1700198434.5653036,"[0.001304697030437775, 0.0028747102987268713]"
1700198434.5653133,"[0.0012538026290086983, 0.0029855417359327336]"
1700198434.5653183,"[0.0011158849953546157, 0.0030991823655120926]"
1700198434.565327,"[0.0011471979724984528, 0.0030355404373033287]"
1700198434.6132982,"[0.0012124936333703098, 0.002708397616897745]"
1700198434.6133077,"[0.0012350142475103546, 0.0028025594467647147]"
1700198434.6133149,"[0.0011849888982675737, 0.0028453584918762672]"
1700198434.6264668,"[0.0011466752447129895, 0.0025527882385990804]"
1700198434.6467595,"[0.0011404869956572845, 0.0026469018140890953]"
1700198434.6893032,"[0.000906137483915251, 0.0024620985714693005]"
1700198434.6893108,"[0.0010776074699388525, 0.0022384686116350065]"
1700198434.7332916,"[0.001088134001601259, 0.002131115108416339]"
1700198434.7332969,"[0.0008844928506724503, 0.002372581171063084]"
1700198434.7773318,"[0.0009990485876851878, 0.0023175741793932713]"
1700198434.7773378,"[0.0008475867264069685, 0.002484911250738378]"
1700198434.8213325,"[0.000874794048178918, 0.002374203999589367]"
1700198434.8213413,"[0.000852070165663261, 0.0025871240320269424]"
1700198434.8653011,"[0.000864837365838893, 0.0027066553572295455]"
1700198434.8653114,"[0.0010463370203073572, 0.0025205811737026053]"
1700198434.9092932,"[0.0009334382626127043, 0.002713796055675284]"
1700198434.9093022,"[0.0008582364503646743, 0.0026565658625315024]"
1700198434.9093099,"[0.0009414664301448947, 0.0027190180935224395]"
1700198434.9533267,"[0.0009382049613438009, 0.002809441219858202]"
1700198434.9533381,"[0.0009326806850169627, 0.002864405687534347]"
1700198434.9679844,"[0.0007758972019755343, 0.0029149424739715584]"
1700198434.9871008,"[0.0008731649226965282, 0.0027818495839606974]"
1700198435.0293353,"[0.0008229842913279231, 0.0029219479432370057]"
1700198435.0293424,"[0.0008277154464420276, 0.0029179237545228416]"
1700198435.0733113,"[0.0009009955816610325, 0.0029536371747805466]"
1700198435.0733197,"[0.000637508136980233, 0.0028024875745476024]"
1700198435.1213264,"[0.0006220279411918785, 0.00286694669573027]"
1700198435.121336,"[0.0006791739344327922, 0.0026819393206425697]"
1700198435.1693048,"[0.0007474820711141305, 0.002696859246799999]"
1700198435.169316,"[0.0005632825435554095, 0.0027363371579905158]"
1700198435.1693246,"[0.000674424326738824, 0.0024876561347369082]"
1700198435.2133586,"[0.0005578726591774983, 0.002623373396023168]"
1700198435.2133634,"[0.0006585234083410173, 0.00262650115506879]"
1700198435.2264442,"[0.0005031052622170045, 0.0027860194062660345]"
1700198435.2466798,"[0.0005380650501129738, 0.0027384157161539154]"
1700198435.289305,"[0.0006025170391408748, 0.0027861990258846283]"
1700198435.28931,"[0.0006436756878837939, 0.0027760631931371617]"
1700198435.3372962,"[0.0005845661451890823, 0.0029252937797958037]"
1700198435.3373044,"[0.00039885711323491544, 0.0030139384868368493]"
1700198435.381299,"[0.00042871964603563383, 0.0029846604680793956]"
1700198435.3813066,"[0.000360914109064723, 0.0029908140687663837]"
1700198435.425335,"[0.0006709875060888856, 0.0029949825682287446]"
1700198435.4253447,"[0.0009500755167706847, 0.0029958861176162315]"
1700198435.4732978,"[0.0010869111448384508, 0.00298621687860396]"
1700198435.4733074,"[0.0006288329903210662, 0.00282051458698974]"
1700198435.4733157,"[0.00033613147806517093, 0.0023660553275645447]"
1700198435.5351844,"[0.00023267571575175046, 0.0024156780729074085]"
1700198435.5446084,"[-0.00030471416181418687, 0.00200642930108429]"
1700198435.585346,"[-7.754138462459745e-05, 0.0021537180739715335]"
1700198435.5853503,"[-0.0002766031222316143, 0.0021908787331075823]"
1700198435.585353,"[0.00038179967847123996, 0.0023735831582208]"
1700198435.6293013,"[0.0003700201310023922, 0.002499082244038922]"
1700198435.6293094,"[0.0008781499186229309, 0.0024862237817371096]"
1700198435.6293132,"[0.0010608614103190352, 0.0026045900401772044]"
1700198435.6732981,"[0.0013153902622997868, 0.002590101985521191]"
1700198435.673305,"[0.0012924617490372241, 0.0024889484327330507]"
1700198435.6864839,"[0.0013078504627525096, 0.002303593425705696]"
1700198435.7063777,"[0.001303884134815889, 0.0018630506544369794]"
1700198435.7492988,"[0.0013214401443407253, 0.0017049765950696222]"
1700198435.7493074,"[0.0012069866081548114, 0.0012466550956895164]"
1700198435.7933085,"[0.0011635064387507477, 0.0011434732563318148]"
1700198435.793315,"[0.0009045444931430424, 0.0013037724170041737]"
1700198435.8412974,"[0.0007539352952549952, 0.0014385826029826856]"
1700198435.841308,"[0.0006988201616764953, 0.0018208918623326589]"
1700198435.8892972,"[0.0006122283593152082, 0.002068852452788342]"
1700198435.8893118,"[0.0005312961343361289, 0.0023352749800699267]"
1700198435.8893187,"[0.0007886659781907808, 0.002451714695904518]"
1700198435.9377754,"[0.0011011740572132783, 0.00245478640139559]"
1700198435.9377794,"[0.001261258338345538, 0.0024485695605610805]"
1700198435.9463477,"[0.0016045608115827755, 0.0021301613764203825]"
1700198435.9678292,"[0.0018349085633721602, 0.001919574209130448]"
1700198436.0093012,"[0.0019732694758376394, 0.0015103937984501218]"
1700198436.0093074,"[0.0019049307032008983, 0.0012339934537388283]"
1700198436.0533047,"[0.00202828948337994, 0.0008792798241200217]"
1700198436.053313,"[0.001854649826816996, 0.0006567589927896661]"
1700198436.0973442,"[0.0017108570463422402, 0.0005761795569106594]"
1700198436.0973496,"[0.0016183373681820448, 0.0006721491436104475]"
1700198436.1453032,"[0.0014616266212409273, 0.0008450986370268166]"
1700198436.145309,"[0.001322254587702961, 0.001077209041792718]"
1700198436.1933136,"[0.0011141214580260076, 0.001330701314183126]"
1700198436.1933234,"[0.001044783579598983, 0.0014009379363350328]"
1700198436.1933277,"[0.0010551393449075648, 0.0013993754501300984]"
1700198436.237301,"[0.0010409800642112127, 0.0013537680828491104]"
1700198436.2373092,"[0.0011217570530690957, 0.001122230261557501]"
1700198436.2468283,"[0.0012284179297390014, 0.0008710746003608151]"
1700198436.267463,"[0.0014375242594831768, 0.0005279559674537094]"
1700198436.3093116,"[0.0017121908123827565, 0.00019413075312909653]"
1700198436.30932,"[0.0017016812934903735, 8.159877994488702e-05]"
1700198436.353306,"[0.0018306583116769568, -8.526428071432569e-05]"
1700198436.353315,"[0.0017985710402244005, 6.525909433292257e-06]"
1700198436.397298,"[0.0019093478585238681, -0.0001477836744403659]"
1700198436.3973045,"[0.0018736220421147086, -0.00010402809364633971]"
1700198436.441299,"[0.0018741715383902983, -0.00011655665580330505]"
1700198436.4413087,"[0.0017962336678457613, -0.00022729623287638372]"
1700198436.485308,"[0.0017100955819388125, -0.0003031296192281911]"
1700198436.4853163,"[0.0013514413956093947, -0.0005962664209523568]"
1700198436.5351663,"[0.0014583160215527141, -0.0008621753018087554]"
1700198436.544743,"[0.0012076453453501947, -0.0008032605681445875]"
1700198436.585331,"[0.0012953791555741264, -0.00078744534017291]"
1700198436.5853403,"[0.0013766958626580074, -0.0004704744460180851]"
1700198436.5853496,"[0.0015242461586154824, -0.00019758951770749658]"
1700198436.6293366,"[0.0014781833410615099, 0.0002641388709837627]"
1700198436.629352,"[0.0014313696373397954, 0.0007780202545727916]"
1700198436.6293588,"[0.0016052046014773255, 0.0011027289268302595]"
1700198436.6733217,"[0.0018118165785938765, 0.001460845678384323]"
1700198436.673329,"[0.002230447805936873, 0.001600062176443825]"
1700198436.686623,"[0.0030842933982652807, 0.0013948280926450538]"
1700198436.7055936,"[0.005062429006844834, 0.0012957294158306158]"
1700198436.7493415,"[0.00895742797667761, 0.00091120395218853]"
1700198436.74935,"[0.015818381189590742, 0.00026148946946288003]"
1700198436.7933052,"[0.026097286492950657, 0.0003471062563599212]"
1700198436.7933104,"[0.04329679528556426, -0.0005208843286130055]"
1700198436.8373325,"[0.061828495257847844, -0.0012145749421281565]"
1700198436.837341,"[0.08444504175811211, -0.0017197756779092274]"
1700198436.881311,"[0.11029892864895745, -0.0026136788526475436]"
1700198436.881321,"[0.14058217134950626, -0.003159987864483273]"
1700198436.925307,"[0.17247740600918313, -0.003632282395392949]"
1700198436.9253135,"[0.20836332467275592, -0.003516563296268059]"
1700198436.9693048,"[0.2468474403139544, -0.003772371855722911]"
1700198436.9693139,"[0.2864095545611186, -0.0035538134418848072]"
1700198436.969331,"[0.326262065612252, -0.0030674551499880486]"
1700198437.0132995,"[0.36669441166926997, -0.003014492472375286]"
1700198437.0133061,"[0.40718028796464956, -0.002177668595305577]"
1700198437.0262399,"[0.44738203757783895, -0.002367995082670853]"
1700198437.0463057,"[0.4870953946591898, -0.0022669638562112147]"
1700198437.0893013,"[0.527511023668236, -0.0025197910420696884]"
1700198437.0893095,"[0.5668447788780142, -0.002986255907909376]"
1700198437.1333373,"[0.6069033915605047, -0.00345583598654782]"
1700198437.133347,"[0.6468181607579009, -0.003977716249956977]"
1700198437.1812966,"[0.6871323566778466, -0.004859435567125288]"
1700198437.181303,"[0.7274892030658363, -0.0058575247573579466]"
1700198437.2292972,"[0.7675482007273825, -0.006438380323366435]"
1700198437.2293038,"[0.8080378936374366, -0.00748255144263051]"
1700198437.229311,"[0.8497097275755819, -0.008489544176790147]"
1700198437.2733164,"[0.8917795769562776, -0.009177633631016402]"
1700198437.273323,"[0.9352996683864794, -0.010162062419426507]"
1700198437.2865536,"[0.9788693468845543, -0.010843330140536385]"
1700198437.3062353,"[1.0223438062126031, -0.011077414633082006]"
1700198437.3493047,"[1.0657821367265112, -0.011326204414119927]"
1700198437.349311,"[1.1089879420489177, -0.011166143986585352]"
1700198437.3932962,"[1.1516349172300115, -0.01083612016495173]"
1700198437.393305,"[1.1941343591040525, -0.010261985456819882]"
1700198437.4372995,"[1.236160722869418, -0.010137870591029895]"
1700198437.437314,"[1.2757979489032614, -0.00963824788753486]"
1700198437.48134,"[1.3160339956677545, -0.009315803933432664]"
1700198437.4813452,"[1.3543696432542753, -0.00994324268185366]"
1700198437.5341065,"[1.3929747290657426, -0.009764478554326647]"
1700198437.543751,"[1.4295046426753615, -0.010746441795958322]"
1700198437.5853045,"[1.4659480439847448, -0.011250158955935567]"
1700198437.5853133,"[1.501422540957021, -0.0123662895991763]"
1700198437.5853188,"[1.5356544587415573, -0.013435435353291787]"
1700198437.6293054,"[1.570072519160952, -0.01499040804763429]"
1700198437.6293147,"[1.6031011030909184, -0.01646038248228917]"
1700198437.6293209,"[1.6338641902236506, -0.017486126436514746]"
1700198437.6733003,"[1.6649274264570995, -0.01867337403546162]"
1700198437.673306,"[1.6962465322175904, -0.01959993122991572]"
1700198437.6866596,"[1.7262139130693375, -0.02004886412830272]"
1700198437.7063785,"[1.757678737378511, -0.02017802147878602]"
1700198437.749325,"[1.7869860348357693, -0.01945967790012526]"
1700198437.7493355,"[1.816648634681885, -0.019260626998381436]"
1700198437.793327,"[1.84600565472338, -0.018578317304610705]"
1700198437.793334,"[1.8729832607425758, -0.018058564122063137]"
1700198437.8373582,"[1.8997536116759508, -0.01747925752782933]"
1700198437.837365,"[1.9255878529515205, -0.017018617781522697]"
1700198437.8852963,"[1.9512269951480947, -0.017005825966163297]"
1700198437.8853018,"[1.9767135831997624, -0.01697554388482998]"
1700198437.9333014,"[2.002058087909354, -0.017326596148703063]"
1700198437.933312,"[2.02865481368194, -0.01729753100393557]"
1700198437.9333203,"[2.055358706766479, -0.017647401992995422]"
1700198437.9813051,"[2.082639103732163, -0.017711695420437563]"
1700198437.9813156,"[2.1096668962780813, -0.016599987392725408]"
1700198437.9866889,"[2.1369806929868083, -0.01636907042544844]"
1700198438.0064034,"[2.164140494483628, -0.01631520244853985]"
1700198438.0493,"[2.190999635596228, -0.015895694082791043]"
1700198438.0493095,"[2.217388446317668, -0.016769711407993267]"
1700198438.097297,"[2.2425461760121, -0.01826657774362898]"
1700198438.0973063,"[2.267341529443244, -0.01872537587352465]"
1700198438.1452994,"[2.2920144745134445, -0.020428830391476978]"
1700198438.1453092,"[2.3165518562319365, -0.020995050298139972]"
1700198438.1933155,"[2.3412851943942923, -0.022186801592447698]"
1700198438.193326,"[2.3673735947640315, -0.02300637181213044]"
1700198438.193331,"[2.393223130467678, -0.023205569143233032]"
1700198438.2413044,"[2.419389873032909, -0.023356623956059017]"
1700198438.2413101,"[2.446597092727198, -0.022795094808749493]"
1700198438.2464066,"[2.473556037214072, -0.022642167128318954]"
1700198438.267166,"[2.499823571734379, -0.022350742698077034]"
1700198438.313292,"[2.5260506233784112, -0.02282325849146876]"
1700198438.3132997,"[2.5513158449533604, -0.02233252428381883]"
1700198438.3574169,"[2.576657939948602, -0.023980775238078306]"
1700198438.357422,"[2.6008862217564213, -0.02346034288718138]"
1700198438.4053,"[2.6249419474115654, -0.024649614693102034]"
1700198438.4053042,"[2.6479483100878727, -0.02451313556751746]"
1700198438.4533448,"[2.670275180778568, -0.024251501540467374]"
1700198438.4533548,"[2.6932509622706835, -0.02420553428065861]"
1700198438.4533622,"[2.7157600161520454, -0.024101676863820705]"
1700198438.5012999,"[2.7394730141533814, -0.024110757646879886]"
1700198438.5355687,"[2.7630924805518484, -0.02385319192811923]"
1700198438.577302,"[2.7869130598472616, -0.02382654846203322]"
1700198438.57731,"[2.811208593904042, -0.023840882980099308]"
1700198438.5773146,"[2.837023129183094, -0.023824051204413048]"
1700198438.5773218,"[2.8624423149928, -0.024721902530398042]"
1700198438.6253285,"[2.8881054697077975, -0.026165626791244914]"
1700198438.6253347,"[2.914413434309299, -0.02828531734959445]"
1700198438.6261003,"[2.9416600956281815, -0.029556704202225698]"
1700198438.646489,"[2.9667508841003825, -0.03085600846980436]"
1700198438.6892972,"[2.99258490398688, -0.0312439894242371]"
1700198438.6893022,"[3.018267560864927, -0.03186502972434098]"
1700198438.733298,"[3.041368285621647, -0.03130849641004795]"
1700198438.7333076,"[3.0681635654297863, -0.029811663985941438]"
1700198438.781314,"[3.09408974067189, -0.0284259580073811]"
1700198438.7813194,"[3.11772146070404, -0.026592032729402464]"
1700198438.8252964,"[3.1432572947006325, -0.024988461966435144]"
1700198438.8253043,"[3.169032443586326, -0.023108405128421383]"
1700198438.8693037,"[3.193825075903749, -0.022444680938552772]"
1700198438.8693151,"[3.2202062847856925, -0.023461017492980515]"
1700198438.8693194,"[3.246414879235135, -0.02283429406391365]"
1700198438.9133008,"[3.272249148926025, -0.02502940603186223]"
1700198438.9133132,"[3.2981436832262414, -0.026030401309872022]"
1700198438.9264812,"[3.3232095558219976, -0.028178915520174624]"
1700198438.945549,"[3.3475015860608677, -0.029901893776917553]"
1700198438.9892976,"[3.370717632709805, -0.03174391137878001]"
1700198438.9893053,"[3.3933715527124315, -0.031429033226085215]"
1700198439.0372918,"[3.4166200882648115, -0.029889413834768615]"
1700198439.0372982,"[3.442398425520657, -0.02799984559309676]"
1700198439.0813003,"[3.4682462786909256, -0.025410721015885433]"
1700198439.0813103,"[3.49334416667418, -0.023990039141303293]"
1700198439.1293023,"[3.5204002035068673, -0.02280430017392848]"
1700198439.1293135,"[3.547644930288011, -0.023902893503027725]"
1700198439.1293216,"[3.5731006364175815, -0.026178615930840452]"
1700198439.1732972,"[3.5995863564303776, -0.027980801131822053]"
1700198439.1733022,"[3.625667839637624, -0.02986144156811738]"
1700198439.186729,"[3.651920129284722, -0.03200890675863487]"
1700198439.2062786,"[3.6777726318957433, -0.035341704139052486]"
1700198439.253306,"[3.705483348755207, -0.035782716535106916]"
1700198439.253311,"[3.731692111733264, -0.03659959409023223]"
1700198439.2973897,"[3.7570866111612635, -0.03676982180169751]"
1700198439.297405,"[3.7829134674966003, -0.03733669751339185]"
1700198439.3453777,"[3.808675206000408, -0.0359490223008752]"
1700198439.345399,"[3.8329526489810135, -0.03569666227063002]"
1700198439.3892965,"[3.85985885949813, -0.03533732715666252]"
1700198439.3893101,"[3.8843398295566995, -0.03517579091706048]"
1700198439.389314,"[3.908292245472731, -0.034627540382323435]"
1700198439.433289,"[3.9348205999832873, -0.035725877726151746]"
