timestamp,data,timestamps
1700545211.416281,"[-0.007440223594804918, 0.03510038203551837]"
1700545211.4252014,"[-0.011993671121412232, 0.038253546477627104]"
1700545211.4364207,"[-0.01586108583591103, 0.03944990684560559]"
1700545211.4490175,"[-0.02506435377782979, 0.04588081147129332]"
1700545211.45513,"[-0.02547140187110556, 0.0477293248597203]"
1700545211.465548,"[-0.02673196181476405, 0.04770596130199377]"
1700545211.4735851,"[-0.029986855583095995, 0.04412950364928493]"
1700545211.4870138,"[-0.040521519839851916, 0.03599661556965162]"
1700545211.494364,"[-0.03602005402715327, 0.02716943671868553]"
1700545211.5066981,"[-0.026781126256967873, 0.01565924358762199]"
1700545211.5161552,"[-0.02506736459325026, 0.01438690285564868]"
1700545211.5279906,"[-0.02227845800502531, 0.011173798889549986]"
1700545211.5351546,"[-0.017239190655083825, -3.846075646609013e-05]"
1700545211.545255,"[-0.01996937309022008, 0.002752443685315777]"
1700545211.5536544,"[-0.015027558775339971, -0.003614285562222731]"
1700545211.5679014,"[-0.006997441762288025, -0.009831827738446824]"
1700545211.5751595,"[0.0002761419922865594, -0.014713490436316503]"
1700545211.5854976,"[0.008329680182274028, -0.019312955911914533]"
1700545211.5936325,"[0.014763583329342325, -0.023199794386727982]"
1700545211.6063857,"[0.02502755075149515, -0.023551920945574095]"
1700545211.616363,"[0.039090765058752835, -0.02410676673428377]"
1700545211.6252582,"[0.04481626838258212, -0.027655099681736305]"
1700545211.6336374,"[0.043823345021487214, -0.0303211683704339]"
1700545211.6479638,"[0.04410420132341485, -0.026047471874116816]"
1700545211.6547577,"[0.04486802495605737, -0.02531818156125281]"
1700545211.6651826,"[0.042902782881538926, -0.02464373281744146]"
1700545211.6736505,"[0.04347477716821059, -0.02158820837586091]"
1700545211.687986,"[0.04214895538706383, -0.018456480196905295]"
1700545211.6952012,"[0.023027597857771857, -0.0143246541199529]"
1700545211.7059717,"[0.020987679060569427, -0.016241832669601025]"
1700545211.7154279,"[0.018602579480577697, -0.01777766259893607]"
1700545211.7276378,"[0.00618336218887166, -0.01376133266118226]"
1700545211.735086,"[7.722810004733618e-05, -0.005984861809119815]"
