timestamp,data,timestamps
1700545699.1142013,"[-0.002070668974919985, 0.004101612581156217]"
1700545699.1336205,"[-0.002087475903646465, 0.004037311208825976]"
1700545699.1526606,"[-0.0019784893618843033, 0.004091318689451457]"
1700545699.173672,"[-0.0015911716663792254, 0.0038794632394627635]"
1700545699.192894,"[-0.001128158965594979, 0.003507539426597172]"
1700545699.2137735,"[-0.0004331055663862542, 0.0032463517973151646]"
1700545699.232998,"[-2.7356034719588638e-05, 0.0029816515781063897]"
1700545699.2538028,"[0.00048698210126471407, 0.0025729038067458824]"
1700545699.2726684,"[0.0007520773095680535, 0.0022230338023395105]"
1700545699.3136728,"[0.0007534069940109065, 0.0018152442688507786]"
1700545699.3576708,"[0.0007405684349788937, 0.0016166846841023433]"
1700545699.3576825,"[0.0002513457927863353, 0.0013354707493448252]"
1700545699.357691,"[-0.0003067293263390131, 0.0009483802751873319]"
1700545699.4016652,"[-0.0009723393153004148, 0.0011632703723979182]"
1700545699.4016716,"[-0.001770923791231665, 0.0012652510831673038]"
1700545699.4148495,"[-0.0023060063926143696, 0.001758224130289385]"
1700545699.432974,"[-0.0028679744523071667, 0.0024464950027947587]"
1700545699.4736753,"[-0.0028305318786650555, 0.0030744868469756476]"
1700545699.4736848,"[-0.0025988324452799953, 0.003557862407067721]"
1700545699.5176942,"[-0.0020623095662708458, 0.004062869969114057]"
1700545699.5176995,"[-0.0014515642866548652, 0.004462139053490875]"
1700545699.5616865,"[-0.0005663610241707449, 0.004528953676326125]"
1700545699.5616949,"[-1.3458095676119295e-05, 0.004361436096639172]"
1700545699.6096709,"[0.0005449570731556336, 0.004092024019489499]"
1700545699.6096792,"[0.0009710555207536158, 0.0036579026946496314]"
1700545699.6576664,"[0.0010344131059850407, 0.0030139861309801306]"
1700545699.6576734,"[0.0011271896900197729, 0.002490798336212615]"
1700545699.6576774,"[0.0007558224070900992, 0.0018699952595323819]"
1700545699.701669,"[0.00023792507432700697, 0.0013853814718434538]"
1700545699.701678,"[-0.00014838564772325408, 0.0012656436103854174]"
1700545699.7134085,"[-0.0005114140313710687, 0.0010255703226526379]"
1700545699.7333434,"[-0.0007033713810492623, 0.0008141717248616338]"
1700545699.7736652,"[-0.0009627633914914169, 0.0008245822380695722]"
1700545699.7736733,"[-0.001263877487138429, 0.0010123158437693154]"
1700545699.8176699,"[-0.0012303282804979416, 0.0012712127394808798]"
1700545699.8176768,"[-0.0010970029593620567, 0.001559232190258808]"
1700545699.8811808,"[-0.0008691021675224573, 0.001859726432500309]"
1700545699.8946435,"[-0.0006134369488277094, 0.0024274887546585767]"
1700545699.937704,"[-0.00046371104930255505, 0.002883346319078069]"
1700545699.9377265,"[-0.0002496694005273083, 0.003350974882970722]"
1700545699.9377358,"[7.351683509896007e-05, 0.003647189445098497]"
1700545699.9377406,"[0.00027721515087834127, 0.004006207966375596]"
1700545699.9816818,"[0.0005151599864947708, 0.004036228402192444]"
1700545699.9816935,"[0.0006797462005241903, 0.003933631821393503]"
1700545699.992572,"[0.000637121648748678, 0.0037530320592793756]"
1700545700.0151398,"[0.0005129203136148539, 0.0032131473720189816]"
