timestamp,data,timestamps
1700542094.816118,"[0.0036726035398114074, 8.324430056737595e-05]"
1700542094.821568,"[0.005908989573279744, 0.0056588551000660275]"
1700542094.8269804,"[0.0041643660477415035, -0.0003778110571524689]"
1700542094.8297014,"[0.000550693594477491, -0.010017338371710857]"
1700542094.8351638,"[0.003722479072992499, -0.009432868108558983]"
1700542094.8378098,"[0.0019096702468171377, -0.009485622094939455]"
1700542094.8433194,"[-0.004651573393441072, -0.006818121872743172]"
1700542094.8477533,"[0.0007266473961584777, -0.014408237668891797]"
1700542094.8562076,"[0.0007659561927555827, -0.015425229949430921]"
1700542094.8642838,"[-0.005165550443915204, -0.005836188223776794]"
1700542094.8703632,"[-0.0037757980507430334, -0.0031400516206875383]"
1700542094.8773625,"[-0.006143499274916953, -0.006611687103063155]"
1700542094.8914127,"[-0.008225982094452284, -0.0063907879818351394]"
1700542094.898607,"[-0.008832789066958023, -0.006607361840191075]"
1700542094.9089017,"[-0.004798814516704969, -0.009127639370226807]"
1700542094.91712,"[-0.005140039812117377, -0.004748459113147363]"
1700542094.931642,"[-0.004524293199972976, -0.006145815417680075]"
1700542094.9388254,"[-0.006535487504661933, -0.0013846460059937218]"
1700542094.9496434,"[-0.00700230241218342, -0.00041580070878633027]"
1700542094.9592764,"[-0.0022432279514018154, -0.003103409481155594]"
1700542094.971718,"[-0.00391359053702589, -0.0001387896729317304]"
1700542094.9785943,"[-0.0019039847687532085, -0.002414301119030482]"
1700542094.9888263,"[0.003789582414890763, -0.005784851637734604]"
1700542094.9971905,"[0.009022350323446395, -0.0023325209970302043]"
1700542095.0113385,"[0.004510853679707607, 0.0013507388081240425]"
1700542095.0185816,"[0.005922884425219974, 0.0017936698533446683]"
1700542095.0290475,"[0.009905922153185743, 0.012764408267482185]"
1700542095.037127,"[0.009341599859337375, 0.012868104781504103]"
1700542095.049996,"[0.00887478240928331, 0.0100201222605251]"
1700542095.0598996,"[0.010811451436430817, 0.008116093511272326]"
1700542095.0688574,"[0.00954733351883776, 0.008040315884009018]"
1700542095.077141,"[0.0093438416804308, 0.006662250935880787]"
1700542095.0914998,"[0.00688098996020401, 0.003988345625198442]"
1700542095.098621,"[0.0026331872919234814, 0.009619267509989381]"
1700542095.108868,"[0.005453843075443582, 0.003689656133800691]"
1700542095.1171894,"[0.0036054679663397706, 0.00488528933201812]"
1700542095.132122,"[0.0005202152024013564, 0.008978912083903265]"
1700542095.1385877,"[-0.0010295228229526402, 0.008260346889079588]"
1700542095.1495633,"[-0.0021890352252172812, 0.0032383019019360535]"
1700542095.158995,"[-0.0011161689810981965, 0.0033614038449641284]"
1700542095.171576,"[0.00179581645052271, -0.0030943452708599934]"
1700542095.178618,"[-0.003015148915634719, -0.006473556196362955]"
1700542095.1887417,"[-0.006423534236545957, -0.00549552863910596]"
1700542095.1971207,"[-0.0031806080237759353, -0.008097525240236807]"
1700542095.2115064,"[-0.0036596383436185223, -0.011624267643994633]"
1700542095.2186005,"[-0.0008224616662956488, -0.010023500981033271]"
1700542095.228841,"[0.003095736640330285, -0.006588007857987985]"
1700542095.2371588,"[-0.001365778060764624, -0.008955027296168991]"
1700542095.2516184,"[-0.010994003880271089, -0.010348078762686124]"
1700542095.2610745,"[-0.006911822902526039, -0.009635862169604935]"
1700542095.2690644,"[-0.00551841637760511, -0.009441775186852117]"
1700542095.277192,"[-0.0010377187296110092, -0.011860063217720344]"
1700542095.2915475,"[0.0008816967057433596, -0.006746726339896316]"
1700542095.2986484,"[-0.0029518350841784362, -0.002524023603156158]"
1700542095.3087995,"[-0.004286746815843476, -0.004463562434546506]"
1700542095.317127,"[-0.0017155170824945834, -0.004637642573199171]"
1700542095.331553,"[-0.0017911749343519781, 0.0029957855181773746]"
1700542095.33866,"[0.0019154909037150964, -0.0048195401983205394]"
1700542095.350213,"[0.0033878603972245847, -0.007960019957033434]"
1700542095.3598309,"[0.004651352095557231, -0.006774514698260299]"
1700542095.3723454,"[0.0041138210384390386, -0.0002678953389823531]"
1700542095.3787024,"[0.0010954818076615142, 0.0026402050435713727]"
1700542095.3888404,"[0.008507102982945443, 0.004352496365795343]"
1700542095.3971617,"[0.00710575863231539, -0.0034336859457033855]"
1700542095.411525,"[0.005704356455812213, 0.001187142593169748]"
1700542095.4185982,"[0.006238380407097677, 0.0014193889969408618]"
1700542095.4288137,"[0.005476109037939432, -0.0033878464077766826]"
1700542095.4371016,"[0.0076756137394814105, -0.005920860355152636]"
1700542095.4497728,"[0.006608839106830437, 0.0022042768163678746]"
1700542095.4599588,"[0.005102988761671231, -0.0020384888001441772]"
1700542095.4688334,"[0.002887394115265956, -0.0048707447466308324]"
1700542095.477147,"[0.00023863616566716957, 0.0009120472879160268]"
1700542095.4921448,"[0.0012934954623112097, 0.0027318134156123046]"
1700542095.4986925,"[-0.0017854685320313638, -0.0009065901042676546]"
1700542095.5090904,"[-0.005541691253595481, 0.006050267203172684]"
1700542095.5171952,"[-0.0006668237492162091, 0.004094903461083522]"
1700542095.5317023,"[-0.005498696775548458, 0.006300814125710188]"
1700542095.5387118,"[-0.012591439086008053, 0.00806993305492792]"
1700542095.5505075,"[-0.008703205456403813, 0.005505788829875945]"
1700542095.5598774,"[-0.006849787066160439, 0.0004373250683983298]"
1700542095.5721936,"[-0.0015726904378238708, -0.0021211385855950536]"
1700542095.5786169,"[0.005091295979007891, -0.0004932253697771067]"
1700542095.5889919,"[-0.002866188193665458, -5.001759339950269e-05]"
1700542095.597282,"[-0.0026011786893667924, -0.005061260555282689]"
1700542095.6123893,"[-0.001266992310284667, -0.000816059061569492]"
1700542095.618757,"[-0.005869941964638257, -0.0012876456198796585]"
1700542095.6290386,"[-0.004341634274385963, -0.003975756314069249]"
1700542095.6372406,"[-0.0065467960498906, 0.0007875354652359739]"
1700542095.6498463,"[-0.004415706752543307, -0.0004697293670783902]"
1700542095.6608236,"[0.004737681853060514, -0.014563694178007461]"
1700542095.6687763,"[0.0023451826956770467, -0.013391863953335564]"
1700542095.677178,"[-0.00150972473776914, -0.010156228076875643]"
1700542095.691515,"[0.003030312639149064, -0.013356630139807476]"
1700542095.6986382,"[-0.0011200946409935058, -0.01064398777715861]"
1700542095.7089262,"[-0.0018372459924922752, -0.005701977110322351]"
1700542095.71722,"[-0.001420559587227467, -0.008330772512700273]"
1700542095.7315128,"[0.004106700117792664, -0.006543429595946516]"
1700542095.738597,"[0.0025853872366670607, 0.0005259866740118744]"
1700542095.760645,"[-8.831239092232392e-05, 0.0005564040093475531]"
1700542095.7999613,"[0.0027923846724028194, 0.0023756746446612193]"
1700542095.8152966,"[0.0057847061669159885, -0.004611344802379959]"
1700542095.8207912,"[0.003528292707210799, 0.0009532838142470403]"
1700542095.8263931,"[-0.0015634071060532688, -0.0010334176862798394]"
1700542095.8290908,"[0.0026988035638224658, -0.0032133919027724604]"
1700542095.8345158,"[0.003545421290019567, -0.0011757899927869757]"
