timestamp,data,timestamps
1700545699.0822577,"[0.4334252448585309, -0.5606214095153286]"
1700545699.0966487,"[0.5083846172776114, -0.323150730248369]"
1700545699.1037762,"[0.5226398825847717, -0.5182541639038925]"
1700545699.1154494,"[-0.19234373096794402, 0.123787562501461]"
1700545699.1249673,"[-0.28362610647556286, -0.152455745169133]"
1700545699.1366673,"[0.10832330914414387, -0.6720013508931119]"
1700545699.1438422,"[0.08475525220743642, -0.544551347200985]"
1700545699.153921,"[0.5105747671189311, 0.5544123163866951]"
1700545699.1623795,"[0.43468064414173624, -0.3213642789916793]"
1700545699.177634,"[0.373926254189906, -0.45956701006354833]"
1700545699.1838036,"[0.46202808435301057, -0.48268934610741043]"
1700545699.1942444,"[0.4368551218961043, -0.7074190653026894]"
1700545699.2022836,"[0.4199485899286972, 0.05052489966007551]"
1700545699.2149963,"[0.44610012105529034, 0.2545403799005592]"
1700545699.225174,"[-0.7140729787506429, 0.155092899733975]"
1700545699.234273,"[-0.13629305871645844, -0.19911356034954794]"
1700545699.2426095,"[0.17426295550651466, -0.38705684549542063]"
1700545699.2568266,"[0.035575062107101964, -0.09033757403637403]"
1700545699.2638574,"[-0.3937994696743836, -0.40440198600725635]"
1700545699.2739966,"[-0.6881255386336788, 0.65006233781476]"
1700545699.2824159,"[-0.7837717235684615, 0.5948539506436366]"
1700545699.2972598,"[-0.25733267636254237, -0.6817040968670054]"
1700545699.3037694,"[0.05358568754653894, 0.3454683756506121]"
1700545699.3150353,"[-0.504794969247937, 0.480016603223322]"
1700545699.3252463,"[-0.7317041149227098, -0.4133965155651285]"
1700545699.33752,"[-0.6711922349452749, 0.257024035760392]"
1700545699.344081,"[-1.3999377203351495, -0.4494837236285961]"
1700545699.354125,"[-0.02869195976475256, -0.05921988288335282]"
1700545699.3624256,"[-0.15059372255772396, 0.9859277236519369]"
1700545699.376752,"[-0.28880405922205815, 0.7609317752568387]"
1700545699.3837483,"[-0.53099604133843, 0.35285596373748207]"
1700545699.393957,"[-0.37104909503050754, 0.032379300464043394]"
1700545699.4024024,"[0.7158041861073451, 0.3221781081900209]"
1700545699.4160848,"[0.16480591711805828, 0.812595807509542]"
1700545699.4260035,"[0.08634622431335318, 1.236585034836992]"
1700545699.434254,"[0.052123529798496104, -0.048819164312758664]"
1700545699.4422812,"[0.4627328500110629, 0.007197764073016552]"
1700545699.4565024,"[1.296025857481878, 0.07090268825434298]"
1700545699.4637656,"[1.6988484953520553, -0.8033746229252121]"
1700545699.4738798,"[0.3168923385181115, -0.02073966048138789]"
1700545699.4823575,"[0.8536672974401209, 0.4810539433877345]"
1700545699.4966488,"[0.3893764433258574, -0.3592666454807535]"
1700545699.5037758,"[0.21622798178696914, -0.5537984878980472]"
1700545699.5146728,"[0.5676346620709894, -0.012732641608115203]"
1700545699.5242393,"[0.394239044171824, 0.01843299220716385]"
1700545699.5373127,"[0.5106616973043798, -0.9736225764440821]"
1700545699.5438085,"[-0.42144368170698465, -1.6778966672087139]"
1700545699.55428,"[-0.7120928792389926, -0.28222084448731116]"
1700545699.5623717,"[-0.342361863747626, -0.6564579517900716]"
1700545699.5767128,"[0.18093590236877927, 0.05523553263586023]"
1700545699.5839357,"[-0.8360203897688446, -0.8257400711280242]"
1700545699.594031,"[0.016380380169277987, -0.28077643645986194]"
1700545699.6023724,"[-1.0128266999574165, 0.16641528495862906]"
1700545699.615265,"[-0.44691164207905015, -0.8020432054576933]"
1700545699.6250076,"[0.12661319151963024, -0.2830996005515327]"
1700545699.6340368,"[-0.6405978668038789, 0.3563844784156358]"
1700545699.642674,"[-1.2643526726526586, -0.031768641023024916]"
1700545699.657577,"[-0.28781224167502023, -0.1856664174626982]"
1700545699.6638782,"[-0.9082465908504586, 0.7391144678761057]"
1700545699.6742904,"[-0.48020939615644626, -0.14351669880640647]"
1700545699.6822698,"[0.32540170877440777, 0.7062749429358451]"
1700545699.6965258,"[-0.14749865958861078, 0.6604424415369144]"
1700545699.7037795,"[0.7295741351770316, 0.050087464016959155]"
1700545699.7146928,"[-0.39968408495287155, 0.0747523637252179]"
1700545699.7242641,"[-0.19853577343453047, 0.4134935900457326]"
1700545699.7369132,"[0.8233658190637246, -0.39957867965780697]"
1700545699.7439246,"[-0.1979968784934649, 1.276647744454424]"
1700545699.754039,"[0.0981541527550186, 0.06314421115386797]"
1700545699.7623997,"[-0.22023363079270292, 0.1141306928983206]"
1700545699.7773447,"[-0.003106873296575497, 0.5594528062557841]"
1700545699.783758,"[0.7820539558305736, 0.5475299630435954]"
1700545699.7940297,"[0.5643229885717199, 0.028784833273646206]"
1700545699.802288,"[0.08007851726783857, -0.11990252948465054]"
1700545699.8252575,"[0.27421558988512756, 0.188743527438763]"
1700545699.868701,"[0.03349878315894559, -0.04943766994405606]"
1700545699.8824089,"[0.4172734970476891, 0.3296353596385627]"
1700545699.889218,"[0.5583871799138569, 1.0907282274134915]"
1700545699.8959112,"[-0.5349577890527503, 0.010667401583246234]"
1700545699.8987243,"[-0.1280778243859203, -0.7358252473541201]"
1700545699.904232,"[-0.5262754638408264, 0.1581507511765584]"
1700545699.906964,"[0.5962455510081124, -0.6849351211415896]"
1700545699.913981,"[0.0536044926876112, 0.36595849979900463]"
1700545699.9166389,"[2.1119313543731555, -0.7284321755452885]"
1700545699.9207685,"[-0.9844995076501527, -1.248788701417935]"
1700545699.9304721,"[-0.12131864568688022, 0.019181454687516454]"
1700545699.938472,"[0.010544584526293393, 0.173320653368924]"
1700545699.9440703,"[0.22824283378914104, -1.9704358351618938]"
1700545699.9540043,"[0.04055807243105487, -0.17788098606674954]"
1700545699.9623303,"[-0.1940090955083066, 0.1136194040955593]"
1700545699.976733,"[-0.08702602135774441, -0.5811665793425567]"
1700545699.9837973,"[-0.5837202989781664, -0.5519811591812522]"
1700545699.99387,"[-0.4805368458807842, -0.3198295283854061]"
1700545700.0023372,"[-0.21854113669208633, -0.9773250620637]"
1700545700.0163815,"[-0.19272301078169582, -0.21121829312886056]"
1700545700.025925,"[0.34889303130186433, -0.7305589029484809]"
1700545700.034303,"[-0.12566157426693988, -0.5605835791183325]"
1700545700.0424035,"[-0.23568355376937591, 0.24486308724730912]"
1700545700.0565495,"[-0.3109427774678676, 0.23984676731715934]"
1700545700.063897,"[-0.0705824258319261, -0.19907290368235303]"
1700545700.0745358,"[-0.2773123863976209, -0.05032321664922779]"
1700545700.0825176,"[0.0656386365848359, 0.8162151664670957]"
1700545700.096841,"[0.19037845614726306, 0.028542704547356797]"
1700545700.1039248,"[-0.31468420126596686, 0.3321040554826399]"
1700545700.1156654,"[-0.2387759364930833, 0.01709478379696536]"
1700545700.1251173,"[0.11147535015468543, -0.2559511699520457]"
1700545700.1370497,"[0.04703067330625735, 0.4119231875802291]"
1700545700.1439838,"[0.5142301968942868, 1.865528468800518]"
1700545700.154522,"[-0.3166450382979263, 0.9052881842387023]"
1700545700.1627085,"[0.4450313396821827, 0.7845614642118875]"
1700545700.1768281,"[0.3326859380355555, -0.5431389288700376]"
1700545700.1841507,"[0.004283159966668062, 0.6859987928907911]"
1700545700.1944067,"[0.7780192911005414, 0.6391575691493705]"
1700545700.2025223,"[0.18866083928467609, 1.2015620274052603]"
1700545700.2150795,"[-0.1263312534248534, -0.4874041495143242]"
