timestamp,data,timestamps
1700545481.6527827,"[-0.03174650113837314, 0.012998739372494891]"
1700545481.6598783,"[-0.03263552550318125, 0.013201143936548252]"
1700545481.6703184,"[-0.02972692541750832, 0.007543138976268483]"
1700545481.6784377,"[-0.026092599064939798, -0.005263422961439765]"
1700545481.6927495,"[-0.022886670200716743, -0.0036347994558801034]"
1700545481.6999936,"[-0.022867043481471002, -0.006242300986453099]"
1700545481.7115345,"[-0.01903472396842523, -0.010509466023931848]"
1700545481.7209263,"[-0.013727029449077667, -0.009538842870869056]"
1700545481.7327447,"[-0.0035603068558425098, -0.014470743964393944]"
1700545481.7398856,"[0.0005749288470806235, -0.014791687985681664]"
1700545481.7500985,"[0.009707736771066722, -0.009237115764939971]"
1700545481.7585552,"[0.013485280940267604, -0.0032191228265290657]"
1700545481.7728348,"[0.02384332945544963, -0.0126731792243117]"
1700545481.7798247,"[0.025512141962198358, -0.010892521390570689]"
1700545481.7903342,"[0.029187274180632265, -0.011482418906321365]"
1700545481.7983565,"[0.03928194570628116, -0.011385159918535538]"
1700545481.8302312,"[0.04000670868678656, -0.007132415600282075]"
1700545481.8707595,"[0.03745891872101226, -0.012363170662119616]"
1700545481.8890767,"[0.040367061716486914, -0.011477320355816797]"
1700545481.8934228,"[0.037876836994471766, -0.010988613509650783]"
1700545481.900279,"[0.03342424474089125, -0.013062088601108914]"
1700545481.9031014,"[0.031039682680148176, -0.011938189963307033]"
1700545481.9103045,"[0.023307009904488977, -0.006216955204905758]"
1700545481.9129918,"[0.018053034768346243, -0.01053622344935029]"
1700545481.9198966,"[0.01086457651315033, -0.008765837781183611]"
1700545481.9225671,"[-0.0010676994381930208, -0.00686777230163223]"
1700545481.926635,"[-0.009041064905488602, -0.003044408191913845]"
1700545481.936202,"[-0.013391405938380362, -0.0020115795542447875]"
1700545481.9432645,"[-0.020835551575796692, -0.0017591548299517134]"
1700545481.945947,"[-0.03404553742587001, 0.002771684284994945]"
1700545481.9513197,"[-0.033096842371344685, 0.0029127367461589137]"
1700545481.9585388,"[-0.034323491448048735, 0.008108603786398008]"
1700545481.972931,"[-0.0406665825829019, 0.015103968516549259]"
1700545481.980038,"[-0.04691144077358659, 0.025371788759212924]"
1700545481.990068,"[-0.04172666042886806, 0.02182227454619159]"
1700545481.9985092,"[-0.040158442579776105, 0.01922132924192879]"
1700545482.0112078,"[-0.038861601520020675, 0.021567429505862018]"
1700545482.0211904,"[-0.03840031866139444, 0.02389332539003279]"
1700545482.0302584,"[-0.0375325085687571, 0.014957502823989706]"
1700545482.038415,"[-0.033665107440143296, 0.011659969870432675]"
1700545482.052582,"[-0.026293967443521298, 0.0081270583496416]"
1700545482.0599682,"[-0.022417455463224156, 0.00826997737963421]"
1700545482.0701907,"[-0.02174266829510103, 0.010814754511575004]"
1700545482.0784373,"[-0.01911957489645962, 0.01047625320346709]"
1700545482.0927324,"[-0.008589839474775466, 0.0016107114712864223]"
1700545482.0998728,"[0.0031994167896305862, -0.007898003027366738]"
1700545482.110796,"[0.004163642019108364, -0.0111277336307603]"
1700545482.120202,"[0.0068799382087272555, -0.010125011309067952]"
1700545482.1328187,"[0.023087995691926374, -0.011448335578639007]"
1700545482.139873,"[0.032330303989156386, -0.0155382096270814]"
1700545482.1503103,"[0.037736100524693346, -0.02092663024392679]"
1700545482.1584785,"[0.043386726222949826, -0.023833403160561928]"
1700545482.1726208,"[0.044714236947266534, -0.017801146257329047]"
1700545482.179955,"[0.046983855359991014, -0.023790813350756983]"
1700545482.1902318,"[0.04990150584075063, -0.021475963777562068]"
1700545482.1984437,"[0.04731841578315153, -0.019376513282129727]"
1700545482.21121,"[0.04511898161821219, -0.016010499762039204]"
1700545482.2212076,"[0.039905493851322846, -0.008189696570277004]"
1700545482.2300363,"[0.037692897297918374, -0.011961915599589533]"
1700545482.2385147,"[0.03130843477278082, -0.012028320887455968]"
1700545482.2526886,"[0.015472862892174019, -0.007775115640683563]"
1700545482.259847,"[0.0007934722761645727, -0.004667562424475859]"
1700545482.2702198,"[-0.0068175945467078575, -0.0006882256817776572]"
1700545482.278511,"[-0.01189018444360551, 0.0014229342060327267]"
1700545482.2928572,"[-0.020569218157522575, 0.0036869961720212728]"
1700545482.29995,"[-0.0303344540243636, -0.0013675418837534974]"
1700545482.3111916,"[-0.034503060417357186, 0.000965222189530189]"
1700545482.3206244,"[-0.04139296101036617, 0.00693347636384033]"
1700545482.3327165,"[-0.045323622276638956, 0.0061094179104685484]"
1700545482.3400347,"[-0.04663120786134689, 0.007486920639855823]"
1700545482.3500557,"[-0.04948615318374008, 0.005193058705548195]"
1700545482.358451,"[-0.055216862407941616, 0.00439267423399208]"
1700545482.3728628,"[-0.04852569925018061, 0.008645380005859002]"
1700545482.3799171,"[-0.04826455353335459, 0.011493089945188202]"
1700545482.390213,"[-0.048417384315364055, 0.009820797070175713]"
1700545482.398491,"[-0.04374380079414384, 0.007796835215839716]"
1700545482.4112792,"[-0.03452285761325362, 0.010821184100884212]"
1700545482.4212081,"[-0.02106972933189276, -0.0006324623496140793]"
1700545482.4302568,"[-0.014342089596233603, 0.005580300071562381]"
1700545482.438479,"[-0.01190335088087287, 0.01567168144440345]"
1700545482.4528646,"[-0.002831213589677809, 0.00949791717966244]"
1700545482.45997,"[0.014835158742064461, -2.6366167578071992e-05]"
1700545482.4700074,"[0.014195614829955735, 0.0004023267219250318]"
1700545482.4784927,"[0.018358965746621124, -0.0003570998577689356]"
1700545482.492842,"[0.029350039731187355, 0.0050380416170821545]"
1700545482.4998426,"[0.035254037866967174, -0.0019263340858758783]"
1700545482.5109682,"[0.03752502275187609, -0.006024233181115835]"
1700545482.520443,"[0.03778094382655659, -0.009438092994378483]"
1700545482.5328016,"[0.04217869487465686, -0.01344989714355171]"
1700545482.5398686,"[0.04169934651293247, -0.014278737852225823]"
1700545482.550262,"[0.04361698900036216, -0.013232524715900253]"
