timestamp,data,timestamps
1700544212.90259,"[-0.0035768786983769395, -0.0273031001895859]"
1700544212.9085355,"[0.001761459482261077, -0.018379678181168233]"
1700544212.9180088,"[0.004949254365323674, -0.015283933410119693]"
1700544212.9269774,"[0.003192411609530958, -0.014342632360250622]"
1700544212.9378898,"[-0.0013464505911533256, -0.015075247501207496]"
1700544212.9482493,"[0.004945644164739197, -0.00903626738936459]"
1700544212.9569511,"[0.003868627656473716, 0.0001654248411261977]"
1700544212.9666138,"[0.005114477604767506, 0.0018925978534325338]"
1700544212.9777915,"[0.006898277467317077, 0.0017879217285294898]"
1700544212.9877343,"[0.003956851074237545, 0.0044173913410364965]"
1700544212.9971666,"[0.004084173607689304, 0.0060126644612301305]"
1700544213.007595,"[0.005412139757872305, 0.00890576947510503]"
1700544213.0176954,"[0.007179841907465443, 0.01824046317710265]"
1700544213.0283885,"[0.0028150543447645893, 0.01836086713142536]"
1700544213.0379415,"[-0.0014441922343407382, 0.02499727922525503]"
1700544213.0467,"[0.004334119421789716, 0.023372844719301535]"
1700544213.0580754,"[0.002829629213753852, 0.022909840030756697]"
1700544213.068305,"[0.0026573083113448485, 0.027767617548751757]"
1700544213.0773394,"[0.005844402821390746, 0.02552501695508381]"
1700544213.088023,"[0.0045813246228059695, 0.02072066504679968]"
1700544213.0975304,"[0.0034837875581193857, 0.015631997659779653]"
1700544213.1084497,"[-0.00123673400886434, 0.013380133313280028]"
1700544213.1171386,"[-0.0006256150827813437, 0.011097513604213785]"
1700544213.1267862,"[-0.0020444158520253474, 0.0073094625530526446]"
1700544213.1378996,"[-0.0038202590912287467, 0.012786680078883766]"
1700544213.148549,"[-0.004088905394992829, 0.005650401322977044]"
1700544213.1582315,"[-0.0009685558193193953, 0.0037825252444980777]"
1700544213.1669707,"[-0.00017801249147099746, 0.004667655319050135]"
1700544213.1777587,"[-0.00028493216265918213, -0.004764687512330836]"
1700544213.1877086,"[0.002163724581294495, -0.01131395443232007]"
1700544213.1971354,"[-0.004948531003776315, -0.008724729805863446]"
1700544213.2065403,"[-0.014207752940444887, -0.01267272253944708]"
1700544213.215026,"[-0.0100317841773452, -0.01773065526749896]"
1700544213.2281492,"[-0.005037626321802813, -0.017286537568478755]"
1700544213.2369344,"[-0.006485115630533329, -0.017640661716948926]"
1700544213.246793,"[-0.008444253822438609, -0.0190056734698589]"
1700544213.2576888,"[-0.0023274727117215672, -0.02914679679712608]"
1700544213.2692971,"[-0.0024837890770430734, -0.02928810718379373]"
1700544213.276577,"[-0.003395526829042521, -0.02892572108817506]"
1700544213.2882104,"[-0.00585659292572402, -0.020276834242629094]"
1700544213.300704,"[-0.001659239177752026, -0.019584954235827165]"
1700544213.3087332,"[-0.0006162242999770708, -0.020845148394963722]"
1700544213.316964,"[0.0014330526526490836, -0.014555505524168207]"
1700544213.3267648,"[-0.0006482993323362075, -0.008142082730361195]"
1700544213.3349974,"[-0.0007232305017101034, -0.0036089179068848924]"
1700544213.3481884,"[0.004095665829171199, -0.005556133581446663]"
1700544213.3569384,"[0.0005137898464202745, 0.002931753108337358]"
1700544213.3666434,"[0.007903794966428396, 0.0047840986557587005]"
1700544213.3776839,"[0.005177910858299909, 0.0001792857565880599]"
1700544213.3877234,"[0.007569929723358128, -0.005460953554881864]"
1700544213.3976367,"[0.007153304534575777, -0.001985865584050601]"
1700544213.4076242,"[0.0034601191649312464, -0.0018157865827381331]"
1700544213.4177005,"[-0.001015895498237045, 0.004225877757539057]"
1700544213.4283814,"[-0.000599015125674324, 0.010325590382270277]"
1700544213.4369428,"[-0.006872033975789929, 0.010541443394968233]"
1700544213.4467494,"[-0.00574686618553806, 0.004774251276166266]"
1700544213.457699,"[-0.008890392623770388, 0.008623544079404136]"
1700544213.4681265,"[-0.004911695599818106, 0.006881206068481844]"
1700544213.476935,"[-0.004689696343852353, 0.009357435785989457]"
1700544213.4880528,"[-0.009901954123171207, 0.014002528173729267]"
1700544213.5006952,"[-0.011148832393645305, 0.02005215994632994]"
1700544213.5090349,"[-0.01492440005583162, 0.02495058713107698]"
1700544213.5165064,"[-0.011199578508691849, 0.02022864309958969]"
1700544213.5276508,"[-0.009335259330782072, 0.023705758958678314]"
1700544213.5377047,"[-0.010455589766259047, 0.020374107052285796]"
1700544213.548505,"[-0.00634002632280044, 0.014613317244612256]"
1700544213.5570369,"[-0.0031028715142535517, 0.015040612137860955]"
1700544213.5668328,"[-0.002836352605241262, 0.011191910777670178]"
1700544213.5751061,"[-0.0035397252126835115, 0.008935449288034195]"
1700544213.5875564,"[-0.0001442959241918248, 0.007938532343273403]"
1700544213.5969896,"[0.0010288660138347892, 0.005079733347078538]"
1700544213.6066256,"[0.0032424975779486295, 0.0023090373729925877]"
1700544213.6177316,"[0.004188342735960336, -0.0024303746117662088]"
1700544213.6283765,"[0.008135743682427924, -0.003560186460189729]"
1700544213.63697,"[0.006762326600349369, -0.007372330792762138]"
1700544213.646627,"[0.0029938195313292094, -0.006839448746563576]"
1700544213.6577356,"[0.006346505767955388, -0.00983177355235015]"
1700544213.668299,"[0.006088961452302987, -0.01017352612839561]"
1700544213.6770654,"[0.0031066399078627594, -0.01418900503956758]"
1700544213.68814,"[0.006077957059682513, -0.017863321433267527]"
1700544213.6975763,"[0.009115089896723532, -0.017509214035911363]"
1700544213.7089758,"[0.006246613710104021, -0.019957266360418172]"
1700544213.7170267,"[0.0035362610560440407, -0.01973187316897893]"
1700544213.727154,"[0.004707453032732752, -0.018459160676190255]"
1700544213.7379084,"[0.005778002933371612, -0.014810375877087736]"
1700544213.7486622,"[0.0035483297151258845, -0.016811933846938052]"
1700544213.7562335,"[0.00012734697771416405, -0.013955948666721967]"
1700544213.766708,"[-0.005030251984712163, -0.01587786674266093]"
1700544213.7778862,"[-0.0042596764599649286, -0.017711415790371693]"
1700544213.8003385,"[1.7021996716927456e-06, -0.013037465544585514]"
1700544213.8395452,"[-0.01142893727123589, -0.012914393050472334]"
1700544213.8555524,"[-0.014765974693548194, -0.006477140846916525]"
1700544213.859704,"[-0.006700653801324594, -0.007304265531371757]"
1700544213.8666387,"[-0.006142531081280209, 0.00011147381647663016]"
1700544213.869486,"[-0.008626715614474518, 0.007290776497345373]"
1700544213.873596,"[-0.011090515112749754, 0.006020137162996635]"
1700544213.8777266,"[-0.011527640737763202, 0.0020127728683879483]"
1700544213.8842325,"[-0.011139789703650043, 0.004335283831063917]"
1700544213.886994,"[-0.007477405739301818, 0.010048063827371511]"
1700544213.892926,"[-0.009616604611559285, 0.014287215471683408]"
1700544213.9041705,"[-0.006641575413823272, 0.01223822029664482]"
1700544213.910013,"[0.0018780018124695637, 0.014645572508681275]"
1700544213.9179633,"[0.0021172089347537603, 0.011625145460138389]"
1700544213.9266963,"[-0.001852814640446925, 0.015878131608190172]"
1700544213.937779,"[-0.0008776608675793114, 0.020931262449918036]"
1700544213.9482107,"[-0.0013291285305742108, 0.01689796272580256]"
1700544213.9569378,"[0.005337488578679835, 0.01297572745360001]"
1700544213.9666646,"[0.003716172344579174, 0.017064623288819632]"
1700544213.9776998,"[0.0012746855351107244, 0.011559348651321532]"
1700544213.9879463,"[0.010824960819211861, 0.009576962410516079]"
1700544213.997454,"[0.007714981069710843, 0.007520201108494104]"
1700544214.007685,"[0.0007045569782744323, 0.007114012262080625]"
1700544214.017722,"[0.005290642500196659, 0.003193315455231304]"
1700544214.028395,"[-0.0008239714318176633, 2.674302988278204e-05]"
1700544214.0379639,"[-0.00044044673604635786, -0.00766895571468322]"
1700544214.0467305,"[0.004303051375766174, -0.006403526070768702]"
1700544214.0578473,"[0.004946958023531754, -0.010729945742742124]"
1700544214.0682049,"[0.002791612471731976, -0.010938439653809856]"
1700544214.076999,"[0.003357675899167399, -0.011275227896749592]"
1700544214.0880425,"[0.0016668566623787616, -0.01417303997127687]"
1700544214.1009274,"[-0.003093935122749784, -0.016340343399169288]"
1700544214.1082308,"[-0.0003566725521033622, -0.017313105276015463]"
1700544214.1172307,"[-0.005024341401265668, -0.022053535724384385]"
1700544214.1277337,"[-0.007219994025270204, -0.019567371665631272]"
1700544214.1377242,"[-0.00048523436561680335, -0.016549175313790944]"
1700544214.1484408,"[-0.0015144722428377631, -0.018163603702753696]"
1700544214.1580017,"[-0.008820815563500605, -0.012052042614384943]"
1700544214.1675458,"[-0.011313408258708831, -0.007016804244835143]"
1700544214.1775749,"[-0.008668976451318795, -0.011966665869868923]"
1700544214.1874657,"[-0.008474609388218523, -0.007092622166379477]"
1700544214.1969597,"[-0.013951112086864052, -0.0003048202022127825]"
1700544214.2065918,"[-0.018616983818373015, 0.002042949047976375]"
1700544214.2149832,"[-0.013692070723775413, 0.0003832014604818485]"
1700544214.2281878,"[-0.012670496647135134, 0.005430639566390697]"
1700544214.2369812,"[-0.014421939389267738, 0.007739209364669805]"
1700544214.2466311,"[-0.008912561954282644, 0.01118839088554919]"
1700544214.2577522,"[-0.0021767703565093092, 0.01183031249685797]"
1700544214.268393,"[-0.007981811266439216, 0.016812975382803415]"
1700544214.2780051,"[-0.005673241318708016, 0.013248724954225301]"
1700544214.2882195,"[0.0018976340503340633, 0.015004476048999755]"
1700544214.300814,"[0.0007579583155510937, 0.012633042570414001]"
1700544214.3087096,"[-0.00021798765395299535, 0.01604710116908477]"
1700544214.3169794,"[0.003119738809801684, 0.01632943062229484]"
1700544214.3266323,"[0.008184841187673408, 0.010034411405787797]"
1700544214.3350563,"[0.004338340415579258, 0.010719622899735324]"
1700544214.3481822,"[0.00850418362161017, 0.013661242748093631]"
1700544214.356969,"[0.010461245285004127, 0.0125074060030884]"
1700544214.3666434,"[0.01627626791591793, 0.003743800207062415]"
1700544214.377691,"[0.012902909707216107, 0.0029710440512543336]"
1700544214.3877444,"[0.011199528023502438, 0.002956279643845024]"
1700544214.3973694,"[0.015281382346351253, -0.003220846415740927]"
1700544214.407713,"[0.020238447368881404, -0.0005610950165325798]"
1700544214.4177163,"[0.0138960846645666, -0.0026393489253031515]"
1700544214.4283059,"[0.006988047625724221, -0.007157735489387894]"
1700544214.4370358,"[0.01295045813331624, -0.009103725729114193]"
1700544214.4467955,"[0.006912354524971987, -0.00957803032905886]"
1700544214.4577403,"[0.006598324700354069, -0.015102437185181205]"
1700544214.4682443,"[0.0005559322982376729, -0.01561482190247762]"
1700544214.4770248,"[-0.004405309393595398, -0.017663721656174452]"
1700544214.4880219,"[-0.005701518818787866, -0.017695315499662894]"
1700544214.5007062,"[-0.0024121096408031553, -0.019696441427581073]"
1700544214.5090983,"[-0.00971297136029665, -0.012792738898250087]"
1700544214.516451,"[-0.011959020544902253, -0.01347233935566394]"
1700544214.5276344,"[-0.014524840139458187, -0.014644801665869168]"
1700544214.5377681,"[-0.015879137513930115, -0.01215781888506256]"
1700544214.5484347,"[-0.010801104521097374, -0.011549050277359823]"
1700544214.5570095,"[-0.008031504147063762, -0.0040410082405282375]"
1700544214.5667615,"[-0.005203623595732707, -0.004266835048534348]"
1700544214.5749986,"[-0.012079834623832513, -0.007019714168044572]"
1700544214.5878685,"[-0.014141768538644269, -0.0047494185594655096]"
1700544214.5973861,"[-0.016831506691652332, 0.0017231665530146477]"
1700544214.6066446,"[-0.006437839044833545, 0.008166331582122722]"
1700544214.617967,"[0.0026469784297270334, 0.018845469804477696]"
1700544214.6286225,"[-0.004178774226589297, 0.009362007827636154]"
1700544214.6367378,"[-0.010230575298151821, 0.010195137724041688]"
1700544214.6468012,"[-0.00358851244968584, 0.01418564005535719]"
1700544214.6579454,"[0.0006191108893523111, 0.018749449527806605]"
1700544214.6684978,"[0.0033506665276281395, 0.02439491374694413]"
1700544214.6772418,"[0.0026868457485589923, 0.02204057352943133]"
1700544214.68796,"[0.008149802543455268, 0.016451322010291727]"
1700544214.6973765,"[0.012525201690519053, 0.019178690555417478]"
1700544214.7091453,"[0.013815775448981096, 0.019987734986093336]"
1700544214.7173357,"[0.0073949887371662325, 0.015421201458680518]"
