timestamp,data,timestamps
1700544212.9085355,"[0.8978872031279928, 1.5008840126556624]"
1700544212.9180088,"[0.3365022607643072, 0.3267854904159656]"
1700544212.9269774,"[-0.19588836425000436, 0.1049552797583551]"
1700544212.9378898,"[-0.41593550106573945, -0.06713591033812495]"
1700544212.9482493,"[0.6073728614535692, 0.582939827369293]"
1700544212.9569511,"[-0.12376937499819003, 1.057446833500916]"
1700544212.9666138,"[0.1289348949251983, 0.17874774660009166]"
1700544212.9777915,"[0.15958447408849935, -0.009364662871090525]"
1700544212.9877343,"[-0.2958357069323323, 0.26446046839835474]"
1700544212.9971666,"[0.013498544344240637, 0.1691284674465558]"
1700544213.007595,"[0.12734096331909373, 0.2774248269802366]"
1700544213.0176954,"[0.17501369551617174, 0.9241937289458838]"
1700544213.0283885,"[-0.4081883151256732, 0.011259995255999033]"
1700544213.0379415,"[-0.4458564181822849, 0.6946972594289249]"
1700544213.0467,"[0.6597342033034241, -0.18546853620586806]"
1700544213.0580754,"[-0.1322579078119898, -0.040702180105264316]"
1700544213.068305,"[-0.016845342149295978, 0.47487520800906063]"
1700544213.0773394,"[0.3527734212615403, -0.24822918851565826]"
1700544213.088023,"[-0.11822659988031513, -0.4496967736291846]"
1700544213.0975304,"[-0.11544008076242439, -0.535231285604425]"
1700544213.1084497,"[-0.43230862006782045, -0.20622728959105577]"
1700544213.1171386,"[0.07033307420002238, -0.26270445001139775]"
1700544213.1267862,"[-0.14706244264532808, -0.3926414846432565]"
1700544213.1378996,"[-0.15979289901022836, 0.4928478187944045]"
1700544213.148549,"[-0.025226325172115975, -0.6701081901854744]"
1700544213.1582315,"[0.32226969802874555, -0.19291423770576055]"
1700544213.1669707,"[0.09045911996092884, 0.10128235199056042]"
1700544213.1777587,"[-0.009911014951893735, -0.8743394905196369]"
1700544213.1877086,"[0.24609807049078386, -0.6582229036872145]"
1700544213.1971354,"[-0.7544693100352775, 0.2746653989136175]"
1700544213.2065403,"[-0.9845106498810237, -0.41978050838950415]"
1700544213.215026,"[0.4921267311102266, -0.5960638215559806]"
1700544213.2281492,"[0.3805573146473276, 0.033841989743859095]"
1700544213.2369344,"[-0.16476362889615828, -0.04030895387605927]"
1700544213.246793,"[-0.19872360713086054, -0.13845886953512243]"
1700544213.2576888,"[0.5613925487922304, -0.9307429789070032]"
1700544213.2692971,"[-0.013465841490551352, -0.0121731545121419]"
1700544213.276577,"[-0.12524088885053683, 0.049779178961085295]"
1700544213.2882104,"[-0.21155181730490627, 0.7434533076161172]"
1700544213.300704,"[0.3359600323371995, 0.055378708447184455]"
1700544213.3087332,"[0.12990235097873937, -0.15695095769941203]"
1700544213.316964,"[0.24898008572816432, 0.7641699279169548]"
1700544213.3267648,"[-0.2123631155987094, 0.6543700709778127]"
1700544213.3349974,"[-0.009101769575140728, 0.5506362974736736]"
1700544213.3481884,"[0.36531740662245865, -0.14761715785560636]"
1700544213.3569384,"[-0.40935903983531696, 0.9700484221936753]"
1700544213.3666434,"[0.7614584590691923, 0.19086376305536107]"
1700544213.3776839,"[-0.24689974773273465, -0.4170856493023304]"
1700544213.3877234,"[0.23825914397846415, -0.5618009999063276]"
1700544213.3976367,"[-0.04202729011786168, 0.3505513691144435]"
1700544213.4076242,"[-0.3697773308978428, 0.01702902856271967]"
1700544213.4177005,"[-0.4442128151287277, 0.5995924782689819]"
1700544213.4283814,"[0.03903040278044848, 0.5710852711167806]"
1700544213.4369428,"[-0.7327118008052378, 0.02521243015876484]"
1700544213.4467494,"[0.11473538275125389, -0.588090950419614]"
1700544213.457699,"[-0.28709022152993086, 0.35154605673892375]"
1700544213.4681265,"[0.381559009565373, -0.16709107573997195]"
1700544213.476935,"[0.02520320387858123, 0.28112221434730134]"
1700544213.4880528,"[-0.46881526961803455, 0.4178017151798473]"
1700544213.5006952,"[-0.09862683433339475, 0.47851987218244063]"
1700544213.5090349,"[-0.4527253079784645, 0.5873664980329123]"
1700544213.5165064,"[0.4985332157270575, -0.6319889188538916]"
1700544213.5276508,"[0.16728753792404613, 0.31200566836186905]"
1700544213.5377047,"[-0.11143272135556494, -0.33137994540040705]"
1700544213.548505,"[0.3810579296501591, -0.5333886033881757]"
1700544213.5570369,"[0.37942186285056445, 0.05008256755435492]"
1700544213.5668328,"[0.027207178089076425, -0.3928888336907932]"
1700544213.5751061,"[-0.08501652807946333, -0.27273811855065155]"
1700544213.5875564,"[0.2727204643132485, -0.08007224682263446]"
1700544213.5969896,"[0.12436429786465096, -0.3030549478071098]"
1700544213.6066256,"[0.22972693299408495, -0.28753813358305125]"
1700544213.6177316,"[0.08516513094390825, -0.426742832968137]"
1700544213.6283765,"[0.3708251115251028, -0.10613631865011121]"
1700544213.63697,"[-0.15981935304157172, -0.443604822513755]"
1700544213.646627,"[-0.390239588031294, 0.055181446225034854]"
1700544213.6577356,"[0.3018089690087809, -0.2693692164533267]"
1700544213.668299,"[-0.02438087738270502, -0.03235259776819795]"
1700544213.6770654,"[-0.3401986233819746, -0.45805268729212745]"
