timestamp,data,timestamps
1700542816.0198755,"[377.5044160071301, 1148.804899463543, 62.17799586484831]"
1700542816.0646932,"[377.5044319129547, 1148.8048988311825, 62.1784847927874]"
1700542816.1199176,"[377.50445826781714, 1148.8048981522988, 62.178429186635384]"
1700542816.16467,"[377.5044741393779, 1148.8048981215804, 62.178076669954535]"
1700542816.2146847,"[377.5045022142119, 1148.8048968279445, 62.17766273205713]"
1700542816.275277,"[377.50452188350687, 1148.804898478354, 62.178218548969056]"
1700542816.3095515,"[377.50455325891045, 1148.8049005483435, 62.177367262974215]"
1700542816.3647182,"[377.5045808525624, 1148.8049049106555, 62.17744613215987]"
1700542816.4146721,"[377.504641890107, 1148.8049123765602, 62.17738428323608]"
1700542816.4647188,"[377.5046914561994, 1148.8049135065617, 62.17737878486852]"
1700542816.5146315,"[377.5047594223846, 1148.8049217923876, 62.177023434145426]"
1700542816.5597248,"[377.50480544870857, 1148.8049248413292, 62.176353642120446]"
1700542816.6147501,"[377.5048742270685, 1148.8049319351023, 62.17638812367733]"
1700542816.6699622,"[377.5049356010394, 1148.8049382312522, 62.17670138881341]"
1700542816.714688,"[377.505037704235, 1148.8049425980078, 62.17704191643157]"
1700542816.7647884,"[377.5051026023933, 1148.804950679508, 62.177043939510725]"
1700542816.819863,"[377.5051374591935, 1148.8049544853602, 62.177340897249415]"
1700542816.86474,"[377.50516562563234, 1148.804970289612, 62.17659289221918]"
1700542816.9146903,"[377.50516441459183, 1148.8049904527911, 62.17730784764758]"
1700542816.9700556,"[377.50517406574795, 1148.804998821986, 62.17780948679106]"
1700542817.0147185,"[377.50518829535247, 1148.8050195604778, 62.177077905629986]"
1700542817.070053,"[377.5051978719745, 1148.8050398566252, 62.17678822067077]"
1700542817.1199749,"[377.50521595334794, 1148.8050545586052, 62.17658713366217]"
1700542817.1649349,"[377.50526169478303, 1148.8050578660896, 62.17645002214234]"
1700542817.214848,"[377.5053111684729, 1148.8050512225627, 62.17656806831364]"
1700542817.272261,"[377.50534527364823, 1148.805053936785, 62.176387624072014]"
1700542817.3095796,"[377.5054092876293, 1148.8050851846692, 62.176305957636544]"
1700542817.3647285,"[377.50545872595353, 1148.8051188569432, 62.17620689864936]"
1700542817.4095504,"[377.50552497680866, 1148.8051715240042, 62.17630394596111]"
1700542817.4702048,"[377.5055580307386, 1148.8051972198564, 62.17629675865813]"
1700542817.5147629,"[377.5056285811946, 1148.805219213019, 62.176352570947735]"
1700542817.570077,"[377.5056964301468, 1148.8052331690787, 62.17666878836893]"
1700542817.6147175,"[377.5058304651291, 1148.8052674210142, 62.17637050844779]"
1700542817.6649785,"[377.50592255419707, 1148.80530781343, 62.17669599827012]"
1700542817.719782,"[377.50605414863867, 1148.8053887962742, 62.17686608726474]"
1700542817.7596784,"[377.50613897365236, 1148.8054452066197, 62.17668791630115]"
1700542817.809588,"[377.5061742471711, 1148.8054697979167, 62.176853561753944]"
1700542817.864699,"[377.50613018404556, 1148.8054440312164, 62.17719819746483]"
1700542817.9095984,"[377.5060833713719, 1148.8054194000053, 62.176795411938336]"
1700542817.964774,"[377.5060784730627, 1148.8054399728485, 62.17667975950925]"
1700542818.0147882,"[377.5061057254958, 1148.80551073216, 62.176057499644344]"
1700542818.0723479,"[377.50612765563073, 1148.805543924562, 62.176748337926654]"
1700542818.1146536,"[377.50610527083114, 1148.8055437133103, 62.176098531758925]"
1700542818.1647131,"[377.50608131160584, 1148.8055308373891, 62.17593806173574]"
1700542818.2198834,"[377.50601329021146, 1148.8055011823615, 62.17493373091358]"
1700542818.275452,"[377.5060030708391, 1148.8055125152307, 62.17522361054431]"
1700542818.3198302,"[377.50603561320656, 1148.8055886856037, 62.17591048009602]"
1700542818.3701997,"[377.5060619352569, 1148.8056513857146, 62.17605117247522]"
1700542818.4146795,"[377.50607087509536, 1148.805713455531, 62.175177212101744]"
1700542818.470317,"[377.5060475183061, 1148.8057199519867, 62.17469075834687]"
1700542818.5146947,"[377.5059975269852, 1148.8056900217214, 62.17515543123418]"
1700542818.564739,"[377.50595539181063, 1148.8056733370959, 62.17476616284205]"
1700542818.60964,"[377.5059675303716, 1148.805703645684, 62.17503242852427]"
1700542818.6648335,"[377.5060087091193, 1148.805756603412, 62.17509528351307]"
1700542818.719739,"[377.5060784755612, 1148.805837509955, 62.17548118828752]"
1700542818.7701998,"[377.50613230504723, 1148.8058703356187, 62.17583849940152]"
1700542818.8250322,"[377.50613376822696, 1148.8058714946565, 62.17568595181439]"
1700542818.87795,"[377.5060139348826, 1148.8058131190262, 62.17615029764737]"
1700542818.9095738,"[377.5058003198692, 1148.8057271377027, 62.17690416911752]"
1700542818.9700735,"[377.5057230158707, 1148.8057198888878, 62.17689237101489]"
1700542819.0199425,"[377.50565220325467, 1148.805744000132, 62.17729430223277]"
1700542819.059609,"[377.50561587756806, 1148.805761547534, 62.17796495070594]"
1700542819.1199071,"[377.50557417790753, 1148.8057589228888, 62.17754478362686]"
1700542819.1756136,"[377.5055123025028, 1148.8057174595745, 62.17758432163663]"
1700542819.2303524,"[377.5054268622551, 1148.8056334872879, 62.17750933217235]"
1700542819.2596815,"[377.5053550170353, 1148.8055786270488, 62.177412398127274]"
1700542819.3146634,"[377.5052436860711, 1148.8055360471349, 62.17717293423266]"
1700542819.372643,"[377.5051829052708, 1148.805539977461, 62.17696649485714]"
1700542819.4096732,"[377.50510778835667, 1148.8055563872658, 62.17717666044726]"
1700542819.4648283,"[377.5050476673644, 1148.8055492383278, 62.177232914640925]"
1700542819.5095906,"[377.5049593588808, 1148.8054919877443, 62.17753460608581]"
1700542819.5754857,"[377.504875458455, 1148.8054216052042, 62.17734011023157]"
1700542819.6096213,"[377.5047993389927, 1148.8053250294606, 62.177271139725846]"
1700542819.6701205,"[377.5047563920964, 1148.805280414129, 62.17756493974113]"
1700542819.71464,"[377.50469225133463, 1148.8052540897577, 62.17775087623373]"
1700542819.7646153,"[377.50467151618096, 1148.8052561647387, 62.1780268871305]"
1700542819.8199441,"[377.50463877985186, 1148.8052504899308, 62.17787854504404]"
1700542819.8596566,"[377.50459850275547, 1148.805224361533, 62.17687064896868]"
1700542819.9097252,"[377.504530672559, 1148.8051504314958, 62.17641018383624]"
1700542819.9726617,"[377.5044956352164, 1148.805103536536, 62.17652280280643]"
1700542820.0147038,"[377.5044542446093, 1148.8050503876977, 62.17636395149195]"
1700542820.0727813,"[377.50443550331926, 1148.8050370691737, 62.176424747582146]"
1700542820.1148458,"[377.5044230927249, 1148.8050309023854, 62.176494191030045]"
1700542820.1701126,"[377.50440993269, 1148.805023166694, 62.177076519649304]"
1700542820.2146997,"[377.5043830603251, 1148.8049964259333, 62.177421070550565]"
1700542820.2646718,"[377.5043500289077, 1148.8049669920845, 62.17759459508198]"
1700542820.314862,"[377.5042953546743, 1148.8048995512668, 62.17706212618499]"
1700542820.3646634,"[377.50427047609605, 1148.8048544275741, 62.17708260783763]"
1700542820.4302137,"[377.5042507973958, 1148.8048239003417, 62.17701281019518]"
1700542820.4646695,"[377.50424848264436, 1148.8048235864223, 62.17648721149065]"
1700542820.514629,"[377.5042345190054, 1148.8048164291258, 62.17568741417392]"
1700542820.5647721,"[377.5042171579821, 1148.8048004431132, 62.17573530411302]"
1700542820.6146593,"[377.5042013196028, 1148.8047569583164, 62.1759312569402]"
1700542820.6649072,"[377.50418520875604, 1148.8047108146318, 62.17633873364363]"
1700542820.7146094,"[377.5041738309603, 1148.8046305723126, 62.17613215043431]"
1700542820.7597291,"[377.50418920150486, 1148.8045833447056, 62.176277868626286]"
1700542820.8199055,"[377.5041934375439, 1148.8045595411309, 62.17598822026136]"
1700542820.8728437,"[377.50418132288536, 1148.8045606739379, 62.17613834087038]"
1700542820.9146693,"[377.5040958721887, 1148.8046160232952, 62.176071706126905]"
1700542820.972492,"[377.5040449372068, 1148.804638982019, 62.176397822751746]"
1700542821.0197976,"[377.50396944298734, 1148.804634680371, 62.17650745205173]"
1700542821.064697,"[377.5039211651225, 1148.8046099937364, 62.17703595357058]"
1700542821.1096067,"[377.50385142942326, 1148.804582539852, 62.178079354230704]"
1700542821.1596751,"[377.5038013418761, 1148.804588241088, 62.17827876668136]"
1700542821.2147992,"[377.50375243626536, 1148.8046005130495, 62.17826346428991]"
1700542821.2648938,"[377.503725479879, 1148.8045916371766, 62.17818961755117]"
1700542821.3146744,"[377.5036717971399, 1148.8045533256377, 62.17878880520566]"
1700542821.3724515,"[377.50362440454967, 1148.8045159921876, 62.1790669961733]"
1700542821.4147706,"[377.50355642421346, 1148.8044643841688, 62.1792309620894]"
1700542821.4649558,"[377.5035219572702, 1148.804430910684, 62.18034641498983]"
1700542821.5147378,"[377.50348773867415, 1148.8043991337922, 62.18139611837462]"
1700542821.564698,"[377.5034680175423, 1148.8043865098239, 62.181239012658054]"
1700542821.6146517,"[377.50342776852807, 1148.804359548143, 62.18065860452626]"
1700542821.6596658,"[377.50340112823756, 1148.804331241416, 62.18076226123419]"
1700542821.7146692,"[377.50335810407176, 1148.80426244753, 62.18034389580262]"
1700542821.764987,"[377.5033249474509, 1148.8041983065332, 62.180923382248196]"
1700542821.814704,"[377.50330716462094, 1148.804172092462, 62.1809751700931]"
1700542821.864725,"[377.5033096121609, 1148.8041660352485, 62.18004223238173]"
1700542821.9199295,"[377.5033088285161, 1148.8041711370806, 62.179726455436324]"
1700542821.9649315,"[377.50331378351257, 1148.8041858563643, 62.17999516597722]"
1700542822.0250726,"[377.5033390324478, 1148.8042202465563, 62.18077211631348]"
1700542822.0702686,"[377.50336899341954, 1148.8042492961156, 62.17990943118735]"
1700542822.1147904,"[377.50338694817276, 1148.8042695599615, 62.17978755109712]"
1700542822.1649306,"[377.5033681641119, 1148.8042673744249, 62.17951391342358]"
1700542822.2147665,"[377.5033093556733, 1148.8042424255673, 62.180501350565514]"
1700542822.2649777,"[377.5032755122518, 1148.8042436880612, 62.18017747435878]"
1700542822.314646,"[377.50325672191394, 1148.8042791624162, 62.18017819897324]"
1700542822.364753,"[377.50325793352965, 1148.8043029108562, 62.17993465162862]"
1700542822.4147239,"[377.5032705638306, 1148.8043378568716, 62.180221380214306]"
1700542822.4701784,"[377.5032786642197, 1148.8043476455596, 62.180037678346196]"
1700542822.5147235,"[377.50326376799484, 1148.804338435943, 62.180349560164736]"
1700542822.5805998,"[377.5032396016407, 1148.8043254739375, 62.18032863937273]"
1700542822.6248667,"[377.50320944368514, 1148.804319360201, 62.179794991680055]"
1700542822.6649458,"[377.50320066488143, 1148.8043354203758, 62.17984601107735]"
1700542822.7097647,"[377.5031828584752, 1148.8043730946642, 62.17999752589181]"
1700542822.7647457,"[377.50316126446336, 1148.8044048219137, 62.1791548121555]"
1700542822.8199427,"[377.5031458231987, 1148.8044230290218, 62.17965649713344]"
1700542822.8700678,"[377.5031430408866, 1148.8044283505465, 62.17926898354872]"
1700542822.919978,"[377.5031664111842, 1148.804411874104, 62.17931584356069]"
1700542822.9648225,"[377.5031818273864, 1148.8044088144334, 62.17928987829287]"
1700542823.0198522,"[377.50323068775634, 1148.804440362081, 62.17834774965553]"
1700542823.0596778,"[377.50327846678954, 1148.804471887929, 62.178259139173605]"
1700542823.114867,"[377.5033636199078, 1148.8044995120495, 62.17813017254511]"
1700542823.1649716,"[377.50342901456094, 1148.804508199859, 62.17869952482465]"
1700542823.2096431,"[377.50349499801507, 1148.8045272830793, 62.17913317906587]"
1700542823.2596307,"[377.50352656023256, 1148.8045529889437, 62.17840503500905]"
1700542823.3147562,"[377.50358520246607, 1148.8046031928534, 62.17775923712462]"
1700542823.3596537,"[377.5036418625179, 1148.8046410977809, 62.17778074717439]"
1700542823.4147873,"[377.50375607960996, 1148.804722222479, 62.178179203318834]"
1700542823.4648776,"[377.5038257478736, 1148.8047875698526, 62.17804730168706]"
1700542823.5146613,"[377.503911401557, 1148.8048854772783, 62.17803527199436]"
1700542823.5648723,"[377.50395287778883, 1148.8049446308837, 62.17804396846432]"
1700542823.6199858,"[377.504016521537, 1148.8050340955783, 62.17795959963553]"
1700542823.6649096,"[377.5040683511964, 1148.805098855104, 62.1780512510065]"
1700542823.709676,"[377.50415158817265, 1148.8052137522257, 62.17786777623819]"
1700542823.7646852,"[377.5042155682147, 1148.8053086530729, 62.17786521808553]"
1700542823.8097537,"[377.5042430742051, 1148.8053578378117, 62.17802863544979]"
1700542823.8649688,"[377.50426169897065, 1148.8053996099516, 62.17786387480474]"
1700542823.9199595,"[377.5042159588223, 1148.805357029993, 62.17771442621379]"
1700542823.9646807,"[377.50418196950005, 1148.805334545199, 62.17807218885749]"
1700542824.0148659,"[377.50415443259766, 1148.8053352290115, 62.1773929646008]"
1700542824.075263,"[377.50415265267696, 1148.8053519182033, 62.17623095900859]"
1700542824.1198258,"[377.5041809266517, 1148.8053788626105, 62.1764015194932]"
1700542824.1727917,"[377.50420044246226, 1148.8053874293535, 62.176945338008764]"
1700542824.2147303,"[377.5042060938557, 1148.8054300183803, 62.177160132775064]"
1700542824.2597363,"[377.504183657394, 1148.805467758737, 62.17658778675245]"
1700542824.314856,"[377.5041406518233, 1148.8055206199072, 62.176525847579086]"
1700542824.3647377,"[377.5041224780795, 1148.805555691616, 62.176463013701834]"
1700542824.4147167,"[377.50411547312746, 1148.805587804321, 62.1765562591638]"
1700542824.464981,"[377.50411342459637, 1148.8056094084486, 62.17690950163794]"
1700542824.5199454,"[377.5041111811562, 1148.8056351096418, 62.17632286113833]"
1700542824.5648232,"[377.50411770345846, 1148.805647222372, 62.175973907550514]"
1700542824.6198618,"[377.50413412110515, 1148.8056632446242, 62.176582136345395]"
1700542824.664683,"[377.5041407580085, 1148.8056693596961, 62.1766667519139]"
1700542824.7146506,"[377.50412261703616, 1148.8056801174544, 62.1770735395908]"
1700542824.7596362,"[377.50410175980966, 1148.8056852298193, 62.17627219004462]"
1700542824.809804,"[377.50409430397326, 1148.8056968959133, 62.17617651497551]"
1700542824.8651721,"[377.50408674801736, 1148.8056790753594, 62.17651892419401]"
1700542824.915069,"[377.50409885323234, 1148.805601236959, 62.17725665390715]"
1700542824.9702284,"[377.50409866309957, 1148.8055595447117, 62.1774077025161]"
1700542825.0155578,"[377.5040771762569, 1148.8054610066538, 62.17612156955168]"
1700542825.0601387,"[377.50406959129367, 1148.8053948368092, 62.17625815699551]"
1700542825.1151254,"[377.5040638217148, 1148.80531401094, 62.17713720264643]"
1700542825.1653233,"[377.5040572539524, 1148.805262358945, 62.17716130122432]"
1700542825.215193,"[377.50404383157405, 1148.8052124379842, 62.177198589077214]"
1700542825.2601984,"[377.50402900049596, 1148.8051676586404, 62.176180512229934]"
1700542825.3098407,"[377.5040144742377, 1148.805069332705, 62.17628949305168]"
1700542825.3600557,"[377.50401581195644, 1148.8049977009382, 62.17631288326341]"
1700542825.4102013,"[377.504019113653, 1148.8048728669057, 62.17655667021652]"
1700542825.4726825,"[377.50402138793385, 1148.8048033997184, 62.176790412729986]"
1700542825.5099614,"[377.50402414413645, 1148.8047145471644, 62.17663472125352]"
1700542825.5702453,"[377.5040222906445, 1148.804665167689, 62.17635126243562]"
1700542825.6150575,"[377.5040201752234, 1148.8045544898166, 62.176287054402614]"
1700542825.6598504,"[377.504027735663, 1148.8044746461321, 62.176255229833465]"
1700542825.7098079,"[377.50404308921435, 1148.8043515948245, 62.17605541967666]"
1700542825.759806,"[377.5040540797948, 1148.8042538312393, 62.17543033438409]"
1700542825.8099666,"[377.50405371604984, 1148.804210312917, 62.17558654692975]"
1700542825.8651028,"[377.50406182324446, 1148.804166807323, 62.17578854860195]"
1700542825.9098313,"[377.50407218471537, 1148.8042042318232, 62.17601979229573]"
1700542825.9602683,"[377.5040698445877, 1148.804220847614, 62.17515073411056]"
1700542826.011104,"[377.5040694758413, 1148.8042504566683, 62.17422001499117]"
1700542826.0597823,"[377.50406837369974, 1148.8042527447953, 62.17481235911302]"
1700542826.1098936,"[377.5040640760146, 1148.804234454375, 62.17507375540684]"
1700542826.1598349,"[377.5040604913652, 1148.804221138578, 62.17482285040305]"
1700542826.2100127,"[377.50404480570535, 1148.8041877346, 62.17405279924221]"
1700542826.2652404,"[377.5040263836593, 1148.8041628779038, 62.174030457835535]"
1700542826.3098235,"[377.5039800115186, 1148.8041382305819, 62.17404687731917]"
1700542826.3597534,"[377.50393895024604, 1148.804138005226, 62.17350537892725]"
1700542826.4098287,"[377.5038564210307, 1148.8041452158584, 62.1743251352623]"
1700542826.4653819,"[377.5037960995421, 1148.804126499345, 62.17344024591397]"
1700542826.5098658,"[377.5037105208313, 1148.8040669151105, 62.173357201027144]"
1700542826.5597968,"[377.5036687865013, 1148.8040263411112, 62.174104079873324]"
1700542826.609929,"[377.50364294217195, 1148.8039761122327, 62.17288634009105]"
1700542826.6728091,"[377.5036236802756, 1148.8039074878504, 62.1739091988357]"
1700542826.7097442,"[377.5035959002455, 1148.8038302541145, 62.17415545269854]"
1700542826.759881,"[377.50355721121696, 1148.8037938261975, 62.174177570788785]"
1700542826.8098125,"[377.50352793833366, 1148.8037735885403, 62.174047600680815]"
1700542826.8598814,"[377.5035026760864, 1148.8037913450694, 62.173888863718226]"
1700542826.9101627,"[377.50354134934906, 1148.803815549074, 62.172969960597634]"
1700542826.9654684,"[377.503588048441, 1148.8038216791626, 62.17256293522475]"
1700542827.0099087,"[377.5037295224173, 1148.8038606133846, 62.17203258638335]"
1700542827.070458,"[377.50383616078875, 1148.8038791546887, 62.17143727629823]"
1700542827.1153028,"[377.503970969437, 1148.8038797023146, 62.17185427744316]"
1700542827.1598532,"[377.5040172017152, 1148.8038612774897, 62.171407515321164]"
1700542827.2099755,"[377.50402362406487, 1148.8038350830002, 62.17122708537132]"
1700542827.2599134,"[377.50406271450356, 1148.8038320405904, 62.16974662564212]"
1700542827.3100548,"[377.5041732405918, 1148.803854783245, 62.169048069655815]"
1700542827.3597834,"[377.5043029211912, 1148.8038681002317, 62.16943428731436]"
1700542827.4101486,"[377.50452449277265, 1148.8038560893, 62.170447113991045]"
1700542827.4757907,"[377.50465088673064, 1148.8038189188678, 62.170667749963656]"
1700542827.5153313,"[377.50479187739006, 1148.8037480019382, 62.16942732294831]"
1700542827.5599306,"[377.5048578866669, 1148.803707210797, 62.1692396454588]"
1700542827.6149728,"[377.50494443966465, 1148.8036881028033, 62.16967969642555]"
1700542827.659759,"[377.5050072709961, 1148.8037126643553, 62.17049470919295]"
1700542827.7097626,"[377.50511942503203, 1148.8037826643929, 62.170486295973305]"
