timestamp,data,timestamps
1700545036.9822288,"[0.0025178800757303913, -0.024639569250113912]"
1700545036.9904432,"[-0.0016542428471072843, -0.01793476986476012]"
1700545037.0033128,"[0.005938787090416721, -0.02076966484397723]"
1700545037.0128157,"[0.005374453241241533, -0.016820022829766728]"
1700545037.0220835,"[0.0029565137120861054, -0.012034668959064444]"
1700545037.0305998,"[7.403951011034088e-05, -0.017614172313975218]"
1700545037.0448337,"[-0.00010364607096438526, -0.012169666785558642]"
1700545037.0516267,"[0.0035452729996173623, -0.001374738047782332]"
1700545037.0622418,"[-0.002171773674986797, 0.0025481015714903634]"
1700545037.0698183,"[-0.0026782636212120976, 0.007744863241784577]"
1700545037.0847604,"[0.0012430620434303367, 0.007955396309073456]"
1700545037.0919993,"[-6.166481581072184e-05, 0.00992490455282658]"
1700545037.1035585,"[0.001310229358059636, 0.011566477212971464]"
1700545037.113088,"[-0.003115710759981184, 0.022327385654208096]"
1700545037.1244805,"[-0.008371107684498447, 0.025543798221600123]"
1700545037.1325836,"[-0.0028188136171200914, 0.017140357767800853]"
1700545037.1420882,"[-0.002096157963303312, 0.020493132994825115]"
1700545037.1505966,"[-0.0018145414363520795, 0.02233600219964107]"
1700545037.164851,"[-0.0005597971261272696, 0.01845891586223109]"
1700545037.1716068,"[0.003955526353879163, 0.020414823907860084]"
1700545037.1821988,"[0.004052991915181272, 0.018152377769659587]"
1700545037.1931248,"[0.008005518016596928, 0.015617721117355765]"
1700545037.2032602,"[0.007667977078615005, 0.015164890169060582]"
1700545037.2131574,"[0.012910186632379368, 0.010646298665031714]"
1700545037.2223313,"[0.007960863266405747, 0.006324417472804626]"
1700545037.2332878,"[0.005497165581948886, 0.0024555072472618776]"
1700545037.2438188,"[0.005902482656911419, 0.000307922986859357]"
1700545037.2526426,"[0.00517195200052804, -0.005163203522983573]"
1700545037.2621095,"[-3.1770972848158235e-05, -0.008849148068907731]"
1700545037.2705352,"[-0.0010982422373132818, -0.004723738751251803]"
1700545037.284949,"[-0.003512040807190006, -0.008409795713683348]"
1700545037.2915802,"[-0.00995254298042961, -0.014972286170533247]"
1700545037.303927,"[-0.013804275493719629, -0.017410599574941673]"
1700545037.3163183,"[-0.01353413106483236, -0.017600971820072673]"
1700545037.3254511,"[-0.014723026578099775, -0.013404870080683763]"
1700545037.3321097,"[-0.02227823311502517, -0.014414635024634543]"
1700545037.3423553,"[-0.02034953047024105, -0.01375658869553162]"
1700545037.3533685,"[-0.014771412678688214, -0.009452256819837617]"
1700545037.3638785,"[-0.017275291584111622, -0.005397387332858893]"
1700545037.3727314,"[-0.015411071105106732, -0.003160333307192959]"
1700545037.3821313,"[-0.009052525120467456, 0.0013464446628674751]"
1700545037.3906202,"[-0.00742738506406705, -0.00422070938630761]"
1700545037.4033508,"[0.0027049383412517747, -0.006147234785933235]"
1700545037.4129493,"[0.004915300070367131, 0.011582070793393538]"
1700545037.4223707,"[0.010697713638541224, 0.011696364641679618]"
1700545037.4332423,"[0.01537494433943562, 0.011719412479138927]"
1700545037.4448268,"[0.021853768677098078, 0.014519317221436876]"
1700545037.4521425,"[0.026205711441012844, 0.011371519735571448]"
1700545037.4624383,"[0.02847832411572222, 0.01502573703637815]"
1700545037.473292,"[0.02809717844891113, 0.016110482499869485]"
1700545037.4840307,"[0.0222862903107575, 0.010583834420522352]"
1700545037.4913013,"[0.026458650105882785, 0.006168758579874414]"
1700545037.5037463,"[0.026261618583638537, 0.002909275446504538]"
1700545037.5131316,"[0.015858694884670118, 0.004508163511468889]"
1700545037.5237873,"[0.00583088038106606, 0.002748833599738193]"
1700545037.532578,"[0.00519013248801298, -0.0015498016692390881]"
1700545037.5421655,"[-0.00016245987577699004, -0.006782058977795683]"
1700545037.5532238,"[-0.00598382497593614, -0.0102781450905123]"
1700545037.5648208,"[-0.013532735786826509, -0.005884688724920271]"
1700545037.5719912,"[-0.02009013601875468, -0.0032571766163522592]"
1700545037.582436,"[-0.023653098016900253, -0.005533849156073997]"
1700545037.5933177,"[-0.029478990644452727, -0.0037327588837858493]"
1700545037.6034167,"[-0.032308440574233564, 0.0024800042225451304]"
1700545037.6129348,"[-0.024230422981525074, 0.002140895827867395]"
1700545037.622229,"[-0.025598427133498622, 0.006433461744526119]"
1700545037.6305985,"[-0.023605333568313437, 0.0038122956056165533]"
1700545037.643797,"[-0.01233713135192349, 0.006048133513966591]"
1700545037.6526754,"[-0.01305979938269673, 0.014421851169821667]"
