timestamp,data,timestamps
1700541338.093048,"[378.58305462628795, 1150.5399828516008, 61.278716341133546]"
1700541338.1480534,"[378.5830704573282, 1150.5399433665762, 61.27851993346002]"
1700541338.1926386,"[378.5830827043063, 1150.5399150378842, 61.278407677009795]"
1700541338.2425334,"[378.5830915632688, 1150.5398759903478, 61.27811278640017]"
1700541338.2976825,"[378.5830884012455, 1150.5398493830417, 61.278451998524254]"
1700541338.3425736,"[378.5830610955611, 1150.539821656349, 61.27820213928072]"
1700541338.3978982,"[378.5830344639948, 1150.5398023034445, 61.27863011852055]"
1700541338.4531279,"[378.5829777630391, 1150.5397656391249, 61.277987350699505]"
1700541338.4978251,"[378.58292408209115, 1150.5397427097228, 61.27814220156448]"
1700541338.5425315,"[378.5828314985943, 1150.5397133323863, 61.27859903974969]"
1700541338.5925875,"[378.582769218119, 1150.539692029677, 61.277757760766285]"
1700541338.6478403,"[378.5826891743476, 1150.5396576580838, 61.278193391533065]"
1700541338.6928718,"[378.582629525366, 1150.5396432305563, 61.27807423302511]"
1700541338.7425833,"[378.5825656644131, 1150.5396311339016, 61.278561738330396]"
1700541338.7925282,"[378.58252219621096, 1150.5396256730542, 61.278705451891014]"
1700541338.8425195,"[378.5825675207587, 1150.5396151804712, 61.27904601041189]"
1700541338.9043932,"[378.5826132242272, 1150.5396103210833, 61.27921558467122]"
1700541338.9425952,"[378.5826377818716, 1150.5396039941695, 61.279030364676345]"
1700541338.9925907,"[378.58265808093483, 1150.5396010003783, 61.27919056260118]"
1700541339.0426347,"[378.5826946066579, 1150.5395981647466, 61.279542536620404]"
1700541339.097894,"[378.5827022760445, 1150.5395924527375, 61.279511080173414]"
1700541339.142648,"[378.5827022764746, 1150.539580498621, 61.27959340809856]"
1700541339.1925805,"[378.5827124642789, 1150.5395724851442, 61.279595701824235]"
1700541339.2579985,"[378.5827397904454, 1150.539560142211, 61.279494459816746]"
1700541339.3044252,"[378.58274962762755, 1150.5395487876754, 61.27954681400473]"
1700541339.342701,"[378.5827416763416, 1150.539536550961, 61.27965398159493]"
1700541339.3926272,"[378.58273294820265, 1150.5395289846338, 61.27864665325441]"
1700541339.463213,"[378.5827224610216, 1150.539524266819, 61.279176585008514]"
1700541339.4926548,"[378.58271279134885, 1150.5395227948463, 61.279180146808045]"
1700541339.5480697,"[378.582677306754, 1150.539533153291, 61.27938817162493]"
1700541339.5927856,"[378.58265341674576, 1150.5395466846335, 61.27979672077428]"
1700541339.6425617,"[378.58261747519583, 1150.5395716132612, 61.279757174680114]"
1700541339.6976922,"[378.58258813098166, 1150.5395844444763, 61.279212260250944]"
1700541339.742973,"[378.5825549708095, 1150.5395964425443, 61.279338890618874]"
1700541339.792488,"[378.58252815994456, 1150.5396015222982, 61.27905690124649]"
1700541339.853099,"[378.58257908959797, 1150.5396137548255, 61.27934962016594]"
1700541339.897864,"[378.582640787533, 1150.539641530882, 61.279513645995976]"
1700541339.9478762,"[378.58268942630593, 1150.539674599214, 61.279531095665064]"
1700541339.9926968,"[378.5827274630864, 1150.5396961057484, 61.27896517653254]"
1700541340.0426223,"[378.5827888540796, 1150.5397205373754, 61.278445376231744]"
1700541340.092588,"[378.5828268487647, 1150.539732854446, 61.27819775020056]"
1700541340.1478407,"[378.58286573348556, 1150.5397384628768, 61.27816033777559]"
1700541340.1926026,"[378.58289137720885, 1150.5397392509362, 61.2781142739137]"
1700541340.2426836,"[378.5829353304307, 1150.5397399131205, 61.27796885104762]"
1700541340.2979424,"[378.5829565212826, 1150.5397442269468, 61.277386546045605]"
1700541340.3426306,"[378.58297792813835, 1150.5397645247608, 61.27735179269486]"
1700541340.3929453,"[378.5830036248349, 1150.539785020187, 61.277431144719785]"
1700541340.4425673,"[378.5830558532408, 1150.5398110594979, 61.27704127760148]"
1700541340.4978876,"[378.5830949695701, 1150.539831817573, 61.27699055136735]"
1700541340.5426676,"[378.58315202624397, 1150.5398532144882, 61.275753812115994]"
1700541340.5981708,"[378.58319449373965, 1150.539855263583, 61.27560364152836]"
1700541340.647835,"[378.5833125086222, 1150.5398284597716, 61.27711012535616]"
1700541340.697799,"[378.58343732006904, 1150.5397884053575, 61.27712061633821]"
1700541340.7427843,"[378.5835404108059, 1150.539770054007, 61.27185019030999]"
1700541340.7932348,"[378.58354700932773, 1150.5397787184509, 61.266639736230815]"
1700541340.8432512,"[378.58326692419894, 1150.5399598269012, 61.23430103394786]"
1700541340.9047165,"[378.5833299917587, 1150.5399532846334, 61.239556106450934]"
1700541340.9429238,"[378.58353101506503, 1150.5398923685275, 61.25896776866627]"
1700541340.99255,"[378.5834618291063, 1150.539949025605, 61.26330157785029]"
1700541341.042636,"[378.5832758660888, 1150.5407254974011, 61.248100537628645]"
1700541341.092811,"[378.58389809601493, 1150.5425100850234, 61.2387867311468]"
1700541341.1480484,"[378.58690942732494, 1150.54814692416, 61.23251726271762]"
1700541341.2035038,"[378.59048459776244, 1150.5543458186862, 61.23341172313482]"
1700541341.2428908,"[378.59806776878366, 1150.5678245590452, 61.223394361851675]"
1700541341.3136375,"[378.60449257458146, 1150.5797073243473, 61.20416244347295]"
1700541341.3426065,"[378.6162619269742, 1150.60181380812, 61.16040922574642]"
1700541341.3980343,"[378.62569447122286, 1150.6192936853663, 61.12730309532916]"
1700541341.4427507,"[378.64241775035316, 1150.6495651989694, 61.07891418035898]"
1700541341.492503,"[378.6553090454734, 1150.6725523305925, 61.04517972697353]"
1700541341.5682733,"[378.67713005837874, 1150.7115155416357, 60.98232563841297]"
1700541341.5979893,"[378.6933050766015, 1150.740616807676, 60.929592717863926]"
