timestamp,data,timestamps
1700198871.7324166,"[0.002211417282850604, -0.0019392454425164506]"
1700198871.7515764,"[0.002275051194787352, -0.0018123806203626574]"
1700198871.7711287,"[0.002519702461280191, -0.0018635030304225285]"
1700198871.790967,"[0.002577936717227672, -0.0015030886752781386]"
1700198871.8109481,"[0.0026217251050657093, -0.001188418623291967]"
1700198871.832047,"[0.0025794894612042128, -0.0009481209883315712]"
1700198871.8510897,"[0.0024582065353710597, -0.0006035087990163199]"
1700198871.8711357,"[0.00240447033135217, -0.00046027545120779325]"
1700198871.8915756,"[0.0021149337555715123, -0.00024375439813726076]"
1700198871.9372983,"[0.0020101330081616965, -0.00023732705399368123]"
1700198871.9373097,"[0.0018257878500067312, -0.00029150489833751364]"
1700198871.9813097,"[0.0017239594419590258, -0.0005752675279716912]"
1700198871.9813194,"[0.0017321252706968533, -0.0008208957463470388]"
1700198872.0252979,"[0.0015912739973845747, -0.0010885122274401223]"
1700198872.0253062,"[0.0015924989818889008, -0.0013109945000286097]"
1700198872.0693262,"[0.0014654337931915044, -0.001296197247730764]"
1700198872.069332,"[0.0013731726355645474, -0.0013561675826911528]"
1700198872.1173177,"[0.001473092383644752, -0.0015844224515175025]"
1700198872.1173277,"[0.001496738380268374, -0.0017026704649146691]"
1700198872.1173363,"[0.0015626681524419722, -0.0017612434280426135]"
1700198872.165343,"[0.001497927917570765, -0.0018053618208846032]"
1700198872.165355,"[0.0015526947476931581, -0.0019323576035029338]"
1700198872.1708474,"[0.001627029342073451, -0.0022165993625322877]"
1700198872.1909919,"[0.0016323485882714982, -0.002067278617287754]"
1700198872.2333422,"[0.0016831238307490272, -0.002087798147976534]"
1700198872.2333493,"[0.0014366218530575685, -0.0018176536070316077]"
1700198872.2773063,"[0.0015251141588981173, -0.0017532323929595039]"
1700198872.2774055,"[0.00128329316128031, -0.0014728221630725792]"
1700198872.3252964,"[0.0011612296295703461, -0.0011868485584272787]"
1700198872.3253038,"[0.0009507934775401875, -0.0010889509644232689]"
1700198872.369297,"[0.000741855974571602, -0.0006498951751107536]"
1700198872.369305,"[0.0007055597070263904, -0.0007162454698306723]"
1700198872.417338,"[0.0005113734585408695, -0.0004220070486183103]"
1700198872.4173458,"[0.000570273660332324, -0.0005731046997618248]"
1700198872.4173512,"[0.0007355635700951914, -0.0006840313283760007]"
1700198872.4653032,"[0.0006476387592584896, -0.0007886893295133185]"
1700198872.4982474,"[0.0007060432408672978, -0.00087038830376132]"
