timestamp,data,timestamps
1700200280.2411823,"[0.17858991097134055, 0.1413556776009691]"
1700200280.2476826,"[1.0176458061849034, 0.001663811382043054]"
1700200280.257945,"[-0.6865606764501265, 0.3197580115823749]"
1700200280.2661598,"[-0.5126140849894993, 0.2240276023858496]"
1700200280.280484,"[0.6018672889538729, -0.4823249360160348]"
1700200280.287642,"[0.09508796854577733, -0.27361807137651417]"
1700200280.2977812,"[-0.4441902881544353, 0.3138846378815109]"
1700200280.3064868,"[0.16767619300492062, 0.16528831713566064]"
1700200280.3295064,"[-0.08826918008757778, 0.03670365177017977]"
1700200280.3715196,"[-0.004942846509455055, 0.024541112567666966]"
1700200280.3866796,"[0.18634373650273403, -0.030757888025451863]"
1700200280.3893886,"[-0.49217412691552875, -0.50974736702192]"
1700200280.3961802,"[0.3451126525047122, -0.10453044291361155]"
1700200280.3989508,"[0.08449114791724695, 0.5396367656205106]"
1700200280.4045281,"[-1.0471882653211375, 1.1418180802608904]"
1700200280.4072368,"[3.5479959792260347, -1.2726466996825139]"
1700200280.4139264,"[-0.17569845379261767, 0.12416341641184037]"
1700200280.4171946,"[-0.054579285534779, -0.9391660780785257]"
1700200280.4227242,"[-0.006433971524072583, 0.21195054225177162]"
1700200280.4333458,"[-0.10885995280371773, 0.052231258366615754]"
1700200280.4405262,"[-0.5710223359070545, 0.887347317536371]"
1700200280.4477062,"[-0.613601185071778, -0.21135694680269373]"
1700200280.4579387,"[0.47193683029271144, -0.7159420886122484]"
1700200280.4660554,"[0.1826196400130299, -0.408494378345991]"
1700200280.4811842,"[-0.14486577056373523, 0.5100797748972238]"
1700200280.487581,"[-0.6003570409565112, 0.013972305298590618]"
1700200280.4978788,"[0.11903210293388332, -0.2112164168871918]"
1700200280.5060458,"[0.02410126130960823, 0.12093352791926372]"
1700200280.5189705,"[-0.08058285888184105, -0.07734194256294681]"
1700200280.5298471,"[-0.08118551725835413, 0.2281980151735394]"
1700200280.5377674,"[0.9865173860189324, 0.27331468068445935]"
1700200280.5461795,"[0.6093216674887965, -0.5148411182686983]"
1700200280.5605173,"[-0.015507630076724925, -0.10448372331492833]"
1700200280.5675874,"[-0.2178886239816264, 0.41728402945725696]"
1700200280.5778065,"[-0.5467042748886957, -0.20206155929806013]"
1700200280.5861874,"[0.44664023997630875, -0.3189901402060451]"
1700200280.60112,"[0.09639989532116809, -0.01790044053285012]"
1700200280.6075501,"[-0.7445402277225505, -1.4048653663913513]"
1700200280.6187687,"[0.16425166984613515, 0.23285906937354317]"
1700200280.6282806,"[0.3684701935317566, 0.49650385136015696]"
1700200280.6404166,"[-0.2793113383799784, 0.28719913198543445]"
1700200280.6476283,"[0.6101499325797429, -1.3805444497085217]"
1700200280.6577969,"[-0.8646896546127217, 0.3666487840919788]"
1700200280.6662836,"[-0.3577246971675879, 0.3120591120196759]"
1700200280.6804812,"[-0.07234213080545794, -0.3064500679165913]"
1700200280.6876512,"[0.6212803719852668, 0.7236805092748618]"
1700200280.6977668,"[0.11266479921864615, -0.017538173074768848]"
1700200280.7061515,"[-0.5480781806253915, -0.19186944230650113]"
1700200280.7206457,"[0.3607444328291233, 0.00930739425376535]"
1700200280.7302816,"[0.24338404198786232, 0.3972717298598056]"
1700200280.7379758,"[0.4277942543610339, -0.5766622876369769]"
1700200280.7461772,"[0.2512349324694814, 0.489347289673991]"
1700200280.7606235,"[-0.04095298017749898, 0.156322190597202]"
1700200280.7678175,"[-0.09623602145393038, -0.8027741055666419]"
1700200280.7782416,"[-0.1320177591632078, -0.08655789140110785]"
1700200280.7864285,"[0.14492192785176333, 0.5329970218790597]"
1700200280.8004267,"[-0.02223467694300915, 0.15655490615806994]"
1700200280.8075557,"[-0.24393355832997168, -0.3534075674270171]"
1700200280.8195753,"[0.0062083550698470245, -0.04581133762642011]"
1700200280.8290534,"[-0.025947854511516974, 0.5118468626456274]"
1700200280.8411932,"[-0.44418895883067255, -0.23371354817297818]"
1700200280.8475332,"[-0.025525023660465815, 0.45595147415887594]"
1700200280.8580573,"[0.37062399045918143, -0.33441165505500875]"
1700200280.8659706,"[-0.041005171778977244, 0.07707865659559743]"
1700200280.8805861,"[-0.11622244430803824, -0.27464079829855176]"
1700200280.8876133,"[0.0916934911974697, 0.10653212284244198]"
1700200280.89778,"[0.2581577474509502, 0.17429917228308708]"
1700200280.9064937,"[0.39640793734027907, 0.13148880496022652]"
