timestamp,data,timestamps
1700546125.1318827,"[0.8584278097099951, -0.3601534048864123]"
1700546125.1449602,"[-0.2224010912123954, 0.5203059256568952]"
1700546125.1514292,"[-0.30024451330232554, 0.11525936737876781]"
1700546125.1615036,"[0.1994681136857301, -0.7809885855899681]"
1700546125.1701355,"[0.05664567769280312, 0.28477386593898485]"
1700546125.184995,"[0.020398191525220037, 0.16212904127479763]"
1700546125.1915255,"[1.436128949883193, -1.733604071885444]"
1700546125.2015643,"[0.20678498985924462, -0.19935760641669653]"
1700546125.2100487,"[-0.0951578124131614, -0.4177172285884178]"
1700546125.2238977,"[0.4523989738644577, -0.19184486077487142]"
1700546125.2336092,"[0.4099886792025983, 0.17165965533950395]"
1700546125.2415538,"[-0.25258450371304253, -0.011216077408943162]"
1700546125.2500484,"[0.04914972523529317, 0.6160695562121336]"
1700546125.2650888,"[0.1258452797660852, 0.19928638671238333]"
1700546125.2714074,"[-0.33898030768079834, 0.03078043752759415]"
1700546125.2817822,"[0.5115318037658255, 0.22551266579049284]"
1700546125.2901118,"[0.7532802727907089, 0.20221938593216096]"
1700546125.3050117,"[-0.6851866361670668, 0.5779256743079296]"
1700546125.311418,"[-0.10784897237381894, 0.9594229813824148]"
1700546125.3226304,"[0.013284416869154153, -0.22677304650670485]"
1700546125.332696,"[-0.6874973176331695, -0.022843876173000995]"
1700546125.3453147,"[0.08514423167447707, 0.9010975039301681]"
1700546125.3513885,"[-0.9115923514422646, 0.8096767578534912]"
1700546125.3614979,"[-0.09047592033606404, -0.11128374338164239]"
1700546125.3700798,"[-0.8500468643297038, 0.12679989505337744]"
1700546125.385092,"[0.029439501950630973, -0.15685762259968183]"
1700546125.3914592,"[0.39671065937907557, -0.023352400675936656]"
1700546125.4019184,"[-0.19096284699687505, -0.07257899100850317]"
1700546125.4101222,"[-0.6166341305886295, 0.09130283339491958]"
1700546125.4239676,"[0.17593450364089167, -0.6527413710847512]"
1700546125.4336784,"[0.6407708483942813, -0.47949061169681145]"
1700546125.4415882,"[-0.11261569286007503, -0.1258022957503861]"
1700546125.4500365,"[-0.0050740715468850185, -0.499436006114141]"
