timestamp,data,timestamps
1700545481.7102783,"[-0.007647531087238912, -0.005147547635802076]"
1700545481.7292185,"[-0.00755271859239511, -0.00543257110082356]"
1700545481.7487817,"[-0.0072837861607714825, -0.0055831971041283715]"
1700545481.7688694,"[-0.006639364738254599, -0.005794717618553034]"
1700545481.7891026,"[-0.0060227055856825855, -0.005970727506887152]"
1700545481.8229787,"[-0.00505955486977954, -0.0060622722188346445]"
1700545481.8878226,"[-0.0042146976191214216, -0.006317424624347398]"
1700545481.8990803,"[-0.003551061644367159, -0.00656537645748225]"
1700545481.9076695,"[-0.0031014301189473095, -0.006637939692525627]"
1700545481.9496677,"[-0.0029736418297510734, -0.0068132215068352165]"
1700545481.94968,"[-0.0032205057549611806, -0.006846016926977545]"
1700545481.9496844,"[-0.003746715828600581, -0.006813212699296243]"
1700545481.9976723,"[-0.0044534867727488445, -0.006712702726851924]"
1700545481.9976814,"[-0.005317638562083066, -0.006246095526473919]"
1700545481.9976852,"[-0.006150119155192599, -0.005730004167328178]"
1700545482.0456645,"[-0.006870235352165138, -0.005265431187451965]"
1700545482.0456758,"[-0.0075999265625391905, -0.004947977470321305]"
1700545482.0488555,"[-0.008001504446708843, -0.0048196334952981335]"
1700545482.0688374,"[-0.008393847954933581, -0.004566719071968891]"
1700545482.109664,"[-0.008428779887417472, -0.004568783900548331]"
1700545482.1096704,"[-0.008245321058970793, -0.0048307579310215044]"
1700545482.1536686,"[-0.007606377642911303, -0.0050312829265461425]"
1700545482.1536775,"[-0.006778826151727305, -0.005455970536879504]"
1700545482.2016706,"[-0.005769531759770788, -0.005793933956963399]"
1700545482.2016802,"[-0.004728772843371004, -0.006246049084733246]"
1700545482.2496796,"[-0.003842227077962929, -0.00645610259709883]"
1700545482.249688,"[-0.00310394790136683, -0.006643044899553572]"
1700545482.2496994,"[-0.0029732779814134547, -0.006727653004110853]"
1700545482.2976727,"[-0.003164275412547862, -0.006707694510892478]"
1700545482.2976832,"[-0.0036902992346396686, -0.006559361205011014]"
1700545482.3098662,"[-0.004408476931869473, -0.006562502423751024]"
1700545482.3291225,"[-0.005402529398273981, -0.006333807788716579]"
1700545482.3696716,"[-0.0063769548704391546, -0.006196895081911808]"
1700545482.3696806,"[-0.007345743208736502, -0.0059639861267446175]"
1700545482.4176702,"[-0.008308800061822656, -0.005736487859362627]"
1700545482.4176795,"[-0.008834148667711253, -0.005506748893068375]"
1700545482.4617105,"[-0.009014133247661682, -0.005456789780972211]"
1700545482.4617188,"[-0.008900406357287519, -0.0051700583960371475]"
1700545482.5096948,"[-0.008508386967449781, -0.00518412151887605]"
1700545482.5097,"[-0.0077491478318607076, -0.005030076425887431]"
1700545482.557725,"[-0.006957379164479994, -0.005194088250794259]"
1700545482.5577319,"[-0.006046627495203058, -0.005489496640729328]"
1700545482.5577562,"[-0.00516240030753092, -0.005741435719823978]"
1700545482.601687,"[-0.004500959249695287, -0.0060398658823495235]"
1700545482.6016936,"[-0.004009935174817315, -0.006363797680358108]"
1700545482.6100752,"[-0.003967096832433479, -0.006592908662542313]"
1700545482.628821,"[-0.004010411963022861, -0.0069711723126632055]"
1700545482.6696794,"[-0.0043832746717013885, -0.006899416164956295]"
1700545482.6696944,"[-0.004906160065538839, -0.00689714536093838]"
1700545482.7136743,"[-0.0055915483178392705, -0.006734789884194717]"
1700545482.713683,"[-0.006362527103740925, -0.00642325430460602]"
1700545482.7576723,"[-0.007017439852623533, -0.006223165568068795]"
1700545482.7576823,"[-0.007648042467153858, -0.005965801760479397]"
1700545482.8056734,"[-0.008145771899456419, -0.005829907489755447]"
1700545482.805683,"[-0.008388749204794198, -0.005728943198576843]"
1700545482.8537169,"[-0.008319175136564367, -0.005644437813874709]"
1700545482.8784761,"[-0.008153217865439598, -0.005869387026225655]"
1700545482.9216669,"[-0.007689810860718742, -0.005703175376082018]"
1700545482.9216764,"[-0.0070326494112483064, -0.005857605419625828]"
1700545482.9216812,"[-0.006172087675739736, -0.005877768050542481]"
1700545482.921685,"[-0.005398086043651312, -0.005826422495525244]"
1700545482.9657054,"[-0.004564299245259198, -0.00580472194298577]"
1700545482.9657104,"[-0.0038054504817071158, -0.005920683468335849]"
1700545482.9693203,"[-0.0032703315214109474, -0.0057513386352068315]"
1700545482.9889028,"[-0.0030251578783113352, -0.005781891991840809]"
1700545483.0296779,"[-0.0029557951279576785, -0.0057180348899764505]"
1700545483.0296867,"[-0.003233867661010147, -0.00568845047531238]"
1700545483.073685,"[-0.003477227605290383, -0.005718471967997651]"
1700545483.073693,"[-0.0040647528094867455, -0.005901029058345005]"
1700545483.1176736,"[-0.0045602914486959955, -0.005745477811181041]"
1700545483.1176834,"[-0.004965519660447912, -0.005824506386762583]"
1700545483.1616757,"[-0.0052585361351453865, -0.005787539311748025]"
1700545483.1616902,"[-0.0054399471364659086, -0.005807101446396686]"
1700545483.2096708,"[-0.005125924876196371, -0.005556202588960095]"
1700545483.2096882,"[-0.004962961166809279, -0.005471618429302238]"
1700545483.2576678,"[-0.004330028723672004, -0.005305641294185903]"
1700545483.2576776,"[-0.003762330874967799, -0.004902740743829014]"
1700545483.257682,"[-0.003371353966214445, -0.004538992335775347]"
1700545483.3056693,"[-0.0025998449137098656, -0.00443254310500581]"
1700545483.3056803,"[-0.002192023166345451, -0.00432747364614611]"
1700545483.3097956,"[-0.0016003199978944533, -0.004267896810995196]"
1700545483.3296497,"[-0.0015040942625461095, -0.004048589801711012]"
1700545483.3696768,"[-0.0011812263458677568, -0.004158018824856441]"
