timestamp,data,timestamps
1700545037.0409415,"[-0.00027631597442604806, 0.007196313491920637]"
1700545037.0609987,"[-0.00031884935286324514, 0.007268772109963109]"
1700545037.0809515,"[-0.0003029017484658906, 0.007428343067754995]"
1700545037.1023145,"[-0.00027427681801836794, 0.007618619886139734]"
1700545037.1216235,"[-0.0005428434096931576, 0.008197990947834565]"
1700545037.1407673,"[-0.0005286554331563414, 0.008496736111782166]"
1700545037.1611025,"[-0.0005270380857091342, 0.008796328828483135]"
1700545037.180992,"[-0.00041687391000845895, 0.009119148564513261]"
1700545037.2020047,"[-0.00021534938830203518, 0.009313280173634806]"
1700545037.2456732,"[-1.7868264943781272e-05, 0.009340197847830157]"
1700545037.2456837,"[6.107947434501601e-05, 0.009222565270802669]"
1700545037.2936983,"[4.327677146817874e-05, 0.008938020913218367]"
1700545037.2937086,"[-9.261845659756674e-05, 0.008705278897199294]"
1700545037.3376737,"[-0.00040436309688355156, 0.00826079852512161]"
1700545037.337684,"[-0.0007537695973159843, 0.007951011589755783]"
1700545037.3817089,"[-0.001187748214643286, 0.007595150588079866]"
1700545037.3817167,"[-0.0015190423460622422, 0.007489929429371623]"
1700545037.3817205,"[-0.0016409335816567853, 0.007486057219536993]"
1700545037.4256709,"[-0.0015043136959005676, 0.007234347274810901]"
1700545037.425676,"[-0.0012807989690399543, 0.007544591500839806]"
1700545037.4410071,"[-0.0007362039108905717, 0.0077554123420665545]"
1700545037.461226,"[-0.00014296099788056252, 0.00799607946128797]"
1700545037.5017314,"[0.0003114020353473713, 0.008160588950192116]"
1700545037.5496705,"[0.0008707219899325798, 0.008121450935039591]"
1700545037.549679,"[0.0007827797498814959, 0.008092336313017479]"
1700545037.5496855,"[0.000772406729079501, 0.00787549242893328]"
1700545037.593667,"[0.00034466604731594395, 0.007677082207091341]"
1700545037.5936785,"[-0.00016420314764672926, 0.007512954983389782]"
1700545037.602198,"[-0.0009044347312543219, 0.00754660066543158]"
1700545037.6208196,"[-0.0013555051884727041, 0.0076183170667719555]"
1700545037.6616712,"[-0.001518526186722424, 0.007672743327876338]"
1700545037.6616883,"[-0.0017367465148182427, 0.007927594329683397]"
1700545037.7056782,"[-0.0017740560774418678, 0.008262908175056274]"
1700545037.705685,"[-0.0015772517454880298, 0.008374907019693232]"
1700545037.749666,"[-0.0011457416370952368, 0.008524972249726561]"
1700545037.749675,"[-0.0004875300191195254, 0.008410078623076224]"
1700545037.7976708,"[-4.650277059788429e-05, 0.007933538193830192]"
1700545037.7976756,"[0.0004203671240459026, 0.0074752785069898105]"
1700545037.8457277,"[0.0005891618285685128, 0.006813191568497618]"
1700545037.869609,"[0.0005804394485503557, 0.006217900488412141]"
1700545037.909659,"[0.00035610105785626676, 0.005663650138936583]"
1700545037.909663,"[0.0001673200504774549, 0.00538038885072983]"
1700545037.9096663,"[-0.00010396902764202976, 0.005350445767125876]"
1700545037.909669,"[-0.00035766687436220913, 0.005678248971552857]"
1700545037.9576716,"[-0.0005359514520352697, 0.0062135771541421735]"
1700545037.9576805,"[-0.0006343609532800041, 0.007017655554794986]"
1700545037.961002,"[-0.0007466153217216986, 0.0076763840445511185]"
1700545037.982508,"[-0.000721398361674004, 0.008096442697531908]"
1700545038.0256605,"[-0.0008507487036201837, 0.008495104423318524]"
1700545038.0256681,"[-0.0009498490490360616, 0.008498015633832783]"
1700545038.0696661,"[-0.0008395839631100885, 0.008177359827791013]"
1700545038.0696752,"[-0.0008165399145782564, 0.007817424831645032]"
1700545038.1136637,"[-0.0007535848972575571, 0.007318080696764512]"
1700545038.113668,"[-0.0005719253914087438, 0.006759735526892814]"
