timestamp,data,timestamps
1700544540.4150882,"[536.9842500796312, 1775.3187058574317, -89.628978375428]"
1700544540.465134,"[536.9852526608497, 1775.1489675937582, -89.6022656830454]"
1700544540.5151982,"[536.9860374328161, 1775.0333964156766, -89.5813469735472]"
1700544540.5704803,"[536.9870911359831, 1774.8564484772166, -89.53694030153417]"
1700544540.6207716,"[536.9877274528146, 1774.736049609066, -89.50568492717449]"
1700544540.6653457,"[536.9886593825786, 1774.5517115082293, -89.4617843458974]"
1700544540.7151802,"[536.9893646804003, 1774.4263088077807, -89.43596223558018]"
1700544540.765184,"[536.9906495073496, 1774.2345526031847, -89.39842438972204]"
1700544540.820695,"[536.9916531507815, 1774.1043084224466, -89.3715451138086]"
1700544540.865458,"[536.9916531507815, 1774.1043084224466, -89.3715451138086]"
1700544540.9151475,"[536.9948659714483, 1773.770136712681, -89.29381279208684]"
1700544540.965311,"[536.9976296737561, 1773.5636822631834, -89.26012727254889]"
1700544541.0155332,"[536.9997389865414, 1773.4235396018648, -89.24539566987957]"
1700544541.0756674,"[537.0029696977473, 1773.2094737389616, -89.22666673848883]"
1700544541.1204228,"[537.0050529901993, 1773.0642176595284, -89.210853162716]"
1700544541.182352,"[537.008012478873, 1772.8425575544306, -89.17213295633516]"
1700544541.2155194,"[537.009952524795, 1772.6922477143207, -89.14518681144267]"
1700544541.2759614,"[537.0119281896693, 1772.5399389656557, -89.12125349717971]"
1700544541.315306,"[537.0151105960899, 1772.3077644096934, -89.09210283667244]"
1700544541.365116,"[537.0187528529792, 1772.071017249481, -89.06918803797478]"
1700544541.4151485,"[537.0214692079495, 1771.910652691466, -89.05377068781894]"
1700544541.4651363,"[537.0257641224107, 1771.6663219669995, -89.02591733524136]"
1700544541.5153577,"[537.028651078333, 1771.5008918428762, -89.00319326819164]"
1700544541.5651274,"[537.0330070242974, 1771.2490361238615, -88.97229670277045]"
1700544541.6152818,"[537.0359689327033, 1771.0785665185226, -88.95431465481323]"
1700544541.665182,"[537.0406559700901, 1770.81902742955, -88.9316160564928]"
1700544541.7154343,"[537.0438206741153, 1770.6434867385974, -88.91544564136632]"
1700544541.765263,"[537.0484037725612, 1770.376346631559, -88.88567646676188]"
1700544541.815122,"[537.0513790709251, 1770.1956720465346, -88.8618768225717]"
1700544541.8651032,"[537.0513790709251, 1770.1956720465346, -88.8618768225717]"
1700544541.9153645,"[537.0597905617815, 1769.735039788647, -88.8120172766333]"
1700544541.9650857,"[537.0657183243761, 1769.4525993617622, -88.7957710436664]"
1700544542.0155115,"[537.0699554418032, 1769.261760707769, -88.7870755634159]"
1700544542.070656,"[537.0764573222692, 1768.9716747982588, -88.7738674516128]"
1700544542.115331,"[537.0808029484415, 1768.7757568397838, -88.76393664607411]"
1700544542.1653898,"[537.0851132529301, 1768.5778020148746, -88.7537772620218]"
1700544542.2153823,"[537.0915809833821, 1768.277138293551, -88.73602175747126]"
1700544542.2651298,"[537.0980571781295, 1767.971919473621, -88.71043693127774]"
1700544542.3152828,"[537.102369158848, 1767.7658416796112, -88.69211347970864]"
1700544542.3709512,"[537.1090183921547, 1767.4528098360447, -88.66642134214646]"
1700544542.4150448,"[537.1160909573614, 1767.135019511652, -88.65748815260878]"
1700544542.4653392,"[537.1211334121718, 1766.920582055283, -88.65500768067454]"
1700544542.5154686,"[537.1263622807169, 1766.7041061957596, -88.65272704481322]"
1700544542.5652936,"[537.1343968289434, 1766.3755464700853, -88.64216138844938]"
1700544542.615488,"[537.1397347000129, 1766.1539124778355, -88.63145664493362]"
1700544542.6652281,"[537.1476104482089, 1765.8176556129783, -88.6163532328587]"
1700544542.7213407,"[537.1527381255851, 1765.5909325482417, -88.60383390950494]"
1700544542.7654126,"[537.1604092892048, 1765.2470062023042, -88.58701001845245]"
1700544542.820587,"[537.1657257392135, 1765.0151383197167, -88.57784311450033]"
1700544542.8654704,"[537.1657257392135, 1765.0151383197167, -88.57784311450033]"
1700544542.915528,"[537.1808570760327, 1764.426305645587, -88.5745267536337]"
1700544542.965489,"[537.1903308735602, 1764.0667182195082, -88.57751696226342]"
1700544543.015093,"[537.1966213935207, 1763.8244325230019, -88.57835105970659]"
1700544543.0652473,"[537.2060876705852, 1763.457106685711, -88.57336929681168]"
1700544543.1155183,"[537.2123840112596, 1763.2096353425304, -88.56676190852633]"
1700544543.1651165,"[537.2217772489659, 1762.8344329185804, -88.56079680818723]"
1700544543.230981,"[537.2281104061474, 1762.5816823759926, -88.56007416773565]"
1700544543.2652817,"[537.2378986103498, 1762.1985363962663, -88.56221264998754]"
1700544543.31534,"[537.2446357631674, 1761.9404498474323, -88.56602163833696]"
1700544543.3712683,"[537.2514234796253, 1761.6802099431675, -88.57335628664438]"
1700544543.4151764,"[537.2615013086742, 1761.2856636843198, -88.57564345466065]"
1700544543.465125,"[537.268080738691, 1761.0199538530944, -88.57243998974158]"
1700544543.5154517,"[537.2780817681358, 1760.617306169729, -88.5633762010516]"
1700544543.5707457,"[537.2885817871181, 1760.2098365910929, -88.56053711291622]"
1700544543.6157217,"[537.2957636343018, 1759.935461789537, -88.56512970423267]"
1700544543.665728,"[537.3030311445715, 1759.658912204733, -88.57164465401527]"
1700544543.72123,"[537.3138306888679, 1759.2399564784605, -88.57849686360203]"
1700544543.7760208,"[537.3243534529822, 1758.8159851499329, -88.57550889877362]"
1700544543.8152914,"[537.331140799283, 1758.5306162375682, -88.5688855627817]"
1700544543.8651319,"[537.33455954248, 1758.3871163875829, -88.56894016336278]"
1700544543.915351,"[537.349498110716, 1757.8073347153597, -88.5685348649275]"
1700544543.970638,"[537.3614574726655, 1757.366726966201, -88.58244209220035]"
1700544544.015146,"[537.3693821539196, 1757.0701459444206, -88.59349493737798]"
1700544544.0652113,"[537.3808076069693, 1756.6210295410074, -88.59423272696611]"
1700544544.115646,"[537.3882203827884, 1756.3188350456412, -88.58875018001578]"
1700544544.1654255,"[537.3994237602003, 1755.8612714546698, -88.58009353022405]"
1700544544.215139,"[537.4071726948546, 1755.55344128061, -88.57815784855455]"
1700544544.2653565,"[537.4193328542847, 1755.0873034088818, -88.58996710411714]"
1700544544.3155103,"[537.4275689967983, 1754.7736913372169, -88.59657565470133]"
1700544544.3652112,"[537.439687167082, 1754.2990545471198, -88.5890197532583]"
1700544544.4151468,"[537.4475262212547, 1753.9798139073346, -88.58623547251761]"
1700544544.4651144,"[537.4553800027509, 1753.6582901487218, -88.57587264766124]"
1700544544.5152826,"[537.4675139679442, 1753.1718462192339, -88.56919493965307]"
1700544544.5652554,"[537.4802607454237, 1752.680235596244, -88.5653756342987]"
1700544544.615383,"[537.4887849154304, 1752.3497697703772, -88.56210425344139]"
1700544544.6861372,"[537.5013509137118, 1751.8499491732193, -88.54721196430972]"
1700544544.7210603,"[537.5097722142332, 1751.5139430143863, -88.53505249700692]"
1700544544.76563,"[537.5229681289552, 1751.0058884912023, -88.51732779079586]"
1700544544.815158,"[537.5321778908555, 1750.664414126164, -88.50765379163292]"
1700544544.8653579,"[537.536897675903, 1750.4928472041456, -88.50405587746272]"
1700544544.915349,"[537.5565073476873, 1749.8008170266291, -88.49314386053283]"
1700544544.9652781,"[537.5710767509017, 1749.276135660827, -88.4705497147358]"
1700544545.0154057,"[537.5854902712146, 1748.7465126989828, -88.44496053272252]"
1700544545.0651727,"[537.5953548522282, 1748.3907311316682, -88.42904472277945]"
1700544545.115323,"[537.6055637181438, 1748.0328255406412, -88.42183798537872]"
1700544545.165304,"[537.621307781078, 1747.491824025593, -88.40771912386947]"
1700544545.2157085,"[537.6319010293103, 1747.1284429297225, -88.39704047824065]"
1700544545.2652087,"[537.6479088154658, 1746.5794003083847, -88.37382459195203]"
1700544545.3154151,"[537.658854500288, 1746.2106350528838, -88.3633168421083]"
1700544545.365253,"[537.6757396875192, 1745.6534647610085, -88.34908621978443]"
1700544545.4160078,"[537.6871026553969, 1745.2793634106997, -88.34123069894733]"
1700544545.465258,"[537.6984274737932, 1744.9030739063219, -88.3313459657204]"
1700544545.5215364,"[537.7155389014879, 1744.3346823668155, -88.31480836232657]"
1700544545.565295,"[537.7333386315534, 1743.7613583673442, -88.30259616788399]"
1700544545.615513,"[537.7454124497369, 1743.3764225585246, -88.30298729251203]"
1700544545.6709616,"[537.7635568740766, 1742.7950899112607, -88.30599123157751]"
1700544545.7153783,"[537.7755266078423, 1742.4050663516186, -88.30997740673416]"
1700544545.771375,"[537.7934062587765, 1741.816653597196, -88.3088208021448]"
1700544545.8155982,"[537.8054353259741, 1741.4221012387063, -88.31836337573532]"
1700544545.8654027,"[537.8054353259741, 1741.4221012387063, -88.31836337573532]"
1700544545.9154,"[537.8359907477092, 1740.4285453584353, -88.32321252770066]"
1700544545.9655378,"[537.8542725277846, 1739.8278297237553, -88.32566313332532]"
1700544546.0155785,"[537.8665267322336, 1739.425547053746, -88.3260576109648]"
1700544546.0652258,"[537.885070103, 1738.8194056404263, -88.33328416643351]"
1700544546.1152906,"[537.8974097008506, 1738.413627226922, -88.33948253119684]"
1700544546.165417,"[537.9158024507008, 1737.8026998651717, -88.3435543646087]"
1700544546.2155135,"[537.9280694587975, 1737.393937513643, -88.33885414386697]"
1700544546.2652452,"[537.9465605506882, 1736.778882432267, -88.34996579587073]"
1700544546.315371,"[537.959015290601, 1736.3675654974572, -88.36289805496128]"
1700544546.3652601,"[537.9775419559899, 1735.7487947049804, -88.36302162331714]"
1700544546.4157443,"[537.9897259216266, 1735.335118169271, -88.36132209737937]"
1700544546.4653738,"[538.0080744119996, 1734.7129798717174, -88.36148694578728]"
1700544546.5152977,"[538.020442158343, 1734.2972179370404, -88.36845496557922]"
1700544546.5656118,"[538.0389166766032, 1733.67244608367, -88.37468295258631]"
1700544546.6153498,"[538.0511425579575, 1733.2550696264238, -88.37487048950302]"
1700544546.6653802,"[538.0696201641484, 1732.6278383108092, -88.37262064404652]"
1700544546.715497,"[538.0820397890141, 1732.2089746599097, -88.37051180433787]"
1700544546.7655704,"[538.1006057557461, 1731.5796355653183, -88.3677561138467]"
1700544546.8154387,"[538.1127989472062, 1731.1595511160174, -88.36004995804015]"
1700544546.8654187,"[538.1188422367834, 1730.9493325522628, -88.35500042808175]"
1700544546.9154303,"[538.1437226738421, 1730.1075832068018, -88.34172563937219]"
1700544546.9651873,"[538.1629362543307, 1729.4753960069925, -88.32427025581845]"
1700544547.0154,"[538.1758959858884, 1729.053523674178, -88.31657028697535]"
1700544547.065655,"[538.1955014744387, 1728.4202363245881, -88.29789363237464]"
1700544547.115455,"[538.2087950157168, 1727.9976631408917, -88.27994362257735]"
1700544547.1653254,"[538.2288458804461, 1727.3633217776257, -88.26852361566532]"
1700544547.2155228,"[538.2420350187472, 1726.9402629942451, -88.26141942964284]"
1700544547.2654092,"[538.2618218714167, 1726.305439051197, -88.24188215495155]"
1700544547.3155096,"[538.2754516430641, 1725.8821076582756, -88.23808062677179]"
1700544547.3653545,"[538.2966255209567, 1725.2466483316894, -88.22252914723782]"
1700544547.4153543,"[538.3108863020044, 1724.82280780564, -88.22744172283373]"
1700544547.465429,"[538.33161743791, 1724.1868476328111, -88.2212016646316]"
1700544547.5156677,"[538.3452438413075, 1723.7627376645169, -88.20986684710982]"
1700544547.5709405,"[538.3663102055472, 1723.1262054480137, -88.2127670595981]"
1700544547.6149817,"[538.3876445726567, 1722.489652166733, -88.21865491340662]"
1700544547.665153,"[538.4017176506942, 1722.0650947427835, -88.22637872317014]"
1700544547.7154796,"[538.4155300747614, 1721.6405165181095, -88.23273981615978]"
1700544547.7653177,"[538.4363292846398, 1721.0033712308586, -88.23836765581478]"
1700544547.815185,"[538.4501338369112, 1720.5784858750508, -88.2489938602298]"
1700544547.8653433,"[538.4569931354239, 1720.3659467723169, -88.24894344029246]"
1700544547.9153974,"[538.4841310041087, 1719.515548881718, -88.25842318294858]"
1700544547.9652798,"[538.5045315931199, 1718.8775327584963, -88.26570221969729]"
1700544548.015378,"[538.5180930864901, 1718.4520709399903, -88.28124897195448]"
1700544548.0652237,"[538.5383062222646, 1717.8137504585202, -88.29209827816607]"
1700544548.1155548,"[538.5516817996009, 1717.388071861967, -88.30149929374267]"
1700544548.1652646,"[538.5717656428396, 1716.7494659364165, -88.31357713871566]"
1700544548.2312248,"[538.5852289890963, 1716.3234687508, -88.32657530353092]"
1700544548.2653193,"[538.6052795616366, 1715.684555491231, -88.33836695251992]"
1700544548.315269,"[538.6185531038178, 1715.2585573240297, -88.34615009844106]"
1700544548.365941,"[538.6317759132073, 1714.8326567065803, -88.35144619076866]"
1700544548.4212463,"[538.6516676446876, 1714.193725092562, -88.36270400102262]"
1700544548.4655755,"[538.6712799057633, 1713.5548458290086, -88.37699849558854]"
1700544548.5153337,"[538.6841525905858, 1713.1289533341883, -88.38381174669144]"
1700544548.5654032,"[538.6970140492078, 1712.7030400882998, -88.3877417621718]"
1700544548.6153111,"[538.7164734029146, 1712.0640486414263, -88.39878298092827]"
1700544548.6654937,"[538.7357315738122, 1711.4250620008856, -88.41116572404306]"
1700544548.715599,"[538.7483713069076, 1710.999189138844, -88.41121726447369]"
1700544548.7651885,"[538.7673071047655, 1710.3602786686506, -88.41335653271113]"
1700544548.8152921,"[538.7800513608664, 1709.9343580613686, -88.41269168305453]"
1700544548.8654022,"[538.7863832317288, 1709.721436341599, -88.4119339158789]"
1700544548.9152184,"[538.8112427576157, 1708.8699367666825, -88.40989972595918]"
1700544548.965271,"[538.8297770627362, 1708.2312927132093, -88.39662036547082]"
1700544549.0154436,"[538.8423900144447, 1707.8055616163397, -88.38798615723735]"
1700544549.0654802,"[538.8616754441689, 1707.167004521325, -88.38115893364477]"
1700544549.1152918,"[538.8745440124909, 1706.7413251648793, -88.37486216775986]"
1700544549.1651514,"[538.89354135622, 1706.1029549320942, -88.36302832502861]"
1700544549.2154875,"[538.9062788065851, 1705.677402199636, -88.35084460118338]"
1700544549.265249,"[538.919348735048, 1705.2519227205103, -88.34373425297798]"
1700544549.315459,"[538.9393928944028, 1704.6138469542193, -88.34096237654765]"
1700544549.3653922,"[538.9592999376615, 1703.9758856070848, -88.3228184150957]"
1700544549.4155207,"[538.9724519389523, 1703.5506167459052, -88.3171699055197]"
1700544549.4655457,"[538.992260944106, 1702.9126400921728, -88.30621761223327]"
1700544549.5154302,"[539.0056785237597, 1702.487197387949, -88.3045166111672]"
1700544549.5652246,"[539.0258073569439, 1701.8489873023977, -88.29216290358823]"
1700544549.6151245,"[539.0392188770711, 1701.4234945087, -88.2954715380969]"
1700544549.6658368,"[539.0595216272175, 1700.7852614053595, -88.29653486879388]"
1700544549.7151592,"[539.0798329546816, 1700.146956199649, -88.29269434447133]"
1700544549.7654955,"[539.0932742354396, 1699.7214609932853, -88.29062758184554]"
1700544549.8152876,"[539.1067357037996, 1699.2959416494498, -88.28999183514932]"
1700544549.8652415,"[539.1134634588415, 1699.083175289446, -88.28670785139363]"
1700544549.9155834,"[539.1401144711735, 1698.2320331036117, -88.29770554153731]"
1700544549.9762208,"[539.1601915280502, 1697.5935962950418, -88.3054859735268]"
1700544550.0156784,"[539.173499057154, 1697.1679200501085, -88.3181718334603]"
1700544550.0653288,"[539.1934346987264, 1696.5294688515473, -88.3319721376854]"
1700544550.1154695,"[539.2068531290658, 1696.1037566178393, -88.34211756354406]"
1700544550.1654406,"[539.2269724303936, 1695.4652492117848, -88.3573812548106]"
1700544550.215341,"[539.2401875075865, 1695.0396090399238, -88.36827523547248]"
1700544550.2712553,"[539.25955312874, 1694.4010220220362, -88.38054025115014]"
1700544550.3154144,"[539.2722862595481, 1693.975330792382, -88.39354506099448]"
1700544550.3714163,"[539.2914187956155, 1693.3368080716268, -88.41107543186996]"
1700544550.4156685,"[539.3041498224335, 1692.911206198073, -88.42077645091618]"
1700544550.4656112,"[539.3230197532522, 1692.2727006035361, -88.43866855223817]"
1700544550.5154135,"[539.3354616669362, 1691.8470213988587, -88.44660138160287]"
1700544550.5652373,"[539.3539737739864, 1691.2085471598605, -88.46396266079614]"
1700544550.6156824,"[539.366166508142, 1690.782827700489, -88.47647666994158]"
1700544550.66549,"[539.3843438614954, 1690.1443821321795, -88.48819556949888]"
1700544550.7152212,"[539.396443178034, 1689.718833329381, -88.49578705098011]"
1700544550.7651343,"[539.4145585205757, 1689.0804929669148, -88.50741808190591]"
1700544550.8156009,"[539.4265697678992, 1688.6549705496934, -88.51325991804222]"
1700544550.8651545,"[539.4265697678992, 1688.6549705496934, -88.51325991804222]"
1700544550.9156752,"[539.4554897487337, 1687.5914276971662, -88.51902137075749]"
1700544550.966349,"[539.47295080739, 1686.953271283393, -88.5289941607999]"
1700544551.0153615,"[539.4846405252993, 1686.5279576865696, -88.53345313920488]"
1700544551.0713024,"[539.5020119365554, 1685.890128727114, -88.53758411805205]"
1700544551.1158795,"[539.5135248078641, 1685.464835964409, -88.53731473479482]"
1700544551.1651886,"[539.5308816876237, 1684.82682343948, -88.5317050990788]"
1700544551.2153883,"[539.5425641623199, 1684.401437936379, -88.52873653368849]"
1700544551.2653027,"[539.560129559412, 1683.763308417098, -88.51976387746774]"
1700544551.3154042,"[539.5718182548895, 1683.3378789819544, -88.52286610757497]"
1700544551.365148,"[539.589349292172, 1682.6996684011638, -88.51238503437429]"
1700544551.415861,"[539.6011641068515, 1682.2741901682402, -88.5122641879845]"
1700544551.465465,"[539.6188896539977, 1681.6361133319306, -88.51245516828658]"
1700544551.5152788,"[539.630695151331, 1681.2106749092466, -88.5100600618841]"
1700544551.5918362,"[539.6485658995878, 1680.5724206856348, -88.50285648623287]"
1700544551.6157594,"[539.6606503884774, 1680.1466577719025, -88.49342787618215]"
1700544551.6654027,"[539.6786741608489, 1679.507936410711, -88.47558428773578]"
1700544551.7153373,"[539.6904969291566, 1679.0821343250536, -88.47944363359781]"
1700544551.7654169,"[539.7081988221169, 1678.4434384500082, -88.48147041957938]"
1700544551.8153124,"[539.7201755724562, 1678.0175576027236, -88.48335710436851]"
1700544551.865255,"[539.7201755724562, 1678.0175576027236, -88.48335710436851]"
1700544551.9157405,"[539.7502283319932, 1676.9530551244038, -88.50753625161249]"
1700544551.9655592,"[539.7680968606388, 1676.3142802707716, -88.52556201345095]"
1700544552.0152857,"[539.7798490751767, 1675.8883962924172, -88.53380996384305]"
1700544552.065349,"[539.7912862662298, 1675.4624417664627, -88.54661391302866]"
1700544552.1154697,"[539.8080508798411, 1674.8236013145167, -88.5621332926284]"
1700544552.1712494,"[539.824437334952, 1674.1847585183305, -88.56840151500671]"
1700544552.2155373,"[539.8355128448237, 1673.7588342521894, -88.57722203178432]"
1700544552.2652695,"[539.8523700014583, 1673.1198496734578, -88.6039650321417]"
1700544552.3154476,"[539.8634502710065, 1672.693884926862, -88.61202083567343]"
1700544552.3653605,"[539.8793323280833, 1672.055059080061, -88.62129098479994]"
1700544552.4155717,"[539.8897755507279, 1671.6291219121404, -88.63373334745617]"
1700544552.4654772,"[539.9056574429225, 1670.9902502875811, -88.64393296963976]"
1700544552.51561,"[539.9163605237613, 1670.5643097780685, -88.65229016500896]"
1700544552.5652392,"[539.9321369043961, 1669.9255506274765, -88.66211965771112]"
1700544552.615306,"[539.9425789073797, 1669.499668217059, -88.66645907507896]"
1700544552.666052,"[539.9582488772107, 1668.8608638362782, -88.66454152065748]"
1700544552.7152922,"[539.968674898633, 1668.435027481811, -88.66262683668089]"
1700544552.7653408,"[539.9842223065607, 1667.7963689448043, -88.65095046834927]"
1700544552.8153625,"[539.9947409398619, 1667.3705693256074, -88.6410153862935]"
1700544552.865242,"[540.0001612380468, 1667.1577061978437, -88.63494638828348]"
1700544552.9156477,"[540.021145421561, 1666.3063226093518, -88.62062105557328]"
1700544552.9653897,"[540.0371755166415, 1665.6678108273254, -88.6168229770291]"
1700544553.0157545,"[540.047792664489, 1665.2421501003703, -88.6133787576025]"
1700544553.0656815,"[540.0638195586399, 1664.603664313049, -88.5939091549042]"
1700544553.1157255,"[540.0746044903339, 1664.1779756019566, -88.58262425030662]"
1700544553.1656165,"[540.0854481383109, 1663.7523594387117, -88.56725110792902]"
1700544553.2157485,"[540.1016615568077, 1663.1137739697288, -88.54923372625834]"
1700544553.2653162,"[540.1181447571805, 1662.4752397119637, -88.51933827336492]"
1700544553.3157017,"[540.1292391310692, 1662.0495051842813, -88.50331138948692]"
1700544553.3653512,"[540.1462335719366, 1661.4110199421264, -88.48940336427785]"
1700544553.4154875,"[540.1577179913256, 1660.9853782667253, -88.47433702366166]"
1700544553.46531,"[540.1752603731805, 1660.3467915549472, -88.45362887966942]"
1700544553.515501,"[540.1871109081925, 1659.9211508368653, -88.43871558559215]"
1700544553.5654871,"[540.2052805905437, 1659.2827063200841, -88.4282245815426]"
1700544553.615716,"[540.217510113165, 1658.857055653787, -88.42060639549638]"
1700544553.6656036,"[540.2359733530399, 1658.218630295108, -88.40581342663492]"
1700544553.721446,"[540.2483599023954, 1657.7930906252454, -88.39903688464642]"
1700544553.7714899,"[540.2670610747405, 1657.1548420533218, -88.3975218765786]"
1700544553.815476,"[540.279570635781, 1656.7293902167537, -88.39778960891837]"
1700544553.8655279,"[540.2858584267483, 1656.5166458265712, -88.39927348849127]"
1700544553.915539,"[540.3102741635455, 1655.6660419202992, -88.397871289215]"
1700544553.9657056,"[540.3287513409515, 1655.0281383049144, -88.39995772968948]"
1700544554.0158758,"[540.3410849691102, 1654.6028380138334, -88.39738636786802]"
1700544554.0656376,"[540.359358228068, 1653.9650187396537, -88.38994382032331]"
1700544554.115761,"[540.3715087214551, 1653.5397479112803, -88.39116209277447]"
1700544554.1653416,"[540.3898602215341, 1652.9019407933476, -88.39408586927848]"
1700544554.2153168,"[540.4022456926107, 1652.476664262584, -88.4010000405421]"
1700544554.2654538,"[540.4209217156706, 1651.8388461545503, -88.40442836609063]"
1700544554.3160653,"[540.4333071866331, 1651.413519765446, -88.40958331004745]"
1700544554.3653085,"[540.4518676524317, 1650.7754601143567, -88.41341241313086]"
1700544554.4155097,"[540.4642860099839, 1650.350107333737, -88.41443989386167]"
1700544554.471207,"[540.482767426498, 1649.7119725619477, -88.41660137956035]"
1700544554.5164576,"[540.4949315602491, 1649.2865482392622, -88.41229013965938]"
1700544554.5654085,"[540.5131806226561, 1648.6484491700407, -88.41510772817006]"
1700544554.61545,"[540.5253912275213, 1648.222983189111, -88.41928321604985]"
1700544554.6653068,"[540.5437560186502, 1647.5847556333506, -88.41629531486518]"
1700544554.7153385,"[540.5558675213936, 1647.1593143534592, -88.40401545476163]"
1700544554.765532,"[540.5741092402618, 1646.5211511808443, -88.38854237789755]"
1700544554.8155894,"[540.5866032403115, 1646.09571368376, -88.37959783498505]"
1700544554.8653657,"[540.5928394831933, 1645.8830792910044, -88.37171674402472]"
1700544554.9160464,"[540.6170553168494, 1645.034606288914, -88.32727688890591]"
1700544554.965573,"[540.6355906624066, 1644.4094973970964, -88.32508591465213]"
1700544555.0157511,"[540.6481916306224, 1644.0009043709447, -88.31941362130073]"
