timestamp,data,timestamps
1700546537.267569,"[378.71382467319677, 1150.8170025663726, 63.305913987919766]"
1700546537.3175561,"[378.71386791519, 1150.8170053935896, 63.30540896603046]"
1700546537.367874,"[378.7138819469808, 1150.8170046063165, 63.305037786667235]"
1700546537.4177217,"[378.713906564631, 1150.8170086656469, 63.30526215224461]"
1700546537.479486,"[378.71391731828527, 1150.8170109121884, 63.30570132045787]"
1700546537.5178168,"[378.7139326281597, 1150.8170189366892, 63.3063247878774]"
1700546537.5684092,"[378.713940910936, 1150.8170256317758, 63.30645753399394]"
1700546537.617644,"[378.71394969964086, 1150.8170383318422, 63.30638376368592]"
1700546537.6681252,"[378.7139500200703, 1150.8170430056782, 63.30673068360991]"
1700546537.7182102,"[378.71394664026735, 1150.8170460953756, 63.3063216954867]"
1700546537.7683632,"[378.713957077233, 1150.8170497787162, 63.30721755245289]"
1700546537.8182592,"[378.7139731909134, 1150.8170466221225, 63.307773458718984]"
1700546537.8681085,"[378.7140123289609, 1150.81704119983, 63.30768999773916]"
1700546537.923576,"[378.714037748303, 1150.817058287132, 63.308018823611775]"
1700546537.9683526,"[378.71406413560965, 1150.8171232027694, 63.30896223380698]"
1700546538.0181618,"[378.7140606512518, 1150.817182000253, 63.3081570974139]"
1700546538.0892406,"[378.71405124148475, 1150.8172315667944, 63.30801609347955]"
1700546538.1183515,"[378.71403240400457, 1150.8173073962598, 63.306843424471346]"
1700546538.1684244,"[378.7140396470935, 1150.8173550015376, 63.306234439996885]"
1700546538.2235515,"[378.71407398442364, 1150.8174050757261, 63.3066735739267]"
1700546538.268381,"[378.71410249879887, 1150.8174273590519, 63.30668074398686]"
1700546538.3182874,"[378.71413214587926, 1150.8174517164375, 63.30701853633417]"
1700546538.368217,"[378.71416930831606, 1150.8174999261187, 63.30616020221012]"
1700546538.4184282,"[378.71421864315636, 1150.8175748250876, 63.30562592761257]"
1700546538.4682221,"[378.7142508586202, 1150.8176253659296, 63.30624016974393]"
1700546538.5182273,"[378.7142911198891, 1150.8176894640512, 63.30573246693118]"
1700546538.5732384,"[378.7143105348579, 1150.8177220748375, 63.305897886912675]"
1700546538.6182199,"[378.7143604560478, 1150.8177645211485, 63.30553167173638]"
1700546538.6680744,"[378.71440051593277, 1150.8177878727888, 63.30521405120177]"
1700546538.718121,"[378.71446741962944, 1150.817827607218, 63.305466332442606]"
1700546538.7798793,"[378.7145117238232, 1150.81785604937, 63.30486293895131]"
1700546538.82365,"[378.71457546441354, 1150.8178915407623, 63.30475243099174]"
1700546538.868498,"[378.71459194109696, 1150.817896984458, 63.304335473135495]"
1700546538.9289079,"[378.71461291516204, 1150.817904687562, 63.304102184198726]"
1700546538.9682498,"[378.7145800166356, 1150.8179347641753, 63.30394978094828]"
1700546539.018249,"[378.7145466930616, 1150.8179638695105, 63.303738527918895]"
1700546539.0683289,"[378.7145200109315, 1150.81798607376, 63.30436508107906]"
1700546539.1184516,"[378.714493568982, 1150.818016686326, 63.303785222908076]"
1700546539.1732757,"[378.7144935972759, 1150.8180300049019, 63.30383706721014]"
1700546539.2181761,"[378.7144853950223, 1150.8180383086797, 63.30429841102228]"
1700546539.2681959,"[378.71446330768697, 1150.818041074436, 63.30437600857306]"
1700546539.3179524,"[378.7144206946607, 1150.8180589447304, 63.30410853590085]"
1700546539.3737464,"[378.7143918650234, 1150.8180770065374, 63.30386857137633]"
1700546539.4286237,"[378.7143611560756, 1150.8181055603393, 63.30458747232133]"
1700546539.47907,"[378.71434671304746, 1150.8181171630895, 63.30491406239861]"
1700546539.5183842,"[378.71431388041435, 1150.8181277691233, 63.30519976764034]"
1700546539.568385,"[378.7142864621433, 1150.8181348574067, 63.305088996473245]"
1700546539.6184363,"[378.71424469459714, 1150.8181437789367, 63.304268469464574]"
1700546539.668142,"[378.7142242075447, 1150.8181475182532, 63.30454862559707]"
1700546539.7184646,"[378.71420006536147, 1150.8181485089249, 63.30515625980805]"
1700546539.784627,"[378.71418370603425, 1150.8181491824062, 63.30497542198084]"
1700546539.8184805,"[378.71415504421384, 1150.8181505387874, 63.304947181972736]"
1700546539.8736584,"[378.71414306452795, 1150.818148500176, 63.30521229076128]"
1700546539.918126,"[378.71414863182326, 1150.8181518006547, 63.304838908386394]"
1700546539.9690924,"[378.7141931456446, 1150.8181437664632, 63.30504051679098]"
1700546540.0285528,"[378.7142247679932, 1150.8181394898122, 63.30457775721261]"
1700546540.0788872,"[378.7142423603127, 1150.8181351295716, 63.304742558613604]"
1700546540.1343439,"[378.7142645655161, 1150.8181225117687, 63.304423633332675]"
1700546540.168087,"[378.714283962125, 1150.818104817801, 63.30541959578726]"
1700546540.2182498,"[378.71431811703667, 1150.8180624651775, 63.305693048006844]"
1700546540.2691789,"[378.71433648978007, 1150.8180229538566, 63.30649935745556]"
1700546540.3182924,"[378.7143620224905, 1150.817961441572, 63.30733472825885]"
1700546540.368275,"[378.7144698228893, 1150.8181071948593, 63.3071761734834]"
1700546540.418159,"[378.7151616351542, 1150.8193531573393, 63.30367114066995]"
1700546540.4681196,"[378.7163405038426, 1150.8215695257452, 63.30025148298924]"
1700546540.5185301,"[378.7197445916487, 1150.828096819347, 63.2988192580946]"
1700546540.569172,"[378.7232252938809, 1150.834897828507, 63.29818335720447]"
1700546540.6184855,"[378.73031761859943, 1150.8489411600922, 63.29549420786029]"
1700546540.6837678,"[378.73632807571784, 1150.8608921366565, 63.293962854241954]"
1700546540.7179267,"[378.74733309353905, 1150.8827394346447, 63.29015762900998]"
1700546540.7682,"[378.7560525294301, 1150.8999694457823, 63.28982069403088]"
1700546540.8335462,"[378.7712773832305, 1150.9299896426794, 63.292632086174194]"
