timestamp,data,timestamps
1700541337.9491115,"[0.0005690118446131386, -5.503351007521389e-05]"
1700541337.9576912,"[0.00397502204372695, -0.0025877917348163556]"
1700541337.9647417,"[-0.00035461782232485876, -0.0006223083421881062]"
1700541337.9748218,"[-0.0045088951380890165, 0.0015268570454791265]"
1700541337.9859734,"[-0.0038699598116292374, 0.0009496289485567889]"
1700541337.9965715,"[-0.004972753010695087, 0.004929568790287461]"
1700541338.0054896,"[-0.0036576096345110375, 0.00034182496150943155]"
1700541338.0149107,"[-0.004512097034484119, -0.002565163575547757]"
1700541338.0233264,"[-0.0026132262146539025, -0.00211235071330928]"
1700541338.0358994,"[0.0041627557853567195, -0.0025635872634512994]"
1700541338.0453572,"[0.0014548897391620675, 0.001021415083989431]"
1700541338.0550427,"[-0.002291136924371517, 0.0003686228007482264]"
1700541338.0659978,"[-0.005462117495465523, 0.003190620694908707]"
1700541338.076698,"[0.005682853274170664, -0.0047340461550932]"
1700541338.0847526,"[0.007892275290254824, -0.007406264155314625]"
1700541338.0948417,"[0.0026600907043855407, -0.0005643597083547539]"
1700541338.1059806,"[-0.0025208850558448696, 0.003478430297633411]"
1700541338.116574,"[-0.0059546456057009345, -0.007425145004207747]"
1700541338.1255348,"[-0.002365244866352084, -0.0017156675567882426]"
1700541338.1363063,"[0.00197184247468334, 0.0032101327339939044]"
1700541338.14569,"[0.0006620267341471817, 0.003910785569498956]"
1700541338.1573067,"[-0.0026936951027521023, -0.0010013402459613878]"
1700541338.1654842,"[-0.0003533003495376503, 0.0018244756197079153]"
1700541338.1749012,"[0.004051156352353768, 0.008389248837381957]"
1700541338.1859624,"[8.580136205194135e-05, 0.00859550921085519]"
1700541338.1967382,"[-0.001623791621192597, 0.010086806938536686]"
1700541338.2048929,"[-0.001378986375051129, 0.005781162254105632]"
1700541338.214923,"[-0.004353584396154678, 0.0013461075350524412]"
1700541338.2260034,"[-0.0023572995816999753, 0.004582851908617787]"
1700541338.2371655,"[-0.00012778532049378206, 0.0007877350838966899]"
1700541338.2467964,"[-0.004793130704190932, -0.00016385875965756994]"
1700541338.2550056,"[-0.0002331756983457041, -0.004298935633080999]"
1700541338.2633116,"[0.0008446685257104241, -0.0017064573715432384]"
1700541338.2767148,"[-0.002476091436336487, 0.004241650733302156]"
1700541338.2844,"[-0.0005045383092717747, 0.011147916405462881]"
1700541338.2948945,"[0.0015689192823339416, 0.009728848524711961]"
1700541338.3059187,"[0.001838388633545228, 0.003861370476962188]"
1700541338.3177233,"[0.0029935344669822623, 0.0043133878725740765]"
1700541338.3245478,"[0.0029737057380186454, 0.004718907413326336]"
1700541338.3361657,"[-0.0049786960133459705, 0.0038266352478104424]"
1700541338.348941,"[-0.004802323434658636, 0.006896462078950905]"
1700541338.3574257,"[-0.00618803187717855, 0.007806184573795268]"
1700541338.3651817,"[-0.005089283520435238, 0.006040179829317352]"
1700541338.3750267,"[-0.0017046002612680048, 0.007439641628129443]"
1700541338.3833659,"[-0.0018193771645480055, 0.008091444917733413]"
1700541338.396612,"[-0.008117895531824763, 0.0056615451246881734]"
1700541338.4053662,"[-0.006277165860328747, 0.003612823005903941]"
1700541338.4149659,"[-0.004586754676142595, 0.00824768359799366]"
1700541338.4259584,"[-0.005835197490780129, 0.00977829580757366]"
1700541338.4359386,"[-0.0035454976837708116, 0.004784293844217469]"
1700541338.4453864,"[0.0015965983125667545, 0.007146453513136894]"
1700541338.4549377,"[-0.00040749899194666154, 0.002515931180992539]"
1700541338.4660747,"[-0.0035369998943599558, 0.0024636620724345177]"
1700541338.476707,"[-0.002802142798275365, 0.0013910882189645919]"
1700541338.4854069,"[0.0021492946364975903, -0.0006771154719792994]"
1700541338.4950502,"[0.0023047484305935145, -0.0013084698195151474]"
1700541338.503417,"[0.0018134132312207104, 0.006009362502253477]"
1700541338.5167494,"[-0.0006667050132119061, 0.005722825735604831]"
1700541338.525597,"[-0.0009497618679978213, -0.00020541320618326048]"
1700541338.5363657,"[-0.0007522258757734759, -0.004640281574677845]"
1700541338.5491812,"[-0.002860499030853321, 0.0028171452020583332]"
1700541338.556933,"[0.0004970675889108829, 0.004118922774934149]"
1700541338.5645635,"[-0.0036509908168011742, -0.001936124533686717]"
1700541338.5749335,"[-0.0033562218869978297, 0.0014455901198679355]"
1700541338.5860963,"[-0.0010733203518468036, -5.976245948085396e-06]"
1700541338.596958,"[0.0004967159051692928, -0.0016200514328713143]"
