timestamp,data,timestamps
1700545211.4643366,"[0.0021499295659901424, -0.0014976386794505866]"
1700545211.4840612,"[0.001184983410728327, -0.0008665204840454389]"
1700545211.5054514,"[0.000716577192977309, -0.0006440650131326898]"
1700545211.524237,"[0.00030873140377410906, -0.0004892828822218806]"
1700545211.5439405,"[-8.917795181056738e-05, -0.0005006432666927655]"
1700545211.564077,"[-0.00013639794116366744, -0.0008162354032714502]"
1700545211.5842593,"[7.789110447458648e-05, -0.0012531054043385544]"
1700545211.6051836,"[0.0007313962398812858, -0.0017739432826466292]"
1700545211.623967,"[0.001708726261638859, -0.0023468430640774048]"
1700545211.6656656,"[0.0025719441331652658, -0.0028730859096131084]"
1700545211.6656759,"[0.0034110837544561222, -0.003375732404179783]"
1700545211.709667,"[0.004199073789304317, -0.0036830093926139814]"
1700545211.7096767,"[0.004468811184465828, -0.003986942817851279]"
1700545211.7536674,"[0.004458756312958714, -0.004252338842502326]"
1700545211.753677,"[0.0042498647075726575, -0.004339822671057626]"
1700545211.7976928,"[0.003781035351719103, -0.004474870304213715]"
1700545211.7977011,"[0.003058713163773898, -0.004371762043618725]"
1700545211.8416855,"[0.002349777293910223, -0.0043681797452436505]"
1700545211.8723464,"[0.0015399699599681926, -0.0039226314899716615]"
1700545211.9136734,"[0.0007913522176959282, -0.003464643346824223]"
1700545211.9136796,"[0.0003802070029487086, -0.0028088239057659403]"
1700545211.9136846,"[0.00020925512994537444, -0.0021140143636089945]"
1700545211.913692,"[0.0002566422561287577, -0.0015155057843903139]"
1700545211.957708,"[0.0006925113669598713, -0.0009958966062529769]"
1700545211.957717,"[0.0013273914474531698, -0.0008865935219531418]"
1700545211.9640365,"[0.0018842285301919977, -0.0007788581339509754]"
1700545211.9840617,"[0.002539850950650895, -0.000995130003617414]"
1700545212.0257204,"[0.003170616967629127, -0.001127146381414937]"
1700545212.0257268,"[0.003586045508767495, -0.001634658541211471]"
1700545212.0696704,"[0.0038248749862898604, -0.002016009739066203]"
1700545212.069676,"[0.003742954062096847, -0.002417205199765585]"
1700545212.1137311,"[0.0036268974892164443, -0.0027653018494661645]"
1700545212.113738,"[0.003394518613911547, -0.002842555113144306]"
1700545212.1577072,"[0.002786595569149231, -0.0029833434784682627]"
1700545212.1577153,"[0.0020455673744833405, -0.0030053062924774673]"
1700545212.2016761,"[0.0015704269448582806, -0.0030088537725059135]"
1700545212.2016857,"[0.0009827189498701771, -0.002972414163633445]"
1700545212.2496862,"[0.0007175698544376429, -0.0029060129711290356]"
1700545212.2496948,"[0.0005759437423901318, -0.0028159574322618205]"
1700545212.2497034,"[0.0006093613611943764, -0.0027472966357020355]"
1700545212.297665,"[0.0006923069488487365, -0.002721661039158341]"
1700545212.2976706,"[0.0008189704532580416, -0.0022991770425099204]"
1700545212.3057694,"[0.0009888986281350982, -0.0016509929805800425]"
1700545212.3247623,"[0.0014570674949186907, -0.0011167786046123093]"
1700545212.365672,"[0.0019055052541523028, -0.0006179995415908096]"
1700545212.365678,"[0.002218068733297252, -4.463832139482949e-05]"
1700545212.4136667,"[0.0026399211051471236, 0.00040763806215342275]"
1700545212.4136758,"[0.0029031245763784562, 0.0006358082415257878]"
1700545212.457673,"[0.0031023019970122453, 0.0007424765294130993]"
1700545212.4576826,"[0.0028935931220394786, 0.0008583366061960485]"
1700545212.5056658,"[0.00282358665850301, 0.0005050070923750935]"
1700545212.5056732,"[0.0023386290886798448, 0.0002103933003866735]"
1700545212.505681,"[0.0017624751599423635, -0.00018061159110397621]"
1700545212.5497198,"[0.0012865036569436402, -0.0005707125022050085]"
1700545212.5497277,"[0.0008703240019950173, -0.001077002192130514]"
1700545212.5641963,"[0.0004275399422273344, -0.001151458166855116]"
1700545212.5842352,"[0.0002750662112425227, -0.0013713075496565722]"
1700545212.625737,"[0.00018769907887316746, -0.0010985702751310248]"
1700545212.6257443,"[0.0001946171838008845, -0.0008757858903194542]"
1700545212.6696687,"[0.000352587360743275, -0.0005832121239464304]"
1700545212.669677,"[0.000637730815391877, -0.0005338221360044115]"
1700545212.717664,"[0.0009930764434781065, -0.0005561042446795935]"
1700545212.7176805,"[0.0014174617181612814, -0.0007016086753685661]"
1700545212.7657216,"[0.0018566028652103202, -0.0007813842170132338]"
1700545212.7657328,"[0.0020715803460647653, -0.0008753793885746703]"
1700545212.7657402,"[0.0023536302301367562, -0.0006787812100294858]"
1700545212.8136942,"[0.0026165718472951505, -0.0006477175584764822]"
1700545212.8137038,"[0.002726149389710286, -0.00035276430541239046]"
1700545212.8731186,"[0.002697131300825305, 9.544927186457996e-06]"
1700545212.8826284,"[0.0023473722221522626, 0.00028711945285471874]"
1700545212.925699,"[0.001908844938100844, 0.0007414521153596433]"
1700545212.9257133,"[0.0013881737362345372, 0.0009651748966465145]"
1700545212.925718,"[0.0009686091484110734, 0.0011963758080785164]"
1700545212.925722,"[0.0007312693241021058, 0.001029438533048462]"
1700545212.9736927,"[0.0003528724380481971, 0.0011865140447544374]"
1700545212.9736974,"[0.00013746620605030086, 0.001102865957335572]"
1700545212.9840906,"[2.764957901239316e-06, 0.001169977017697178]"
1700545213.0052428,"[0.0001172963393979815, 0.0011587847737127592]"
1700545213.0457168,"[0.0004890823484148262, 0.0012213451877985332]"
1700545213.045726,"[0.0007678888032349668, 0.0014479102584892731]"
1700545213.0896683,"[0.0023897011932565355, 0.0013480946959387387]"
1700545213.089677,"[0.005591724443769913, 0.0012714482540420041]"
1700545213.1376698,"[0.009581689861284473, 0.0010006293152611733]"
1700545213.1376789,"[0.014322357329460755, 0.0006867663961253546]"
1700545213.1816692,"[0.021391695176546335, -0.00019674040976046722]"
1700545213.181678,"[0.033773672469799516, -0.000504947985708632]"
1700545213.2256665,"[0.04978912873252363, -0.0013923456081542285]"
1700545213.225675,"[0.06789872332666465, -0.0016892616673030829]"
1700545213.2256784,"[0.08888610646839426, -0.002120632479858277]"
1700545213.269684,"[0.11444921978046034, -0.0022142175039361928]"
1700545213.2696896,"[0.14220773051421803, -0.002263307526494761]"
1700545213.2841709,"[0.17319162060405519, -0.0019096395782461102]"
1700545213.3049765,"[0.20569114847926603, -0.0014793758478839313]"
1700545213.3456767,"[0.23873097782901306, -0.0010344349634459045]"
1700545213.3456864,"[0.272855574799762, -0.00037653995735448373]"
1700545213.3896737,"[0.3082199010408621, -0.0001387388135402792]"
1700545213.3896828,"[0.34359008967902477, 0.00020083298191925865]"
1700545213.4376726,"[0.3793631069963682, 4.47099700524285e-05]"
1700545213.4376824,"[0.4154734081539913, -0.0005574510317392237]"
1700545213.4856706,"[0.45147869737694807, -0.001114916335095973]"
1700545213.4856796,"[0.4872864096266647, -0.0020905150932610263]"
1700545213.4856844,"[0.5229283481060725, -0.0034017838309730922]"
1700545213.5296757,"[0.5582171576212682, -0.004393660395173273]"
1700545213.5296814,"[0.5928891104551088, -0.005754273303283881]"
1700545213.5440896,"[0.62799324346065, -0.00698442025548003]"
1700545213.5642495,"[0.6626043724427509, -0.00826820510850288]"
1700545213.6056657,"[0.6974675858729605, -0.009470522131430134]"
1700545213.6056817,"[0.7323277852968937, -0.010353063266090612]"
1700545213.6536767,"[0.7681234826283769, -0.011268221677623038]"
1700545213.6536818,"[0.8053222072453587, -0.011494202324714497]"
1700545213.6976721,"[0.8430260045072826, -0.011516214890467646]"
1700545213.6976814,"[0.8824382785595142, -0.011728484267738306]"
1700545213.741673,"[0.9235028215349034, -0.011432379618603425]"
1700545213.7416823,"[0.9649157310601753, -0.011613272719252807]"
1700545213.7896774,"[1.0066700162693545, -0.011419770662597653]"
1700545213.7896862,"[1.0473835440521326, -0.011106619162948736]"
1700545213.7896905,"[1.0865333940199624, -0.01099188434798881]"
1700545213.8377123,"[1.125315391004788, -0.011126988158180159]"
1700545213.8743398,"[1.163172758270906, -0.01189176312783787]"
1700545213.9176664,"[1.2008973730085521, -0.012716033732667532]"
1700545213.917671,"[1.2379051514192638, -0.014503892723236827]"
1700545213.9176779,"[1.275615811332563, -0.015151189349061657]"
1700545213.9176874,"[1.3122808519141265, -0.016299125783255805]"
1700545213.9656956,"[1.347831326321166, -0.016194039759970053]"
1700545213.9657018,"[1.3827852002324488, -0.01580239993657152]"
1700545213.965709,"[1.4165838917749358, -0.015081171152783648]"
1700545213.984069,"[1.4495899260767486, -0.01457917338318017]"
1700545214.0052514,"[1.4812545435395756, -0.014544697158371502]"
1700545214.0457306,"[1.5132585937525602, -0.014408623878330397]"
1700545214.0457404,"[1.5444503629541688, -0.014751630486020741]"
1700545214.0896714,"[1.5754100088664653, -0.015302063385525807]"
1700545214.0896792,"[1.6057751230010409, -0.016058833346974402]"
1700545214.1337767,"[1.6363549125776777, -0.017373825365500403]"
1700545214.1337814,"[1.6667398117742114, -0.018163936913104438]"
1700545214.1776721,"[1.6971141537172314, -0.020173147299273]"
