timestamp,data,timestamps
1700198148.4408653,"[0.06054618366196716, -0.16581211185747877]"
1700198148.4515932,"[0.3546439418706362, -0.186614152126687]"
1700198148.4603703,"[0.681642540156393, 0.0461882701647018]"
1700198148.4710128,"[-0.3197188016550838, -0.2611108928198236]"
1700198148.4807675,"[0.27615239149157034, -0.4856352919169655]"
1700198148.501844,"[-0.022190172261590056, 0.07045074814742149]"
1700198148.541198,"[0.051251046465307475, 0.024753628467718426]"
1700198148.5574882,"[-0.16506242057240905, 0.07114178307343594]"
1700198148.5615962,"[-2.296472927856401, -0.15601548033066115]"
1700198148.5669355,"[0.4142342609677658, -0.6129195902691742]"
1700198148.5697231,"[0.7330886893833063, -0.8903063779545362]"
1700198148.5765257,"[-0.40439569348909765, 0.39655490472070026]"
1700198148.5791245,"[-1.8400864005267148, 1.351273046086635]"
1700198148.5845711,"[-0.011503694111373123, -0.027755760996176215]"
1700198148.5878673,"[2.0581199332151248, 0.1708384910178297]"
1700198148.5946128,"[-0.10357422418460842, 0.1788217600023569]"
1700198148.6059616,"[0.48936634643421095, 0.1687547356424261]"
1700198148.6115718,"[-0.05243965388382808, -0.2022540546192698]"
1700198148.6203673,"[-0.2815832216411795, 0.0579451203018598]"
1700198148.6312249,"[-0.31451941656362126, -0.130695494372345]"
1700198148.641013,"[0.04698472511366041, 0.28550840325523436]"
1700198148.6509159,"[0.4677350189313069, -0.3280456554277931]"
1700198148.6593804,"[0.06876587696430723, -0.2236658551321979]"
1700198148.6714866,"[-0.13963036513546884, 0.25096930288267566]"
1700198148.6808846,"[-0.5145626012592643, 0.11892653345282649]"
1700198148.6922832,"[0.282953621342715, -0.40473188675222255]"
1700198148.7017682,"[-0.14920251972093318, 0.49689822589738786]"
1700198148.7102454,"[0.11153294689135902, 0.4578858029556037]"
1700198148.7207005,"[0.8418497739451842, -0.7819457547927777]"
1700198148.731632,"[-0.6457653398684303, 0.3032655651642227]"
1700198148.740657,"[-0.32386019592902465, 0.638787362183245]"
1700198148.7513564,"[0.38896381051286133, -0.4907667401986942]"
1700198148.7611053,"[0.10278587964639704, -0.32799299298025697]"
1700198148.7707918,"[-0.09114521853998185, 0.11860718093866844]"
1700198148.7795446,"[0.5810166523012213, 0.0640664251082638]"
1700198148.792493,"[0.022297520996985322, 0.4855289349640721]"
1700198148.804006,"[-0.6022787214043859, -0.32909016164025573]"
1700198148.81234,"[0.2761335704139999, -0.4525070399001213]"
1700198148.8203144,"[0.11813458904194879, -0.05836195914097236]"
1700198148.8301961,"[-0.2105422734450881, 0.270460070461995]"
1700198148.840672,"[-0.09477935698665207, 0.07766959102568172]"
1700198148.8515208,"[0.05172582211110138, -0.6079838562276181]"
1700198148.8606007,"[0.009569205048536528, 0.7416482462911465]"
1700198148.8713048,"[-0.02383838800670265, 0.2956657428617667]"
1700198148.8810768,"[0.24901877940829237, -0.4452934683186462]"
1700198148.892171,"[-0.44383099727968, -0.0718027500925525]"
1700198148.9016194,"[0.14528708101476817, -0.3583281069946957]"
