timestamp,data,timestamps
1700198871.6920655,"[0.4140215114455218, -0.14801918209692388]"
1700198871.7034614,"[-0.6919410093742183, 0.4467167696270413]"
1700198871.7128398,"[0.17969218544005142, -0.09392805837944196]"
1700198871.7215247,"[0.28929317365781143, 0.1122533349355866]"
1700198871.7336235,"[0.23920490455674503, -0.027414497145464515]"
1700198871.7430785,"[0.4363030394426387, -0.045856444096591606]"
1700198871.75456,"[-0.19141586411165443, 0.6760143172442118]"
1700198871.762653,"[-0.10061633936890865, 0.15140702094946293]"
1700198871.772434,"[0.8359779511491496, -0.5376082936791948]"
1700198871.7822049,"[-0.3281033400084866, 0.9927671747681798]"
1700198871.7929816,"[-0.13106084880944321, 0.24315350093757143]"
1700198871.8027778,"[0.05603189493572167, 0.16983110649745148]"
1700198871.8122427,"[-0.4305142454258139, 0.22686798007299297]"
1700198871.8232987,"[0.12470515424282747, -0.31513583015189084]"
1700198871.8333359,"[-0.6552370187257339, 0.29484007565323583]"
1700198871.8428934,"[-0.3411007722681044, 0.5244461203428407]"
1700198871.8523633,"[0.1627048633329221, -0.4262401619162979]"
1700198871.859768,"[0.38755738696205205, -1.4187499631493303]"
1700198871.874093,"[-0.12970061459693047, 0.4130624954367981]"
1700198871.8829484,"[-0.22108706112992663, 0.5592392184940786]"
1700198871.892786,"[-0.7031393847491306, -0.5100173020160792]"
1700198871.902344,"[0.3526860102952982, -0.13930488402865088]"
1700198871.9139748,"[0.22796150255727907, -0.8060499240945765]"
1700198871.921227,"[-0.31188588156821195, 0.1677905118755993]"
1700198871.9338012,"[0.04371877237337584, -0.3100416041710229]"
1700198871.9436421,"[0.10137589289925061, -0.3796339607111445]"
1700198871.9536574,"[0.11106820612979158, -0.24340080398620043]"
1700198871.9617722,"[0.4595305333310552, -0.6825124053038399]"
1700198871.9726827,"[0.13565192351719946, 0.24390660668261419]"
1700198871.9802856,"[0.07645712514928686, -0.2650395872892717]"
1700198871.9940472,"[-0.33707745147234874, 0.09112714214679311]"
1700198872.0013509,"[0.4561973294140551, -0.2698612236529375]"
1700198872.011964,"[-0.028828115293529962, 0.3847333211173011]"
1700198872.0223424,"[-0.08198392099238529, 0.39399819493366595]"
1700198872.0332093,"[-0.220231834928446, 0.39715995047145725]"
1700198872.0425994,"[-0.3021911652715332, 0.415414154048188]"
1700198872.0521178,"[0.45165853725352967, -0.6332287112965389]"
1700198872.0632086,"[0.37497921754768837, -0.24244541462959907]"
1700198872.072845,"[0.277175429034392, -0.34220510824195977]"
1700198872.0825694,"[-0.17242195683639286, 0.029042996776977376]"
1700198872.0921183,"[0.04781693995737692, 0.3784673912213858]"
1700198872.099549,"[0.14961154960463827, 0.19701400297449867]"
1700198872.113783,"[0.009645143563366515, -0.029430746854342823]"
1700198872.1215172,"[-0.3995148434931371, 0.774901477697116]"
1700198872.1336389,"[-0.12857684878648312, -0.35726375624832524]"
1700198872.1462212,"[0.18486704533003154, -0.24295897579069992]"
1700198872.1545157,"[0.14220338873779642, 0.27902578751087914]"
1700198872.1627123,"[0.38444420504803645, -0.5956414600593654]"
1700198872.1722546,"[-0.2951854207072107, -0.22867743609584879]"
1700198872.1832962,"[-0.2794977424489064, 0.9055037941970171]"
1700198872.192871,"[0.4604241574375464, 0.16625268458711798]"
1700198872.2025523,"[0.17645142410296996, -0.20983175077564678]"
1700198872.2120357,"[-0.36044998507366927, 0.18786387010319602]"
