timestamp,data,timestamps
1700542810.0214348,"[0.002187189179918088, -0.004409667210427673]"
1700542810.040384,"[0.0022326442146831747, -0.004383856301374646]"
1700542810.0633547,"[0.0022838342581939933, -0.00443412547013591]"
1700542810.081286,"[0.0022460555168800768, -0.004318952922655559]"
1700542810.1013117,"[0.002250982166396991, -0.0041925485533142]"
1700542810.1204498,"[0.002091842984442083, -0.004021265564675611]"
1700542810.1415632,"[0.0022095501394840834, -0.004053319958152735]"
1700542810.161638,"[0.00195571150415397, -0.003720813337473938]"
1700542810.180893,"[0.001969659433119405, -0.003612663887117909]"
1700542810.2217398,"[0.002051393946623158, -0.0036479516628414132]"
1700542810.221748,"[0.0019041878521809787, -0.003518141748833563]"
1700542810.2657185,"[0.0017670653967515023, -0.003233069824844503]"
1700542810.2657242,"[0.001768471931018669, -0.0032035900444043154]"
1700542810.309665,"[0.0018972477989562318, -0.0031028471183172503]"
1700542810.3096693,"[0.0018410420144613668, -0.0030673035340349278]"
1700542810.3537126,"[0.001971901267959365, -0.0031260498666295664]"
1700542810.3537176,"[0.002100702999029688, -0.0031138365211089377]"
1700542810.3977196,"[0.0019948631508608875, -0.0030683938440490225]"
1700542810.3977246,"[0.002061898972182503, -0.003235670992795986]"
1700542810.441751,"[0.002241009712057918, -0.0033488512476739004]"
1700542810.441762,"[0.002212925746485348, -0.0033789959213249804]"
1700542810.4417658,"[0.002215796522670773, -0.003348347655523323]"
1700542810.4857154,"[0.0021009867221128513, -0.003269032975069102]"
1700542810.4857218,"[0.0021404582514466483, -0.003231107030611075]"
1700542810.5013793,"[0.0021458724614155955, -0.0031091758379218244]"
1700542810.5204027,"[0.0019270308024249283, -0.003108210858327562]"
1700542810.5616965,"[0.0019507896172163692, -0.002794786618740961]"
1700542810.5617044,"[0.0021997089678922124, -0.0028995197267570943]"
1700542810.6096642,"[0.001938021427896856, -0.002637891841013855]"
1700542810.609672,"[0.002016893039472867, -0.002473281099175937]"
1700542810.65769,"[0.002047902225131622, -0.002458539259412035]"
1700542810.657695,"[0.0019727234081677457, -0.002551512850677742]"
1700542810.7056634,"[0.0020818148975807636, -0.0023914525481320966]"
1700542810.7056708,"[0.002096137047056668, -0.0025091745657458584]"
1700542810.7056751,"[0.002052758236642615, -0.0024563171157027494]"
1700542810.7536669,"[0.0020677058682304975, -0.0023478702487610328]"
1700542810.7536714,"[0.002094418298556604, -0.002384761230523263]"
1700542810.7636242,"[0.0022435808290547335, -0.0025221002095974793]"
1700542810.8280475,"[0.0020985698413618567, -0.002580845979696943]"
1700542810.8697286,"[0.00205256307943754, -0.002459535008967164]"
1700542810.869745,"[0.0018760822872949604, -0.0022596634826591378]"
1700542810.8697493,"[0.001820529089305805, -0.0022968137576605827]"
1700542810.8697538,"[0.0019436194471382374, -0.0022116390377142727]"
1700542810.9137523,"[0.0019047864931191812, -0.002255902499186349]"
1700542810.9137568,"[0.0017931684271105443, -0.0022832905802662377]"
1700542810.9204555,"[0.0018899253526912828, -0.0023623993136508595]"
1700542810.9413185,"[0.0017773827400261973, -0.002441260161999723]"
1700542810.981666,"[0.0017124287426898283, -0.0025853174686340163]"
1700542810.98167,"[0.0016085729671916648, -0.002490093175500718]"
1700542811.0257,"[0.0015082815567357374, -0.002598249015185825]"
1700542811.0257063,"[0.001507104718173797, -0.002580393915739315]"
1700542811.069656,"[0.001454976088286329, -0.002585351222650372]"
1700542811.0696688,"[0.0014792498266305442, -0.0024846542186130575]"
1700542811.1137135,"[0.001610229710702294, -0.0025624286894318387]"
1700542811.1137176,"[0.0015410339442954383, -0.0024892942328310964]"
1700542811.1616971,"[0.0015629983905653972, -0.002536147192245886]"
1700542811.1617062,"[0.0015981892271344888, -0.0024537772909926448]"
1700542811.1617103,"[0.0017284701894375554, -0.002524961266628535]"
1700542811.209689,"[0.0016209236861525784, -0.0025313357472781764]"
1700542811.2096944,"[0.0017043053693073858, -0.002592426037486062]"
1700542811.2213037,"[0.0017029808795780022, -0.0028389888352861573]"
1700542811.2405496,"[0.001453598371178244, -0.0027978647651638582]"
1700542811.2816646,"[0.0016207691513484732, -0.0027942629529746276]"
1700542811.2816691,"[0.00160276368389151, -0.002805651750454221]"
1700542811.3257024,"[0.0016765830887586885, -0.0029132094125357212]"
1700542811.3257065,"[0.0015661652594745063, -0.002646263303666669]"
1700542811.3736653,"[0.0015656841249080129, -0.002672309798412841]"
1700542811.3736725,"[0.001482128916978171, -0.0026122249427674195]"
1700542811.421686,"[0.001445481383483309, -0.002639052124158532]"
1700542811.4216936,"[0.0014806099138916196, -0.0026379727508200734]"
1700542811.4216993,"[0.0016486856383731419, -0.0028811922526453377]"
1700542811.4697032,"[0.0014865015262436878, -0.0028654466580647934]"
1700542811.4697113,"[0.0015257944275712733, -0.0028009028112232276]"
1700542811.4804842,"[0.0015698642177780755, -0.002900201253900591]"
1700542811.501317,"[0.0015035095425266246, -0.002990983955428142]"
1700542811.5417626,"[0.0014255610987274076, -0.0028430272240270236]"
1700542811.5417671,"[0.0015542258695821858, -0.0031627066922544447]"
1700542811.5896995,"[0.0014489472524612061, -0.002998145842701477]"
1700542811.5897083,"[0.001347155296971809, -0.002844594152502532]"
1700542811.633707,"[0.001318339269015963, -0.002887764306906968]"
1700542811.6337159,"[0.0011878264759380675, -0.002979552564570746]"
1700542811.6777024,"[0.001158281658805607, -0.003041905633744306]"
1700542811.6777065,"[0.0013684790982882757, -0.0031977455303184034]"
1700542811.721672,"[0.0012851704521733228, -0.003243388264235973]"
1700542811.7216768,"[0.0013443240889289278, -0.0033508453644355137]"
1700542811.7216785,"[0.0014735518335371577, -0.003349306728722108]"
1700542811.765695,"[0.0015365228105613594, -0.0033243062887790085]"
1700542811.7657,"[0.0015189527036079753, -0.0033165363392566685]"
1700542811.8292794,"[0.00168631562860956, -0.003145581947055823]"
1700542811.837466,"[0.0016768242414428739, -0.003302077467276014]"
1700542811.877747,"[0.0015793212363097954, -0.003211989535159785]"
1700542811.8777552,"[0.001766172346346198, -0.0032354695359605216]"
1700542811.8777647,"[0.0015447134004147314, -0.003155579108486518]"
1700542811.9256933,"[0.001676308082823861, -0.003252046524258617]"
1700542811.9256983,"[0.0015186281462715183, -0.0031566837364753733]"
1700542811.9257011,"[0.0014602105659492614, -0.0031008069349622923]"
1700542811.973698,"[0.0014725112338746008, -0.0032920051700019077]"
1700542811.9737022,"[0.0013504750022188352, -0.00320390183293935]"
1700542811.9813068,"[0.0014267554114824903, -0.0031628451621599826]"
1700542812.0003948,"[0.0014327555530130463, -0.00303196830756467]"
1700542812.0456948,"[0.0013859421446443337, -0.0030436866094794637]"
1700542812.0456994,"[0.0012626435478470324, -0.003090782941392077]"
1700542812.0897033,"[0.0012630717158895377, -0.003013379448160196]"
1700542812.0897079,"[0.0012706215323115629, -0.0029902558113399933]"
1700542812.1377032,"[0.0013094112010627614, -0.0031933823418311353]"
1700542812.1377091,"[0.001356655799673561, -0.0033567710543749175]"
1700542812.1856608,"[0.0013998458006759785, -0.003380181614683195]"
1700542812.1856675,"[0.001362776273363071, -0.0034222020831813603]"
1700542812.1856709,"[0.001262978555299926, -0.0034949831880884182]"
1700542812.229665,"[0.0012142493101942383, -0.0034283664769037547]"
1700542812.2296748,"[0.0011825640079938537, -0.00351815524304212]"
1700542812.240493,"[0.0010034408298975866, -0.00342251087246889]"
1700542812.2640169,"[0.0011264508785514837, -0.0031971121154923936]"
1700542812.305681,"[0.0010163961255411466, -0.003343296905014779]"
1700542812.3056893,"[0.0007151891138467811, -0.0030854417468588065]"
1700542812.3537,"[0.0007923808218999179, -0.0031459457332696614]"
1700542812.3537033,"[0.0007624192807114935, -0.0030722313379996768]"
1700542812.4017155,"[0.0007408173917432171, -0.0031758646633453414]"
1700542812.401722,"[0.00045814062736954515, -0.0031189833868063874]"
1700542812.4017293,"[0.00046966253113838347, -0.003100133972601179]"
1700542812.4497101,"[0.0005635743293276522, -0.003230057349421599]"
1700542812.4497163,"[0.0005300422481961974, -0.0031153145521610206]"
1700542812.4627867,"[0.000539512138494197, -0.0032609331738889303]"
1700542812.4805064,"[0.0007362807680792249, -0.003421240642765651]"
1700542812.521737,"[0.0007461076709236296, -0.003363543560325648]"
1700542812.5217414,"[0.0006777112565205137, -0.0033455866084810327]"
1700542812.565738,"[0.0006656384344093585, -0.0034737376727094647]"
1700542812.5657423,"[0.0006238242743984211, -0.0034255887324042937]"
1700542812.6097138,"[0.0005045601577388534, -0.0035007404601209366]"
1700542812.6097193,"[0.0006375780588467804, -0.003545789226885083]"
1700542812.6577024,"[0.0005880498510798494, -0.0034034606805738565]"
1700542812.657711,"[0.000743031029715956, -0.0032983816481438034]"
1700542812.7057674,"[0.0006585436067665333, -0.0032880582526841583]"
1700542812.7057724,"[0.0007944926114293272, -0.0033191647824841147]"
1700542812.705776,"[0.0007477093272944882, -0.0032230441402257737]"
1700542812.7536998,"[0.0006526228210122575, -0.0029800148954422963]"
