timestamp,data,timestamps
1700545857.2759218,"[0.0012928478622677387, 0.0007962942071561247]"
1700545857.295927,"[0.0011777530607285185, 0.0006704046040848498]"
1700545857.316615,"[0.0009629294876788726, 0.0005969090650785587]"
1700545857.33674,"[0.0004624564970482198, 0.0006775825739301918]"
1700545857.355761,"[-3.73986246502694e-06, 0.000889551321350337]"
1700545857.3766613,"[-0.0005720649982204502, 0.0010458667717437415]"
1700545857.3959901,"[-0.0010492244186451436, 0.0011314591927423024]"
1700545857.416842,"[-0.0016303156076026212, 0.0011188509566187142]"
1700545857.4358249,"[-0.0019116681310022597, 0.0011091965967617438]"
1700545857.4776902,"[-0.0017962137751664962, 0.0011760549465931493]"
1700545857.477698,"[-0.0018311828694473023, 0.0011939489472418737]"
1700545857.5256824,"[-0.001525489698429544, 0.0011201161555900315]"
1700545857.5256903,"[-0.0012212006045892146, 0.0012189882812452416]"
1700545857.5737205,"[-0.000879636933400672, 0.0011596881755682657]"
1700545857.573726,"[-0.00038316089492313414, 0.0013115377818204918]"
1700545857.6176755,"[-0.00011883934581383005, 0.0011324671473887636]"
1700545857.6176867,"[0.0002947220758013049, 0.0010174398215629314]"
1700545857.6616948,"[0.00042059664230879, 0.0008136641139309844]"
1700545857.6617024,"[0.0003584261405475196, 0.0006566017795597201]"
1700545857.661707,"[0.0001236081938888215, 0.0003220397604856464]"
1700545857.7056751,"[-0.00029043012706490054, -0.00010348298082441158]"
1700545857.7056813,"[-0.0008473873179878801, -0.0006492105990803188]"
1700545857.7163074,"[-0.0013194107154437073, -0.0013616213900021171]"
1700545857.7363927,"[-0.0015364800067323374, -0.002035290857096505]"
1700545857.7776768,"[-0.0018927422001193703, -0.0026562014163997857]"
1700545857.7776818,"[-0.0020185208663036206, -0.0031484015711127937]"
1700545857.8216748,"[-0.002212570213478489, -0.0028698870328541415]"
1700545857.8216844,"[-0.002158732676034984, -0.0021024884761256728]"
1700545857.887168,"[-0.0021092358576809502, -0.0012292289506110716]"
1700545857.8968627,"[-0.0020333418985949065, 0.00017078580647877977]"
1700545857.9376707,"[-0.0016857272537015619, 0.001149721880131355]"
1700545857.9376757,"[-0.001500594520469479, 0.0017835380540200077]"
1700545857.9376779,"[-0.0011544429490770748, 0.0011901913830942377]"
1700545857.9856694,"[-0.0006858416770378681, 0.000948899606310021]"
1700545857.9856772,"[-0.0003186062005708493, -0.00018372946724998793]"
1700545857.9856882,"[1.762653218329479e-05, 8.99208602608377e-05]"
1700545858.0296679,"[4.419557378529724e-05, -0.0003292296655304972]"
1700545858.0296805,"[-0.0002013528761210743, 0.0008607186785682794]"
1700545858.0356505,"[-0.0005053550644004885, 0.0020393951140364524]"
1700545858.0556273,"[-0.001057407801345734, 0.003003767380366035]"
1700545858.0976758,"[-0.0016324413509247815, 0.004569176126311739]"
1700545858.097686,"[-0.0021628726252891635, 0.00489632538487208]"
1700545858.1416771,"[-0.002480957127936168, 0.005353490897658548]"
1700545858.1416836,"[-0.002741999791823755, 0.00428293212499132]"
1700545858.1897118,"[-0.0024572297341366907, 0.002761953760992309]"
1700545858.1897166,"[-8.797314914695846e-05, 0.001068248113573037]"
1700545858.2376842,"[0.004431044608677379, -0.0010392318499159877]"
1700545858.2376926,"[0.010777354569447523, -0.002863005673883266]"
1700545858.2377005,"[0.017484672431127737, -0.004405601949544742]"
1700545858.2856941,"[0.027028371520400097, -0.0048779247520782535]"
1700545858.2857032,"[0.039553290010680725, -0.0052176065465639335]"
1700545858.2957091,"[0.059603100408860674, -0.005950652184363851]"
1700545858.3167107,"[0.08385528091626383, -0.005679923732927758]"
1700545858.3576639,"[0.11105373729915004, -0.0036386796153189873]"
1700545858.3576725,"[0.13949011509955703, -0.002354348590579765]"
1700545858.4016688,"[0.1697844696353941, -0.0004152993105962548]"
1700545858.4016733,"[0.20214529438718404, 0.0018930441793416205]"
1700545858.4456697,"[0.23469749591656947, 0.0036031345603758065]"
1700545858.445676,"[0.26832284247727656, 0.0047621539261368615]"
1700545858.4936645,"[0.30194088687519854, 0.005438681835695874]"
1700545858.4936702,"[0.3354224692759389, 0.005672996328346336]"
1700545858.5376709,"[0.369089227085711, 0.004647095815277922]"
1700545858.5376801,"[0.4023255228628379, 0.0032832262506216183]"
1700545858.5376856,"[0.4359498541206148, 0.0014314563981843728]"
1700545858.5856678,"[0.46960339671884, -0.00042939920863703334]"
1700545858.585674,"[0.503276715089503, -0.002455216647249628]"
1700545858.595758,"[0.5379544479288381, -0.004148971554216141]"
1700545858.6181607,"[0.5725381932481235, -0.0055602036715548106]"
1700545858.6617434,"[0.6083629293207754, -0.006412168466530345]"
1700545858.661751,"[0.6446053116167725, -0.006935557111752717]"
1700545858.7056727,"[0.6811281503290731, -0.0069864922779367]"
1700545858.705679,"[0.7181560149398719, -0.006668042827821909]"
1700545858.7496657,"[0.7562888098614106, -0.00634267560787401]"
1700545858.7496793,"[0.7946380045349586, -0.006294803053793503]"
1700545858.7936664,"[0.8340532801975781, -0.006010365854145867]"
1700545858.793675,"[0.8742309918651783, -0.006672223380984804]"
1700545858.8416786,"[0.9148819999048728, -0.007156899373687789]"
1700545858.8416834,"[0.9551780104580655, -0.008195538223740405]"
1700545858.8896692,"[0.9951339373696094, -0.008838871273816691]"
1700545858.897806,"[1.0343832499961547, -0.009767788342390426]"
1700545858.9417262,"[1.0741610252075384, -0.010864408014886081]"
1700545858.9417353,"[1.1103422617477143, -0.011534357110819743]"
1700545858.941743,"[1.1469023586807057, -0.01227113281460065]"
1700545858.9417484,"[1.1840016050781612, -0.013869522633839271]"
1700545858.985677,"[1.2204542477420213, -0.015311454437655086]"
1700545858.9856863,"[1.257049502688762, -0.015874747622261688]"
1700545858.9955783,"[1.2924723258444575, -0.017194598088016218]"
1700545859.0178518,"[1.3277686680669027, -0.01764273294264451]"
1700545859.0616632,"[1.3629088670224343, -0.018460489373700175]"
1700545859.061672,"[1.3963523197669514, -0.019332877522073716]"
1700545859.1056738,"[1.4291062864918282, -0.02067002983026674]"
1700545859.105683,"[1.460280619910994, -0.020511622747704718]"
1700545859.1496718,"[1.4909223022689593, -0.02227315920722465]"
1700545859.149681,"[1.5223679989703418, -0.023180725995065408]"
1700545859.1976736,"[1.5525217555157436, -0.024580640154708417]"
1700545859.1976829,"[1.5813643962996615, -0.025497332730470904]"
1700545859.1976893,"[1.610048316314738, -0.026443817502966677]"
1700545859.2416737,"[1.6376722115617668, -0.026851377544862012]"
1700545859.241691,"[1.6649135384014104, -0.026935407368011213]"
1700545859.2564502,"[1.6937769379581762, -0.027538409762272238]"
1700545859.2756429,"[1.7211708390206006, -0.02667251250281544]"
1700545859.3176641,"[1.7457510540863315, -0.026657969587396118]"
1700545859.317674,"[1.7724806351934126, -0.025547920393054455]"
1700545859.3616686,"[1.798145585853793, -0.024022750015640092]"
1700545859.361678,"[1.8236741946214607, -0.02198606007230828]"
1700545859.4096696,"[1.850861274483051, -0.020187205640215748]"
1700545859.4096775,"[1.8769509900594652, -0.017237175083627026]"
1700545859.4536936,"[1.9030811373771288, -0.01569121036037927]"
1700545859.4537024,"[1.9286824219637422, -0.014715530639693703]"
1700545859.5016701,"[1.95251637219449, -0.014931989989294478]"
1700545859.501678,"[1.9772670102869585, -0.014781389114802226]"
1700545859.5016823,"[2.0023892932577785, -0.014605174412707827]"
1700545859.5496674,"[2.027257022132206, -0.01592143627613994]"
1700545859.5496721,"[2.0513504087231014, -0.01533561311619104]"
1700545859.5555763,"[2.075136499926082, -0.01663668564965646]"
1700545859.5764523,"[2.0980440479124334, -0.018028597787537657]"
1700545859.6176786,"[2.122275761204199, -0.0177599398347185]"
1700545859.6656914,"[2.1462644026579576, -0.01706503453861146]"
1700545859.6657,"[2.16932963053048, -0.01439307073164214]"
1700545859.665704,"[2.1918541484886616, -0.014109922420659862]"
1700545859.7096658,"[2.2151256302530524, -0.013200134201703356]"
1700545859.7096765,"[2.2380278558866333, -0.015595374886238422]"
1700545859.7165387,"[2.2608791943657183, -0.015507944035953437]"
1700545859.7365396,"[2.285475781482623, -0.01789471691365367]"
1700545859.7776837,"[2.3089463124445966, -0.020856792429599667]"
1700545859.7776878,"[2.3326091559223383, -0.023793104363299865]"
1700545859.8256724,"[2.3575281089869535, -0.025562748439583827]"
1700545859.8256836,"[2.3826335654780495, -0.028283025512601697]"
1700545859.888352,"[2.4062230350056186, -0.029021878138024485]"
1700545859.8981006,"[2.430525900705342, -0.030139722267996927]"
1700545859.9456866,"[2.4538831536776193, -0.02699459663366432]"
1700545859.9456964,"[2.479214486281643, -0.02657289045982013]"
1700545859.9457011,"[2.5047121996566495, -0.02542112690814097]"
1700545859.9457116,"[2.531497652287868, -0.024888945708454343]"
1700545859.9896631,"[2.5557748621344047, -0.02397279142081881]"
1700545859.9896715,"[2.581882422299338, -0.02486401741363599]"
1700545859.9958396,"[2.6067646688536006, -0.025077997256382635]"
1700545860.0177493,"[2.630495626365879, -0.02537443107372322]"
1700545860.0616643,"[2.65618062215394, -0.025973558225894578]"
1700545860.0616727,"[2.680480973979379, -0.024048252348475924]"
1700545860.1096656,"[2.7042511250340606, -0.023739462935270992]"
1700545860.1096745,"[2.730782885173901, -0.021050833494271906]"
1700545860.1536644,"[2.757366145338733, -0.017721375881399135]"
1700545860.1536744,"[2.7851535390170183, -0.01349714302071014]"
1700545860.2016752,"[2.811839599777819, -0.014616597771667858]"
1700545860.2016847,"[2.835402144378502, -0.013129389151581641]"
1700545860.2016902,"[2.8589946994981426, -0.015968323982201344]"
1700545860.245667,"[2.883499904811082, -0.02066865480285475]"
1700545860.245674,"[2.907599132033087, -0.02700009966127874]"
1700545860.2564898,"[2.931657817323387, -0.030410192200408016]"
1700545860.2756271,"[2.958155072509859, -0.03709508771721674]"
1700545860.3176718,"[2.9861400926556163, -0.037959393917406534]"
1700545860.3176801,"[3.013668430513452, -0.04093408659878034]"
1700545860.3656666,"[3.0439479954922155, -0.04176547624426366]"
1700545860.3656733,"[3.0625186649448826, -0.04014056741187843]"
1700545860.4096663,"[3.074358890650891, -0.041385089866509774]"
1700545860.4096751,"[3.1033766827920166, -0.04268580678726578]"
1700545860.4536703,"[3.1297962288605907, -0.04405132909124333]"
1700545860.453678,"[3.15356506745609, -0.04349655722409453]"
1700545860.5016692,"[3.177855550833068, -0.0444873589511273]"
1700545860.5016785,"[3.20395140438376, -0.045622168392819594]"
1700545860.5016873,"[3.228772977548173, -0.0472561016832603]"
1700545860.5457242,"[3.2515663199654647, -0.04791383160330015]"
1700545860.5457294,"[3.274783142199355, -0.04919489061014833]"
1700545860.5559494,"[3.299625419567241, -0.048698067394876025]"
1700545860.5767891,"[3.3230413702445496, -0.044365338976189765]"
1700545860.6176937,"[3.3459646903017854, -0.04308642611304209]"
1700545860.6617186,"[3.370998647580449, -0.03718341498875505]"
1700545860.6617298,"[3.394991177523813, -0.03258912637318843]"
1700545860.6617346,"[3.419645488178873, -0.029807394490854393]"
1700545860.7056744,"[3.445204855373595, -0.026180371801186264]"
1700545860.7056844,"[3.4707300853074794, -0.024150278027409284]"
1700545860.7163846,"[3.4933610424259722, -0.021149881185425514]"
1700545860.7365649,"[3.5175000218669537, -0.023503225904859378]"
1700545860.7776642,"[3.5415885697861555, -0.02304422309908181]"
1700545860.7776723,"[3.56502955050796, -0.025438876461253573]"
1700545860.8216794,"[3.5889952286601043, -0.02995213395554751]"
1700545860.8216863,"[3.6129753352167007, -0.03390998042595512]"
1700545860.8877056,"[3.638438437219791, -0.038182864327114346]"
1700545860.8973856,"[3.6624432304635275, -0.040678885084941406]"
1700545860.9416792,"[3.685673408072864, -0.04550906268767776]"
1700545860.9416883,"[3.710713860771259, -0.04597127313468089]"
1700545860.9416947,"[3.736283440924096, -0.048207167366449026]"
1700545860.9416997,"[3.760756130396067, -0.04551489340043831]"
1700545860.9896688,"[3.7848680832045676, -0.044848283874373306]"
1700545860.9896789,"[3.8111941661791024, -0.04370908923296507]"
1700545860.9958177,"[3.8373463407104764, -0.04245983561175157]"
1700545861.01666,"[3.8631156405543696, -0.04317991530251009]"
1700545861.0576644,"[3.8905650697031464, -0.04014118298279731]"
1700545861.057674,"[3.9153295793294016, -0.039900047184999295]"
1700545861.1016662,"[3.939750130601933, -0.03638957923874069]"
1700545861.1016722,"[3.963071476183857, -0.03773623024679145]"
1700545861.14569,"[3.988823341271769, -0.03489719291968014]"
1700545861.1456976,"[4.013994575249099, -0.0372588157133176]"
1700545861.1936657,"[4.041534434117893, -0.03546107897483039]"
1700545861.193678,"[4.070012628488863, -0.041905762410605896]"
1700545861.2376904,"[4.090636617559677, -0.035730906432379535]"
1700545861.2376993,"[4.110483866034005, -0.043218744589669636]"
1700545861.2377036,"[4.135851365083371, -0.047329327739629966]"
1700545861.2856863,"[4.162299282116137, -0.04441359789378489]"
1700545861.2856908,"[4.186590597315249, -0.04840509514105932]"
1700545861.2958121,"[4.213291740308489, -0.045632046890791055]"
1700545861.3167105,"[4.234855761185947, -0.046317627246865146]"
1700545861.3576834,"[4.261957070828501, -0.04629391707862061]"
1700545861.357689,"[4.2831760710345925, -0.047314117843108454]"
1700545861.4016745,"[4.310867301055652, -0.04863174083287648]"
1700545861.4016922,"[4.336744960627843, -0.04800312575085872]"
1700545861.4496932,"[4.362955262123691, -0.04888083194199631]"
1700545861.4497025,"[4.3902025264453854, -0.05224602123616435]"
1700545861.4937146,"[4.417301554435871, -0.05239552279874413]"
1700545861.4937232,"[4.443297178886262, -0.05746056093957909]"
1700545861.537671,"[4.470219057432129, -0.057745501653136265]"
1700545861.5376782,"[4.496208546695624, -0.060847456061669955]"
1700545861.5376823,"[4.520982674962517, -0.06104951978550446]"
1700545861.5856683,"[4.546790637733533, -0.061352580418135724]"
1700545861.585673,"[4.571718150830155, -0.061971921095052465]"
1700545861.5958948,"[4.596466791603641, -0.061221120440090655]"
1700545861.6178617,"[4.6215234847268505, -0.057450151638167045]"
1700545861.6616738,"[4.646463373585557, -0.05482887334024172]"
1700545861.6616817,"[4.671605121783799, -0.04918512057874839]"
1700545861.7056777,"[4.695947308733714, -0.0462223100116529]"
1700545861.7056878,"[4.721870995553178, -0.040653561124835084]"
1700545861.7496703,"[4.74830087623696, -0.038131568655809286]"
1700545861.7496796,"[4.772656172350952, -0.03528291929795308]"
1700545861.7936718,"[4.797700711027201, -0.03365854977816712]"
1700545861.7936826,"[4.822391860075333, -0.03327685282499571]"
1700545861.837678,"[4.847851056875005, -0.03428120320364769]"
1700545861.8376853,"[4.874481838317037, -0.03596132191501279]"
1700545861.8865232,"[4.89993918453643, -0.03994224882792309]"
1700545861.8977592,"[4.925340930445421, -0.04143943053595532]"
1700545861.9456668,"[4.949818542136965, -0.04502152500474538]"
1700545861.9456723,"[4.975373945908606, -0.04786187647165177]"
1700545861.9456778,"[5.0011476204052245, -0.050156910111940955]"
1700545861.9456866,"[5.026080604791559, -0.05065116080623462]"
1700545861.9896667,"[5.053412532306222, -0.05179805780918595]"
1700545861.9896743,"[5.078974044773426, -0.051422776576123166]"
1700545861.9957602,"[5.103854182869023, -0.05168713731960498]"
1700545862.016715,"[5.129827679368827, -0.050340321278720256]"
1700545862.0577254,"[5.155997335093573, -0.052317786215244716]"
1700545862.0577314,"[5.1817773751291565, -0.051851762763564714]"
1700545862.1016746,"[5.2075463919200775, -0.05225316129353314]"
1700545862.1016817,"[5.2300520432229884, -0.052765717296015174]"
1700545862.1456718,"[5.256121072512208, -0.05197798079283523]"
1700545862.1456807,"[5.283891036565106, -0.05243304568919122]"
1700545862.1936743,"[5.310034156463291, -0.05180244825021062]"
1700545862.193683,"[5.334608957436569, -0.05073310495872486]"
1700545862.2376945,"[5.3623104829291295, -0.049354965869372006]"
1700545862.237702,"[5.387167691470481, -0.04836348833165776]"
1700545862.2377057,"[5.413139236654465, -0.04829534552456903]"
1700545862.2816706,"[5.439425420195556, -0.05092014993189315]"
1700545862.281676,"[5.464355658980268, -0.053156783661669475]"
1700545862.2966099,"[5.489570612383628, -0.0553950246275251]"
1700545862.3168116,"[5.517297073567796, -0.058821388131393475]"
1700545862.357694,"[5.539930755369189, -0.05839439453920908]"
1700545862.3576984,"[5.56648381395408, -0.060459083035408506]"
1700545862.401671,"[5.593832372540914, -0.0606676283143136]"
1700545862.401675,"[5.6188859254166035, -0.06159269957033869]"
1700545862.4456713,"[5.645281157908978, -0.061338224233259464]"
1700545862.4456806,"[5.67105549841605, -0.06052454432573242]"
1700545862.4936757,"[5.696087289351249, -0.05962123420972137]"
1700545862.4936836,"[5.723129241259074, -0.05888968162053842]"
1700545862.5377061,"[5.749986817989244, -0.0562793214471576]"
1700545862.537714,"[5.774969396909673, -0.0551156109683904]"
1700545862.537725,"[5.801415917250625, -0.052723761378889296]"
1700545862.5856671,"[5.828118637237262, -0.051473308621417635]"
1700545862.5856724,"[5.8538245142428575, -0.049261512760419485]"
1700545862.5956886,"[5.8809081643644205, -0.05080579700640066]"
1700545862.6180558,"[5.9054302489980985, -0.04852659136679154]"
1700545862.6617532,"[5.930027927589849, -0.05090052305906496]"
1700545862.6617615,"[5.9557304876792045, -0.05030247288870439]"
1700545862.7057528,"[5.9811062372693025, -0.05557486683268906]"
1700545862.7057571,"[6.008066021419358, -0.055989280390448405]"
1700545862.7536807,"[6.032484627740722, -0.06162601819937946]"
1700545862.7536905,"[6.057779525532428, -0.06286539314792838]"
1700545862.7978938,"[6.085519570887988, -0.06626819205333816]"
1700545862.797902,"[6.111676195547281, -0.06687931401887992]"
1700545862.7979121,"[6.138935819673845, -0.06960574815099095]"
1700545862.8416812,"[6.166857876096383, -0.0688286412255582]"
1700545862.8862727,"[6.193273998021129, -0.06658204198783019]"
1700545862.9296782,"[6.219358576557215, -0.06704646418588872]"
1700545862.9296875,"[6.24655296121132, -0.06365498616457915]"
1700545862.9296927,"[6.271411794320489, -0.060750311732447874]"
1700545862.9297001,"[6.298422988635386, -0.05953410042280135]"
1700545862.9737034,"[6.326011282933241, -0.05593595738016283]"
1700545862.9737077,"[6.350525553767291, -0.05493003042620925]"
1700545862.9767227,"[6.378742832150058, -0.05268552494314653]"
1700545862.995619,"[6.404317649914957, -0.053828886010684945]"
1700545863.037675,"[6.431639282708757, -0.05605024816582371]"
1700545863.0376844,"[6.4560474553864715, -0.057102435901681986]"
1700545863.081672,"[6.4818961374510025, -0.06302351032321976]"
1700545863.0816762,"[6.508595665946388, -0.06402616019166378]"
1700545863.1257424,"[6.533071031034021, -0.06845842694740756]"
1700545863.1257477,"[6.5604131111521635, -0.07227222547648395]"
1700545863.1696658,"[6.585504986052415, -0.0739564748913845]"
1700545863.169675,"[6.613198850213432, -0.07611022138493076]"
1700545863.2137156,"[6.639502346851205, -0.07415981607939214]"
1700545863.213726,"[6.66685714826267, -0.07233157318792853]"
1700545863.2576666,"[6.694473734301962, -0.0699993072064726]"
1700545863.2576754,"[6.722100342274602, -0.06441911150304212]"
1700545863.2576833,"[6.748864024095341, -0.06519530788396617]"
1700545863.3016698,"[6.777462975928527, -0.06197758501967954]"
1700545863.30168,"[6.803599763589282, -0.062310048759844305]"
1700545863.3168094,"[6.831406154402589, -0.05906028624269249]"
1700545863.3365266,"[6.858194152245729, -0.06092087800644851]"
1700545863.3776665,"[6.885288761576147, -0.05896179703723306]"
1700545863.3776746,"[6.911864530033029, -0.061175578593424]"
1700545863.421683,"[6.940478057210109, -0.06240098870217398]"
1700545863.421693,"[6.966354498047815, -0.06301909056015485]"
1700545863.469665,"[6.994061884780814, -0.06702127748928129]"
1700545863.4696736,"[7.021423840730763, -0.0682356180578463]"
1700545863.5136955,"[7.04878420577039, -0.0713530574187246]"
1700545863.5137012,"[7.076600450183929, -0.07314246611978258]"
