2021-11-01 17:48:46.890,write _SPaT (1904)
2021-11-01 17:48:47.102,write _SPaT (1904)
2021-11-01 17:48:47.520,write _RTCM (992)
2021-11-01 17:48:47.520,write _SPaT (1904)
2021-11-01 17:48:47.521,write _MAP (29930)
2021-11-01 17:48:47.629,write _SPaT (1904)
2021-11-01 17:48:47.703,write _SPaT (1904)
2021-11-01 17:48:47.914,write _SPaT (1904)
2021-11-01 17:48:48.159,write _RTCM (992)
2021-11-01 17:48:48.159,write _SPaT (1904)
2021-11-01 17:48:48.312,write _SPaT (1904)
2021-11-01 17:48:48.390,write _MAP (29930)
2021-11-01 17:48:48.539,write _SPaT (1904)
2021-11-01 17:48:48.710,write _SPaT (1904)
2021-11-01 17:48:48.907,write _SPaT (1904)
2021-11-01 17:48:49.040,write _RTCM (992)
2021-11-01 17:48:49.171,write _SPaT (1904)
2021-11-01 17:48:49.340,write _SPaT (1904)
2021-11-01 17:48:49.762,write _MAP (99611)
2021-11-01 17:48:49.762,write _SPaT (6630)
2021-11-01 17:48:49.780,write _SPaT (6630)
2021-11-01 17:48:49.788,write _SPaT (6630)
2021-11-01 17:48:50.041,write _RTCM (992)
2021-11-01 17:48:50.415,write _SPaT (6630)
2021-11-01 17:48:50.420,write _SPaT (6630)
2021-11-01 17:48:50.504,write _MAP (99611)
2021-11-01 17:48:50.590,write _SPaT (6630)
2021-11-01 17:48:50.706,write _SPaT (6630)
2021-11-01 17:48:50.707,write _SPaT (6630)
2021-11-01 17:48:51.047,write _RTCM (1052)
2021-11-01 17:48:51.226,write _SPaT (6630)
2021-11-01 17:48:51.227,write _SPaT (6630)
2021-11-01 17:48:51.679,write _MAP (99611)
2021-11-01 17:48:51.680,write _SPaT (6630)
2021-11-01 17:48:51.713,write _SPaT (6630)
2021-11-01 17:48:51.713,write _SPaT (6630)
2021-11-01 17:48:52.044,write _RTCM (992)
2021-11-01 17:48:52.191,write _SPaT (6630)
2021-11-01 17:48:52.191,write _SPaT (6630)
2021-11-01 17:48:52.462,write _MAP (99611)
2021-11-01 17:48:52.616,write _SPaT (6630)
2021-11-01 17:48:52.880,write _SPaT (6630)
2021-11-01 17:48:52.880,write _SPaT (6630)
2021-11-01 17:48:53.054,write _RTCM (990)
2021-11-01 17:48:53.410,write _SPaT (6630)
2021-11-01 17:48:53.413,write _SPaT (6630)
2021-11-01 17:48:53.572,write _SPaT (6630)
2021-11-01 17:48:53.671,write _SPaT (6630)
2021-11-01 17:48:53.742,write _SPaT (6630)
2021-11-01 17:48:53.919,write _MAP (99611)
2021-11-01 17:48:54.045,write _RTCM (990)
